,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
388,SF001290070,2021-11,-31.633,29.55,47.0,"CAPE HERMES, SF",0.0,"4,S",0.0,"4,S",0.0,"4,S",26.0,"4,S",0.0,"4,S",20211119.0,",4,S",20211123.0,"+,4,S",13.3,"4,S,19,",32.0,"4,S,23,+",28.47,"4,,,S",17.65,"4,,,S"
389,SF001290070,2021-12,-31.633,29.55,47.0,"CAPE HERMES, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",10.0,",S",20211218.0,",,S",20211212.0,"+,,S",14.3,",S,18,",37.8,",S,12,+",30.86,",,,S",19.83,",,,S"
390,SF001344780,2021-01,-31.467,19.767,975.0,"CALVINIA, SF",0.0,",S",0.0,",S",0.0,"1,S",30.0,"1,S",22.0,"1,S",20210130.0,",,S",20210123.0,"+,1,S",8.1,",S,30,",38.5,"1,S,23,+",33.94,"1,,,S",15.06,",,,S"
391,SF001344780,2021-02,-31.467,19.767,975.0,"CALVINIA, SF",0.0,"4,S",0.0,"4,S",0.0,"4,S",24.0,"4,S",13.0,"4,S",20210223.0,",4,S",20210228.0,"+,4,S",6.3,"4,S,23,",36.6,"4,S,28,+",32.48,"4,,,S",13.8,"4,,,S"
392,SF001344780,2021-03,-31.467,19.767,975.0,"CALVINIA, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",9.0,",S",20210307.0,",,S",20210301.0,",,S",6.9,",S,07,",36.6,",S,01,",30.54,",,,S",12.06,",,,S"
393,SF001344780,2021-04,-31.467,19.767,975.0,"CALVINIA, SF",0.0,",S",0.0,",S",0.0,",S",29.0,",S",11.0,",S",20210430.0,",,S",20210414.0,"+,,S",1.6,",S,30,",35.8,",S,14,+",30.65,",,,S",10.76,",,,S"
394,SF001344780,2021-05,-31.467,19.767,975.0,"CALVINIA, SF",0.0,"1,S",0.0,"1,S",0.0,",S",21.0,",S",0.0,",S",20210517.0,",1,S",20210512.0,"+,,S",0.3,"1,S,17,",28.5,",S,12,+",22.89,",,,S",6.17,"1,,,S"
395,SF001344780,2021-06,-31.467,19.767,975.0,"CALVINIA, SF",0.0,",S",1.0,",S",0.0,",S",9.0,",S",0.0,",S",20210601.0,",,S",20210613.0,"+,,S",0.0,",S,01,",26.0,",S,13,+",19.65,",,,S",5.82,",,,S"
396,SF001344780,2021-07,-31.467,19.767,975.0,"CALVINIA, SF",0.0,"1,S",12.0,"1,S",0.0,",S",5.0,",S",0.0,",S",20210714.0,",1,S",20210731.0,",,S",-3.1,"1,S,14,",23.9,",S,31,",17.36,",,,S",1.85,"1,,,S"
397,SF001344780,2021-08,-31.467,19.767,975.0,"CALVINIA, SF",0.0,",S",13.0,",S",0.0,"1,S",12.0,"1,S",0.0,"1,S",20210806.0,",,S",20210816.0,",1,S",-2.1,",S,06,",26.4,"1,S,16,",19.52,"1,,,S",1.97,",,,S"
398,SF001344780,2021-09,-31.467,19.767,975.0,"CALVINIA, SF",0.0,",S",5.0,",S",0.0,"1,S",21.0,"1,S",0.0,"1,S",20210901.0,",,S",20210926.0,"+,1,S",-2.3,",S,01,",31.0,"1,S,26,+",23.92,"1,,,S",3.82,",,,S"
399,SF001344780,2021-10,-31.467,19.767,975.0,"CALVINIA, SF",0.0,",S",1.0,",S",0.0,"1,S",25.0,"1,S",5.0,"1,S",20211003.0,",,S",20211013.0,",1,S",-1.0,",S,03,",34.6,"1,S,13,",26.16,"1,,,S",7.81,",,,S"
400,SF001344780,2021-11,-31.467,19.767,975.0,"CALVINIA, SF",0.0,",S",0.0,",S",0.0,"2,S",25.0,"2,S",3.0,"2,S",20211103.0,",,S",20211116.0,"+,2,S",2.3,",S,03,",36.5,"2,S,16,+",27.47,"2,,,S",8.91,",,,S"
401,SF001344780,2021-12,-31.467,19.767,975.0,"CALVINIA, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",7.0,",S",20211230.0,"+,,S",20211221.0,"+,,S",6.6,",S,30,+",34.5,",S,21,+",29.27,",,,S",11.85,",,,S"
402,SF001344780,2022-01,-31.467,19.767,975.0,"CALVINIA, SF",0.0,"1,S",0.0,"1,S",0.0,",S",31.0,",S",24.0,",S",20220102.0,",1,S",20220109.0,"+,,S",7.2,"1,S,02,",39.0,",S,09,+",35.03,",,,S",15.7,"1,,,S"
403,SF001344780,2022-02,-31.467,19.767,975.0,"CALVINIA, SF",0.0,",S",0.0,",S",0.0,",S",28.0,",S",20.0,",S",20220210.0,",,S",20220228.0,"+,,S",8.7,",S,10,",37.1,",S,28,+",33.36,",,,S",15.47,",,,S"
404,SF001344780,2022-03,-31.467,19.767,975.0,"CALVINIA, SF",0.0,"1,S",0.0,"1,S",0.0,",S",31.0,",S",10.0,",S",20220314.0,",1,S",20220311.0,"+,,S",5.6,"1,S,14,",35.3,",S,11,+",29.77,",,,S",13.68,"1,,,S"
405,SF001344780,2022-04,-31.467,19.767,975.0,"CALVINIA, SF",0.0,",S",0.0,",S",0.0,"1,S",25.0,"1,S",0.0,"1,S",20220425.0,",,S",20220422.0,"+,1,S",0.2,",S,25,",31.2,"1,S,22,+",24.68,"1,,,S",8.62,",,,S"
406,SF001344780,2022-05,-31.467,19.767,975.0,"CALVINIA, SF",0.0,",S",6.0,",S",0.0,"1,S",19.0,"1,S",0.0,"1,S",20220531.0,",,S",20220505.0,"+,1,S",-4.4,",S,31,",29.6,"1,S,05,+",23.19,"1,,,S",4.14,",,,S"
407,SF001344780,2022-06,-31.467,19.767,975.0,"CALVINIA, SF",0.0,",S",2.0,",S",0.0,",S",12.0,",S",0.0,",S",20220601.0,",,S",20220612.0,"+,,S",-4.9,",S,01,",24.7,",S,12,+",19.55,",,,S",5.22,",,,S"
408,SF001344780,2022-07,-31.467,19.767,975.0,"CALVINIA, SF",0.0,",S",7.0,",S",0.0,"1,S",13.0,"1,S",0.0,"1,S",20220721.0,",,S",20220708.0,",1,S",-3.0,",S,21,",24.5,"1,S,08,",19.41,"1,,,S",4.18,",,,S"
409,SF001344780,2022-08,-31.467,19.767,975.0,"CALVINIA, SF",0.0,",S",5.0,",S",0.0,"1,S",8.0,"1,S",0.0,"1,S",20220828.0,",,S",20220824.0,",1,S",-2.3,",S,28,",28.4,"1,S,24,",19.28,"1,,,S",3.72,",,,S"
410,SF001344780,2022-09,-31.467,19.767,975.0,"CALVINIA, SF",0.0,"1,S",5.0,"1,S",0.0,"3,S",21.0,"3,S",0.0,"3,S",20220906.0,",1,S",20220929.0,",3,S",-1.3,"1,S,06,",30.4,"3,S,29,",23.76,"3,,,S",3.67,"1,,,S"
411,SF001344780,2022-10,-31.467,19.767,975.0,"CALVINIA, SF",0.0,"1,S",1.0,"1,S",0.0,"2,S",29.0,"2,S",9.0,"2,S",20221005.0,",1,S",20221011.0,"+,2,S",-0.9,"1,S,05,",34.9,"2,S,11,+",30.62,"2,,,S",9.06,"1,,,S"
412,SF001344780,2022-11,-31.467,19.767,975.0,"CALVINIA, SF",0.0,",S",0.0,",S",0.0,",S",30.0,",S",3.0,",S",20221125.0,",,S",20221130.0,"+,,S",4.6,",S,25,",36.9,",S,30,+",29.41,",,,S",9.83,",,,S"
413,SF001344780,2022-12,-31.467,19.767,975.0,"CALVINIA, SF",0.0,"2,S",0.0,"2,S",0.0,"1,S",30.0,"1,S",9.0,"1,S",20221203.0,",2,S",20221209.0,"+,1,S",2.7,"2,S,03,",37.3,"1,S,09,+",30.38,"1,,,S",11.66,"2,,,S"
414,SF001447910,2021-01,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",6.0,",S",20210102.0,",,S",20210110.0,"+,,S",8.6,",S,02,",33.9,",S,10,+",29.53,",,,S",14.49,",,,S"
415,SF001447910,2021-02,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,"4,S",0.0,"4,S",0.0,"4,S",24.0,"4,S",3.0,"4,S",20210218.0,",4,S",20210205.0,",4,S",8.4,"4,S,18,",33.0,"4,S,05,",30.33,"4,,,S",13.25,"4,,,S"
416,SF001447910,2021-03,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",29.0,"1,S",0.0,"1,S",20210328.0,"+,1,S",20210313.0,",1,S",7.7,"1,S,28,+",31.8,"1,S,13,",28.07,"1,,,S",11.38,"1,,,S"
417,SF001447910,2021-04,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,",S",0.0,",S",0.0,",S",28.0,",S",0.0,",S",20210417.0,",,S",20210414.0,"+,,S",0.1,",S,17,",31.3,",S,14,+",26.91,",,,S",9.33,",,,S"
418,SF001447910,2021-05,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,",S",6.0,",S",0.0,",S",10.0,",S",0.0,",S",20210518.0,",,S",20210514.0,"+,,S",-2.3,",S,18,",23.9,",S,14,+",19.99,",,,S",3.15,",,,S"
419,SF001447910,2021-06,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,",S",8.0,",S",0.0,",S",4.0,",S",0.0,",S",20210627.0,",,S",20210614.0,"+,,S",-4.6,",S,27,",22.0,",S,14,+",17.67,",,,S",2.18,",,,S"
420,SF001447910,2021-07,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,",S",24.0,",S",0.0,",S",0.0,",S",0.0,",S",20210714.0,",,S",20210731.0,",,S",-8.0,",S,14,",21.0,",S,31,",15.98,",,,S",-1.81,",,,S"
421,SF001447910,2021-08,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,"1,S",12.0,"1,S",0.0,"1,S",7.0,"1,S",0.0,"1,S",20210829.0,",1,S",20210808.0,",1,S",-3.0,"1,S,29,",24.1,"1,S,08,",18.6,"1,,,S",0.92,"1,,,S"
422,SF001447910,2021-09,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,",S",1.0,",S",0.0,",S",25.0,",S",2.0,",S",20210908.0,",,S",20210928.0,"+,,S",-1.7,",S,08,",32.3,",S,28,+",24.8,",,,S",6.64,",,,S"
423,SF001447910,2021-10,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,",S",0.0,",S",0.0,",S",25.0,",S",0.0,",S",20211017.0,",,S",20211014.0,"+,,S",0.1,",S,17,",31.9,",S,14,+",24.74,",,,S",8.02,",,,S"
424,SF001447910,2021-11,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,",S",0.0,",S",0.0,",S",28.0,",S",2.0,",S",20211128.0,",,S",20211116.0,"+,,S",5.8,",S,28,",32.4,",S,16,+",26.47,",,,S",9.39,",,,S"
425,SF001447910,2021-12,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",0.0,",S",20211217.0,",,S",20211213.0,"+,,S",5.9,",S,17,",30.4,",S,13,+",27.29,",,,S",11.72,",,,S"
426,SF001447910,2022-01,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",30.0,"1,S",3.0,"1,S",20220101.0,",1,S",20220127.0,",1,S",10.5,"1,S,01,",32.9,"1,S,27,",29.66,"1,,,S",14.62,"1,,,S"
427,SF001447910,2022-02,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,",S",0.0,",S",0.0,",S",28.0,",S",0.0,",S",20220220.0,",,S",20220213.0,"+,,S",11.1,",S,20,",31.8,",S,13,+",29.05,",,,S",14.7,",,,S"
428,SF001447910,2022-04,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,",S",0.0,",S",0.0,",S",15.0,",S",0.0,",S",20220426.0,",,S",20220401.0,",,S",0.9,",S,26,",25.8,",S,01,",20.29,",,,S",6.34,",,,S"
429,SF001447910,2022-05,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,",S",3.0,",S",0.0,",S",9.0,",S",0.0,",S",20220530.0,",,S",20220504.0,",,S",-2.8,",S,30,",23.9,",S,04,",19.29,",,,S",3.75,",,,S"
430,SF001447910,2022-06,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,",S",9.0,",S",0.0,",S",0.0,",S",0.0,",S",20220616.0,",,S",20220609.0,"+,,S",-6.3,",S,16,",18.9,",S,09,+",15.91,",,,S",1.41,",,,S"
431,SF001447910,2022-07,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,",S",13.0,",S",0.0,",S",0.0,",S",0.0,",S",20220713.0,",,S",20220717.0,"+,,S",-3.3,",S,13,",19.8,",S,17,+",17.27,",,,S",1.31,",,,S"
432,SF001447910,2022-08,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,"1,S",10.0,"1,S",0.0,"1,S",7.0,"1,S",0.0,"1,S",20220821.0,",1,S",20220825.0,"+,1,S",-3.4,"1,S,21,",22.6,"1,S,25,+",18.51,"1,,,S",1.77,"1,,,S"
433,SF001447910,2022-09,-31.183,24.95,1496.0,"NOUPOORT, SF",0.0,"1,S",1.0,"1,S",0.0,"1,S",23.0,"1,S",0.0,"1,S",20220906.0,",1,S",20220917.0,"+,1,S",-0.8,"1,S,06,",28.1,"1,S,17,+",23.96,"1,,,S",7.04,"1,,,S"
434,SF001485170,2021-03,-31.117,26.8,1603.0,"JAMESTOWN, SF",0.0,",S",0.0,",S",0.0,",S",30.0,",S",0.0,",S",20210323.0,",,S",20210315.0,"+,,S",4.3,",S,23,",29.9,",S,15,+",26.06,",,,S",10.11,",,,S"
435,SF001485170,2021-04,-31.117,26.8,1603.0,"JAMESTOWN, SF",0.0,"3,S",3.0,"3,S",0.0,"4,S",25.0,"4,S",0.0,"4,S",20210417.0,",3,S",20210414.0,"+,4,S",-1.8,"3,S,17,",29.3,"4,S,14,+",25.31,"4,,,S",5.75,"3,,,S"
436,SF001485170,2021-05,-31.117,26.8,1603.0,"JAMESTOWN, SF",0.0,"1,S",6.0,"1,S",0.0,"1,S",5.0,"1,S",0.0,"1,S",20210531.0,",1,S",20210514.0,"+,1,S",-4.8,"1,S,31,",22.0,"1,S,14,+",19.01,"1,,,S",2.39,"1,,,S"
437,SF001485170,2021-06,-31.117,26.8,1603.0,"JAMESTOWN, SF",0.0,"2,S",11.0,"2,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",20210605.0,",2,S",20210614.0,"+,1,S",-6.5,"2,S,05,",20.2,"1,S,14,+",16.77,"1,,,S",0.84,"2,,,S"
438,SF001485170,2021-07,-31.117,26.8,1603.0,"JAMESTOWN, SF",,,,,0.0,",S",0.0,",S",0.0,",S",,,20210731.0,",,S",,,19.5,",S,31,",15.49,",,,S",,
439,SF001485170,2021-08,-31.117,26.8,1603.0,"JAMESTOWN, SF",0.0,"3,S",15.0,"3,S",0.0,"3,S",4.0,"3,S",0.0,"3,S",20210829.0,",3,S",20210809.0,"+,3,S",-7.3,"3,S,29,",22.7,"3,S,09,+",18.35,"3,,,S",-0.3,"3,,,S"
440,SF001485170,2021-09,-31.117,26.8,1603.0,"JAMESTOWN, SF",,,,,0.0,"5,S",21.0,"5,S",0.0,"5,S",,,20210928.0,"+,5,S",,,30.7,"5,S,28,+",24.16,"5,,,S",,
441,SF001485170,2021-10,-31.117,26.8,1603.0,"JAMESTOWN, SF",0.0,",S",2.0,",S",0.0,",S",20.0,",S",0.0,",S",20211018.0,",,S",20211014.0,"+,,S",-0.4,",S,18,",29.9,",S,14,+",23.31,",,,S",6.23,",,,S"
442,SF001485170,2021-11,-31.117,26.8,1603.0,"JAMESTOWN, SF",0.0,"2,S",0.0,"2,S",0.0,"2,S",22.0,"2,S",0.0,"2,S",20211104.0,",2,S",20211117.0,"+,2,S",4.1,"2,S,04,",30.3,"2,S,17,+",24.76,"2,,,S",8.0,"2,,,S"
443,SF001485170,2021-12,-31.117,26.8,1603.0,"JAMESTOWN, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",27.0,"1,S",0.0,"1,S",20211217.0,",1,S",20211213.0,"+,1,S",6.3,"1,S,17,",29.3,"1,S,13,+",25.3,"1,,,S",10.98,"1,,,S"
444,SF001485170,2022-02,-31.117,26.8,1603.0,"JAMESTOWN, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",27.0,"1,S",0.0,"1,S",20220206.0,",1,S",20220213.0,"+,1,S",10.2,"1,S,06,",30.5,"1,S,13,+",27.63,"1,,,S",12.74,"1,,,S"
445,SF001485170,2022-07,-31.117,26.8,1603.0,"JAMESTOWN, SF",0.0,"1,S",16.0,"1,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",20220726.0,",1,S",20220718.0,"+,1,S",-5.1,"1,S,26,",18.7,"1,S,18,+",16.75,"1,,,S",0.5,"1,,,S"
446,SF001506200,2021-01,-31.333,27.85,1463.0,"ELLIOT, SF",0.0,",S",0.0,",S",0.0,",S",30.0,",S",0.0,",S",20210102.0,",,S",20210123.0,"+,,S",9.5,",S,02,",31.6,",S,23,+",26.97,",,,S",13.82,",,,S"
447,SF001506200,2021-02,-31.333,27.85,1463.0,"ELLIOT, SF",,,,,0.0,"5,S",22.0,"5,S",0.0,"5,S",,,20210219.0,"+,5,S",,,30.4,"5,S,19,+",26.0,"5,,,S",,
448,SF001506200,2021-03,-31.333,27.85,1463.0,"ELLIOT, SF",0.0,"1,S",0.0,"1,S",0.0,",S",26.0,",S",0.0,",S",20210323.0,",1,S",20210314.0,"+,,S",6.6,"1,S,23,",32.1,",S,14,+",25.92,",,,S",11.72,"1,,,S"
449,SF001506200,2021-04,-31.333,27.85,1463.0,"ELLIOT, SF",0.0,"1,S",1.0,"1,S",0.0,"2,S",24.0,"2,S",0.0,"2,S",20210417.0,",1,S",20210412.0,"+,2,S",-0.9,"1,S,17,",29.0,"2,S,12,+",24.85,"2,,,S",7.23,"1,,,S"
450,SF001506200,2021-05,-31.333,27.85,1463.0,"ELLIOT, SF",0.0,",S",3.0,",S",0.0,",S",17.0,",S",0.0,",S",20210531.0,",,S",20210520.0,"+,,S",-3.4,",S,31,",23.4,",S,20,+",20.59,",,,S",5.49,",,,S"
451,SF001506200,2021-06,-31.333,27.85,1463.0,"ELLIOT, SF",0.0,"2,S",5.0,"2,S",0.0,",S",4.0,",S",0.0,",S",20210605.0,",2,S",20210630.0,"+,,S",-3.3,"2,S,05,",22.4,",S,30,+",18.35,",,,S",3.82,"2,,,S"
452,SF001506200,2021-07,-31.333,27.85,1463.0,"ELLIOT, SF",0.0,"2,S",15.0,"2,S",0.0,",S",3.0,",S",0.0,",S",20210724.0,",2,S",20210731.0,",,S",-9.7,"2,S,24,",22.4,",S,31,",17.76,",,,S",0.74,"2,,,S"
453,SF001506200,2021-08,-31.333,27.85,1463.0,"ELLIOT, SF",0.0,"4,S",10.0,"4,S",0.0,"1,S",14.0,"1,S",0.0,"1,S",20210829.0,",4,S",20210827.0,"+,1,S",-4.9,"4,S,29,",24.4,"1,S,27,+",19.88,"1,,,S",1.92,"4,,,S"
454,SF001506200,2021-09,-31.333,27.85,1463.0,"ELLIOT, SF",0.0,",S",2.0,",S",0.0,"3,S",17.0,"3,S",0.0,"3,S",20210918.0,",,S",20210927.0,",3,S",-0.4,",S,18,",31.7,"3,S,27,",23.5,"3,,,S",5.95,",,,S"
455,SF001506200,2022-05,-31.333,27.85,1463.0,"ELLIOT, SF",0.0,",S",0.0,",S",0.0,",S",17.0,",S",0.0,",S",20220531.0,"+,,S",20220505.0,"+,,S",0.1,",S,31,+",23.6,",S,05,+",20.25,",,,S",5.18,",,,S"
456,SF001506200,2022-06,-31.333,27.85,1463.0,"ELLIOT, SF",0.0,",S",14.0,",S",0.0,",S",4.0,",S",0.0,",S",20220626.0,"+,,S",20220609.0,"+,,S",-4.3,",S,26,+",22.8,",S,09,+",18.55,",,,S",1.26,",,,S"
457,SF001506200,2022-07,-31.333,27.85,1463.0,"ELLIOT, SF",0.0,",S",8.0,",S",0.0,",S",5.0,",S",0.0,",S",20220725.0,",,S",20220718.0,"+,,S",-3.6,",S,25,",22.5,",S,18,+",19.34,",,,S",2.23,",,,S"
458,SF001506200,2022-09,-31.333,27.85,1463.0,"ELLIOT, SF",0.0,"4,S",2.0,"4,S",0.0,"2,S",23.0,"2,S",0.0,"2,S",20220901.0,",4,S",20220917.0,"+,2,S",-0.7,"4,S,01,",27.7,"2,S,17,+",23.93,"2,,,S",8.23,"4,,,S"
459,SF001506200,2022-10,-31.333,27.85,1463.0,"ELLIOT, SF",0.0,",S",0.0,",S",0.0,"3,S",27.0,"3,S",0.0,"3,S",20221008.0,",,S",20221014.0,"+,3,S",5.0,",S,08,",31.4,"3,S,14,+",27.73,"3,,,S",10.59,",,,S"
460,SF001506200,2022-12,-31.333,27.85,1463.0,"ELLIOT, SF",0.0,"2,S",0.0,"2,S",0.0,"4,S",23.0,"4,S",1.0,"4,S",20221230.0,",2,S",20221228.0,",4,S",7.7,"2,S,30,",32.5,"4,S,28,",25.9,"4,,,S",12.65,"2,,,S"
461,SF001753710,2021-01,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",6.0,",S",20210102.0,",,S",20210122.0,"+,,S",10.5,",S,02,",33.9,",S,22,+",30.21,",,,S",14.79,",,,S"
462,SF001753710,2021-03,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,",S",0.0,",S",0.0,"1,S",29.0,"1,S",6.0,"1,S",20210310.0,",,S",20210315.0,"+,1,S",6.3,",S,10,",33.7,"1,S,15,+",29.59,"1,,,S",9.65,",,,S"
463,SF001753710,2021-04,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,",S",2.0,",S",0.0,"1,S",28.0,"1,S",2.0,"1,S",20210425.0,",,S",20210413.0,"+,1,S",-0.5,",S,25,",32.6,"1,S,13,+",28.23,"1,,,S",6.4,",,,S"
464,SF001753710,2021-05,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,",S",11.0,",S",0.0,"2,S",21.0,"2,S",0.0,"2,S",20210531.0,",,S",20210514.0,",2,S",-4.0,",S,31,",25.5,"2,S,14,",22.04,"2,,,S",1.26,",,,S"
465,SF001753710,2021-06,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,",S",19.0,",S",0.0,"1,S",12.0,"1,S",0.0,"1,S",20210606.0,",,S",20210630.0,"+,1,S",-5.6,",S,06,",23.9,"1,S,30,+",20.39,"1,,,S",-0.52,",,,S"
466,SF001753710,2021-07,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,",S",28.0,",S",0.0,"3,S",4.0,"3,S",0.0,"3,S",20210715.0,",,S",20210712.0,"+,3,S",-9.4,",S,15,",22.5,"3,S,12,+",18.12,"3,,,S",-5.04,",,,S"
467,SF001753710,2021-08,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,",S",21.0,",S",0.0,",S",18.0,",S",0.0,",S",20210829.0,"+,,S",20210809.0,"+,,S",-6.3,",S,29,+",25.8,",S,09,+",21.3,",,,S",-0.98,",,,S"
468,SF001753710,2021-09,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,"2,S",4.0,"2,S",0.0,"2,S",27.0,"2,S",4.0,"2,S",20210908.0,"+,2,S",20210928.0,"+,2,S",-2.8,"2,S,08,+",33.4,"2,S,28,+",27.02,"2,,,S",4.48,"2,,,S"
469,SF001753710,2021-10,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,",S",2.0,",S",0.0,"1,S",29.0,"1,S",3.0,"1,S",20211017.0,",,S",20211013.0,",1,S",-0.1,",S,17,",32.7,"1,S,13,",26.28,"1,,,S",6.24,",,,S"
470,SF001753710,2021-11,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,",S",0.0,",S",0.0,"2,S",28.0,"2,S",2.0,"2,S",20211104.0,",,S",20211117.0,"+,2,S",3.0,",S,04,",34.5,"2,S,17,+",28.42,"2,,,S",8.29,",,,S"
471,SF001753710,2021-12,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,"2,S",0.0,"2,S",0.0,"2,S",29.0,"2,S",0.0,"2,S",20211217.0,",2,S",20211211.0,"+,2,S",7.6,"2,S,17,",32.1,"2,S,11,+",28.72,"2,,,S",11.55,"2,,,S"
472,SF001753710,2022-01,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",9.0,",S",20220101.0,",,S",20220128.0,"+,,S",10.9,",S,01,",33.2,",S,28,+",31.03,",,,S",13.84,",,,S"
473,SF001753710,2022-02,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",27.0,"1,S",9.0,"1,S",20220211.0,",1,S",20220213.0,"+,1,S",10.0,"1,S,11,",33.4,"1,S,13,+",31.12,"1,,,S",13.32,"1,,,S"
474,SF001753710,2022-03,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",0.0,",S",20220316.0,",,S",20220304.0,"+,,S",7.5,",S,16,",32.1,",S,04,+",28.07,",,,S",11.32,",,,S"
475,SF001753710,2022-04,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,"2,S",1.0,"2,S",0.0,"2,S",21.0,"2,S",0.0,"2,S",20220428.0,",2,S",20220401.0,",2,S",-0.3,"2,S,28,",28.2,"2,S,01,",23.03,"2,,,S",6.71,"2,,,S"
476,SF001753710,2022-05,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,"1,S",7.0,"1,S",0.0,"1,S",22.0,"1,S",0.0,"1,S",20220531.0,",1,S",20220506.0,"+,1,S",-3.3,"1,S,31,",25.4,"1,S,06,+",22.25,"1,,,S",2.09,"1,,,S"
477,SF001753710,2022-06,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,"3,S",23.0,"3,S",0.0,"4,S",8.0,"4,S",0.0,"4,S",20220616.0,",3,S",20220610.0,"+,4,S",-7.0,"3,S,16,",21.8,"4,S,10,+",19.25,"4,,,S",-2.44,"3,,,S"
478,SF001753710,2022-08,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,",S",17.0,",S",0.0,"2,S",18.0,"2,S",0.0,"2,S",20220816.0,",,S",20220826.0,"+,2,S",-5.8,",S,16,",25.7,"2,S,26,+",21.49,"2,,,S",-0.36,",,,S"
479,SF001753710,2022-09,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,"3,S",3.0,"3,S",0.0,"2,S",26.0,"2,S",0.0,"2,S",20220906.0,",3,S",20220925.0,"+,2,S",-2.9,"3,S,06,",30.3,"2,S,25,+",26.04,"2,,,S",5.32,"3,,,S"
480,SF001753710,2022-11,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",0.0,"2,S",0.0,"2,S",0.0,"1,S",29.0,"1,S",0.0,"1,S",20221120.0,",2,S",20221130.0,"+,1,S",5.6,"2,S,20,",32.1,"1,S,30,+",28.47,"1,,,S",10.12,"2,,,S"
481,SF001771780,2021-01,-30.933,27.6,1819.0,"BARKLY EAST, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",0.0,",S",20210107.0,",,S",20210122.0,"+,,S",7.0,",S,07,",29.6,",S,22,+",26.65,",,,S",11.65,",,,S"
