"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00403447","2011-12","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.8",",7","1187.1","7","0.0",",7","11",",7","11",",7","3",",7","1",",7","1",",7","0",",7","15",",7","0",",7","0",",7","0",",7","","","20111211",",,7","20111207",",,7","20111207",",,7","","","20111205",",,7","20111215",",,7","-5.6",",7,11,","51",",,7,07,","38",",,7,07,","94.2",",,7,05,","20.0",",7,15,","666.9","7","  10.0",",,,7,5,1","364.5",",7","  12.2","4,,,7,5,1","   5.6",",,,7,5,1","   6.1","4,,,7,5,1","   8.0",",,,7,5,1","   9.2","4,,,7,5,1","247.5",",,,7","38",",,,7","6.58",",7","11.75",",,,7","1.40",",,,7","17",",7","111.8",",7"
"USC00403447","2012-01","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","3.1",",7","0.0","7","0.0",",7","10",",7","7",",7","0",",7","0",",7","0",",7","0",",7","12",",7","0",",7","2",",7","0",",7","","","20120103",",,7","20120131","+,,7","20120131","+,,7","3","","20120111",",,7","20120118",",,7","-7.2",",7,03,","0",",,7,31,+","0",",,7,31,+","12.7",",,7,11,","21.7",",7,18,","1004.2","7","   9.4",",,,7,5,1","337.3",",7","  11.7","1,,,7,5,1","   5.0",",,,7,5,1","   6.1","1,,,7,5,1","   7.4",",,,7,5,1","   9.0","1,,,7,5,1","54.4",",,,7","0",",,,7","7.45",",7","13.08",",,,7","1.82",",,,7","180",",7","25.5",",7"
"USC00403447","2012-02","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.4",",7","0.0","7","0.0",",7","10",",7","6",",7","0",",7","0",",7","0",",7","0",",7","9",",7","0",",7","4",",7","0",",7","","","20120213","+,,7","20120229","+,,7","20120212","+,,7","3","","20120222",",,7","20120224",",,7","-6.1",",7,13,+","0",",,7,29,+","0",",T,7,12,+","17.3",",,7,22,","26.1",",7,24,","1297.4","7","  10.6",",,,7,5,1","293.2",",7","  12.2",",,,7,5,1","   4.4",",,,7,5,1","   5.6",",,,7,5,1","   7.7",",,,7,5,1","   9.2",",,,7,5,1","70.6",",,,7","0",",T,,7","8.22",",7","13.65",",,,7","2.80",",,,7","10","1,7","17.9","1,7"
"USC00403447","2012-03","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.5","1,7","37.6","7","37.6",",7","9",",7","6",",7","1",",7","0","1,7","0",",7","0",",7","0",",7","0",",7","25",",7","0",",7","","","20120304","+,,7","20120331","+,1,7","20120331","+,,7","2","","20120309",",,7","20120315",",,7","0.6",",7,04,+","0","1,,7,31,+","0",",,7,31,+","48.3",",,7,09,","30.0",",7,15,","1367.2","7","  17.8",",,,7,5,1","69.8",",7","  20.0",",,,7,5,1","   9.4",",,,7,5,1","  11.1",",,,7,5,1","  13.3",",,,7,5,1","  15.5",",,,7,5,1","134.7",",,,7","0",",,,7","17.29",",7","23.99",",,,7","10.60",",,,7","15",",7","111.8",",7"
"USC00403447","2012-04","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.5",",7","90.1","7","52.5",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","22",",7","0",",7","","","20120412",",,7","20120430","+,,7","20120430","+,,7","","","20120404",",,7","20120402","+,,7","2.2",",7,12,","0",",,7,30,+","0",",,7,30,+","19.3",",,7,04,","30.0",",7,02,+","1439.4","7","  20.0",",,,7,5,1","72.2",",7","  22.8",",,,7,5,1","  15.6",",,,7,5,1","  16.7",",,,7,5,1","  17.4",",,,7,5,1","  19.8",",,,7,5,1","40.9",",,,7","0",",,,7","17.68",",7","24.24",",,,7","11.11",",,,7","13","1,7","102.8","1,7"
"USC00403447","2012-05","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.6",",7","236.2","7","146.1",",7","6",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","8",",7","","","20120510",",,7","20120531","+,,7","20120531","+,,7","2","","20120507",",,7","20120530",",,7","10.0",",7,10,","0",",,7,31,+","0",",,7,31,+","56.4",",,7,07,","34.4",",7,30,","1440.5","7","  24.4",",,,7,5,1","1.1",",7","  27.2",",,,7,5,1","  20.0",",,,7,5,1","  21.1",",,,7,5,1","  21.6",",,,7,5,1","  24.1",",,,7,5,1","80.5",",,,7","0",",,,7","23.01",",7","29.27",",,,7","16.75",",,,7","10",",7","80.5",",7"
"USC00403447","2012-06","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.5",",7","427.5","7","191.3",",7","6",",7","5",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","14",",7","","","20120602",",,7","20120630","+,,7","20120630","+,,7","2","","20120601",",,7","20120630","+,,7","12.2",",7,02,","0",",,7,30,+","0",",,7,30,+","67.8",",,7,01,","38.3",",7,30,+","1441.6","7","  25.6",",,,7,5,1","1.1",",7","  27.8","1,,,7,5,1","  21.1",",,,7,5,1","  23.3","1,,,7,5,1","  23.3",",,,7,5,1","  25.5","1,,,7,5,1","125.8",",,,7","0",",,,7","24.67",",7","31.29",",,,7","18.05",",,,7","12",",7","49.2",",7"
"USC00403447","2012-07","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.6",",7","739.2","7","311.7",",7","12",",7","6",",7","2",",7","0","1,7","0",",7","0",",7","0",",7","0",",7","31",",7","22",",7","","","20120729",",,7","20120731","+,1,7","20120731","+,,7","1","","20120710",",,7","20120706","+,,7","19.4",",7,29,","0","1,,7,31,+","0",",,7,31,+","47.2",",,7,10,","38.3",",7,06,+","0.0","7","","","0.0",",7","","","","","","","","","","","106.2",",,,7","0",",,,7","28.39",",7","33.68",",,,7","23.10",",,,7","180",",7","11.2",",7"
"USC00403447","2012-08","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.4",",7","986.7","7","247.5",",7","8",",7","6",",7","0",",7","0","1,7","0",",7","0",",7","0",",7","0",",7","31",",7","22",",7","","","20120812",",,7","20120831","+,1,7","20120831","+,,7","","","20120817",",,7","20120817",",,7","14.4",",7,12,","0","1,,7,31,+","0",",,7,31,+","21.8",",,7,17,","35.6",",7,17,","0.0","7","  27.2","1,,,7,5,1","0.0",",7","  29.4","1,,,7,5,1","  24.4","1,,,7,5,1","  25.0","1,,,7,5,1","  25.7","1,,,7,5,1","  27.4","1,,,7,5,1","79.0",",,,7","0",",,,7","26.32",",7","32.39",",,,7","20.25",",,,7","10","1,7","80.5","1,7"
"USC00403447","2012-09","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.0","1,7","1134.9","7","148.2",",7","10",",7","7",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","8",",7","","","20120924",",,7","20120930","+,,7","20120930","+,,7","2","","20120917",",,7","20120906",",,7","7.8",",7,24,","0",",,7,30,+","0",",,7,30,+","40.9",",,7,17,","36.1",",7,06,","9.8","7","  26.1",",,,7,5,1","9.8",",7","  28.3",",,,7,5,1","  20.0",",,,7,5,1","  21.7",",,,7,5,1","  23.1",",,,7,5,1","  24.8",",,,7,5,1","161.5",",,,7","0",",,,7","22.95",",7","29.07",",,,7","16.83",",,,7","13",",7","80.5",",7"
"USC00403447","2012-10","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.5",",7","1152.2","7","17.3",",7","9",",7","8",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","18",",7","0",",7","","","20121030","+,,7","20121031","+,,7","20121031","+,,7","3","","20121018",",,7","20121013","+,,7","1.7",",7,30,+","0",",,7,31,+","0",",,7,31,+","44.7",",,7,18,","27.8",",7,13,+","122.5","7","  19.4","1,,,7,5,1","112.7",",7","  22.2","1,,,7,5,1","  13.3","1,,,7,5,1","  14.4","1,,,7,5,1","  17.3","1,,,7,5,1","  18.9","1,,,7,5,1","153.1",",,,7","0",",,,7","15.25",",7","21.36",",,,7","9.14",",,,7","17","2,7","80.5","2,7"
"USC00403447","2012-11","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.0",",7","1152.2","7","0.0",",7","5",",7","4",",7","1",",7","0",",7","0",",7","0",",7","10",",7","0",",7","6",",7","0",",7","","","20121128",",,7","20121130","+,,7","20121130","+,,7","","","20121112",",,7","20121104",",,7","-3.9",",7,28,","0",",,7,30,+","0",",,7,30,+","38.1",",,7,12,","27.8",",7,04,","400.9","7","  14.4","1,,,7,5,1","278.4",",7","  16.1",",,,7,5,1","   8.9","1,,,7,5,1","  10.0",",,,7,5,1","  11.7","1,,,7,5,1","  13.0",",,,7,5,1","65.8",",,,7","0",",,,7","9.05",",7","16.01",",,,7","2.09",",,,7","13","1,7","98.3","1,7"
"USC00403447","2012-12","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.5",",7","1153.6","7","1.4",",7","18",",7","9",",7","1",",7","0",",7","0",",7","0",",7","15",",7","1",",7","4",",7","0",",7","","","20121230",",,7","20121227","+,,7","20121226",",,7","1","","20121229",",,7","20121204",",,7","-6.7",",7,30,","0",",T,7,27,+","8",",,7,26,","32.0",",,7,29,","23.3",",7,04,","707.2","7","  13.9",",,,7,5,1","306.3",",7","  15.6",",,,7,5,1","   5.6",",,,7,5,1","   6.1",",,,7,5,1","  10.0",",,,7,5,1","  11.4",",,,7,5,1","120.0",",,,7","8",",,,7","8.50",",7","13.55",",,,7","3.44",",,,7","21",",7","111.8",",7"
"USC00403447","2013-01","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.9",",7","0.0","7","0.0",",7","14",",7","8",",7","3",",7","0",",7","0",",7","0",",7","22",",7","3",",7","3",",7","0",",7","2","","20130103",",,7","20130131","+,,7","20130131","+,,7","2","","20130113",",,7","20130130",",,7","-6.1",",7,03,","0",",,7,31,+","0",",,7,31,+","57.9",",,7,13,","23.9",",7,30,","1106.2","7","  12.2",",,,7,5,1","399.0",",7","  13.9",",,,7,5,1","   5.0",",,,7,5,1","   5.6",",,,7,5,1","   6.8",",,,7,5,1","   8.1",",,,7,5,1","201.4",",,,7","0",",,,7","5.46",",7","10.50",",,,7","0.43",",,,7","180",",7","13.9",",7"
"USC00403447","2013-02","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.3",",7","0.0","7","0.0",",7","11",",7","5",",7","2",",7","0",",7","0",",7","0",",7","12",",7","0",",7","0",",7","0",",7","1","","20130202","+,,7","20130228","+,,7","20130228","+,,7","2","","20130219",",,7","20130208",",,7","-6.1",",7,02,+","0",",,7,28,+","0",",,7,28,+","31.0",",,7,19,","20.0",",7,08,","1456.4","7","  10.0",",,,7,5,1","350.2",",7","  10.6",",,,7,5,1","   6.1",",,,7,5,1","   6.7",",,,7,5,1","   7.3",",,,7,5,1","   8.6",",,,7,5,1","108.8",",,,7","0",",,,7","5.83",",7","11.39",",,,7","0.26",",,,7","20",",7","17.9",",7"
"USC00403447","2013-03","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.4",",7","0.0","7","0.0",",7","14",",7","9",",7","1",",7","0",",7","0",",7","0",",7","14",",7","0",",7","4",",7","0",",7","","","20130303",",,7","20130331","+,,7","20130326","+,,7","4","","20130311",",,7","20130317","+,,7","-6.1",",7,03,","0",",,7,31,+","0",",T,7,26,+","27.7",",,7,11,","25.6",",7,17,+","1784.8","7","  11.7",",,,7,5,1","328.4",",7","  13.3",",,,7,5,1","   5.0",",,,7,5,1","   6.1",",,,7,5,1","   7.9",",,,7,5,1","   9.8",",,,7,5,1","83.8",",,,7","0",",T,,7","7.74",",7","13.53",",,,7","1.95",",,,7","220","2,7","13.9","2,7"
"USC00403447","2013-04","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.8","1,7","27.5","7","27.5",",7","10",",7","8",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","16",",7","0",",7","1","","20130425","+,,7","20130430","+,,7","20130430","+,,7","2","","20130412",",,7","20130418",",,7","1.7",",7,25,+","0",",,7,30,+","0",",,7,30,+","66.3",",,7,12,","30.6",",7,18,","1910.1","7","  17.8",",,,7,5,1","125.3",",7","  20.0",",,,7,5,1","   9.4",",,,7,5,1","  10.0",",,,7,5,1","  13.5",",,,7,5,1","  15.8",",,,7,5,1","221.7",",,,7","0",",,,7","15.08",",7","21.19",",,,7","8.96",",,,7","18","1,7","17.9","1,7"
"USC00403447","2013-05","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.1",",7","124.3","7","96.8",",7","13",",7","10",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","0",",7","","","20130504",",,7","20130531","+,,7","20130531","+,,7","","","20130522",",,7","20130521","+,,7","1.1",",7,04,","0",",,7,31,+","0",",,7,31,+","76.2",",,7,22,","31.1",",7,21,+","1955.9","7","  22.2","1,,,7,5,1","45.8",",7","  23.9","1,,,7,5,1","  12.8","1,,,7,5,1","  13.9","1,,,7,5,1","  18.3","1,,,7,5,1","  20.4","1,,,7,5,1","247.5",",,,7","0",",,,7","19.98",",7","25.35",",,,7","14.61",",,,7","180",",7","12.1",",7"
"USC00403447","2013-06","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.9",",7","338.8","7","214.5",",7","7",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","13",",7","","","20130608",",,7","20130630","+,,7","20130630","+,,7","","","20130618",",,7","20130628",",,7","14.4",",7,08,","0",",,7,30,+","0",",,7,30,+","35.6",",,7,18,","36.7",",7,28,","1955.9","7","  25.6","1,,,7,5,1","0.0",",7","  28.9","1,,,7,5,1","  21.7","1,,,7,5,1","  23.3","1,,,7,5,1","  23.9","1,,,7,5,1","  26.1","1,,,7,5,1","81.0",",,,7","0",",,,7","25.48",",7","30.92",",,,7","20.04",",,,7","15","3,7","80.5","3,7"
"USC00403447","2013-07","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.4",",7","561.1","7","222.3",",7","8",",7","4",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","9",",7","","","20130713",",,7","20130731","+,,7","20130731","+,,7","2","","20130723",",,7","20130711",",,7","16.1",",7,13,","0",",,7,31,+","0",",,7,31,+","79.2",",,7,23,","35.6",",7,11,","0.0","7","  26.7",",,,7,5,1","0.0",",7","  28.9",",,,7,5,1","  23.9",",,,7,5,1","  26.1",",,,7,5,1","  25.1",",,,7,5,1","  27.1",",,,7,5,1","130.5",",,,7","0",",,,7","25.50",",7","30.67",",,,7","20.33",",,,7","16",",7","53.6",",7"
"USC00403447","2013-08","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","0.6",",7","796.7","7","235.6",",7","7",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","14",",7","1","","20130815",",,7","20130831","+,,7","20130831","+,,7","3","","20130812",",,7","20130831",",,7","14.4",",7,15,","0",",,7,31,+","0",",,7,31,+","27.9",",,7,12,","35.6",",7,31,","0.0","7","  26.7",",,,7,5,1","0.0",",7","  28.3",",,,7,5,1","  23.9",",,,7,5,1","  25.6",",,,7,5,1","  25.1",",,,7,5,1","  26.9",",,,7,5,1","60.1",",,,7","0",",,,7","25.93",",7","31.09",",,,7","20.78",",,,7","8",",7","111.8",",7"
"USC00403447","2013-09","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.0","1,7","964.5","7","167.8",",7","6",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","12",",7","","","20130915",",,7","20130930","+,,7","20130930","+,,7","1","","20130921",",,7","20130901",",,7","10.6",",7,15,","0",",,7,30,+","0",",,7,30,+","56.1",",,7,21,","36.1",",7,01,","1.1","7","  26.1","1,,,7,5,1","1.1",",7","  27.8","1,,,7,5,1","  21.1","1,,,7,5,1","  22.8","1,,,7,5,1","  23.6","1,,,7,5,1","  25.5","1,,,7,5,1","83.1",",,,7","0",",,,7","23.89",",7","30.15",",,,7","17.63",",,,7","220",",7","12.1",",7"
"USC00403447","2013-10","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.0",",7","1005.0","7","40.5","1,7","11",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0","1,7","18","1,7","0","1,7","","","20131026","+,,7","20131031","+,,7","20131031","+,,7","1","","20131006",",,7","20131006","+,1,7","0.6",",7,26,+","0",",,7,31,+","0",",,7,31,+","22.4",",,7,06,","29.4","1,7,06,+","88.9","7","  22.8",",,,7,5,1","87.8","1,7","  23.9","1,,,7,5,1","  13.9",",,,7,5,1","  15.0","1,,,7,5,1","  18.5",",,,7,5,1","  19.9","1,,,7,5,1","70.1",",,,7","0",",,,7","16.78","1,7","22.70","1,,,7","10.86",",,,7","14",",7","111.8",",7"
"USC00403447","2013-11","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.0",",7","1005.0","7","0.0",",7","10",",7","6",",7","2",",7","0","1,7","0","1,7","0",",7","10",",7","0",",7","5",",7","0",",7","","","20131128",",,7","20131130","+,1,7","20131130","+,1,7","","","20131122",",,7","20131118",",,7","-7.8",",7,28,","0","1,,7,30,+","0","1,,7,30,+","30.5",",,7,22,","24.4",",7,18,","389.6","7","  17.2","1,,,7,5,1","300.7",",7","  18.3","1,,,7,5,1","   6.7","1,,,7,5,1","   7.8","1,,,7,5,1","  11.7","1,,,7,5,1","  13.1","1,,,7,5,1","98.6",",,,7","0","1,,,7","8.31",",7","14.28",",,,7","2.33",",,,7","180",",7","13.0",",7"
"USC00403447","2013-12","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.9","2,7","1005.0","7","0.0",",7","11",",7","6",",7","2",",7","0",",7","0",",7","0",",7","22",",7","3",",7","2",",7","0",",7","2","","20131212",",,7","20131207",",,7","20131231","+,,7","1","","20131222",",,7","20131222","+,,7","-7.2",",7,12,","0",",T,7,07,","0",",T,7,31,+","40.4",",,7,22,","23.9",",7,22,+","802.8","7","  11.7","2,,,7,5,1","413.2",",7","  13.3","2,,,7,5,1","   4.4","2,,,7,5,1","   5.6","2,,,7,5,1","   6.9","2,,,7,5,1","   8.4","2,,,7,5,1","112.7",",,,7","0",",T,,7","5.00",",7","10.05",",,,7","-0.04",",,,7","26","3,7","80.5","3,7"
"USC00403447","2014-01","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","3.0",",7","0.0","7","0.0",",7","8",",7","7",",7","0",",7","0",",7","0",",7","0",",7","28",",7","6",",7","0",",7","0",",7","","","20140129","+,,7","20140131","+,,7","20140128","+,,7","1","","20140114",",,7","20140121",",,7","-15.0",",7,29,+","0",",,7,31,+","0",",T,7,28,+","17.5",",,7,14,","18.3",",7,21,","1352.5","7","   6.1","3,,,7,5,1","549.7",",7","   7.8","3,,,7,5,1","   1.1","3,,,7,5,1","   1.7","3,,,7,5,1","   3.3","3,,,7,5,1","   4.8","3,,,7,5,1","77.0",",,,7","0",",T,,7","0.60",",7","6.55",",,,7","-5.35",",,,7","210","1,7","17.0","1,7"
"USC00403447","2014-02","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","3.5",",7","0.0","7","0.0",",7","10",",7","4",",7","2",",7","1",",7","0",",7","0",",7","22",",7","3",",7","2",",7","0",",7","","","20140227","+,,7","20140208",",,7","20140208",",,7","","","20140205",",,7","20140221",",,7","-8.3",",7,27,+","25",",,7,08,","13",",,7,08,","69.9",",,7,05,","22.8",",7,21,","1769.4","7","","","416.9",",7","","","","","","","","","","","123.4",",,,7","13",",,,7","3.44",",7","8.85",",,,7","-1.97",",,,7","17",",7","98.3",",7"
"USC00403447","2014-03","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.4",",7","0.0","7","0.0",",7","9",",7","6",",7","3",",7","0",",7","0",",7","0",",7","14",",7","2",",7","4",",7","0",",7","2","","20140304","+,,7","20140304","+,,7","20140304","+,,7","","","20140303",",,7","20140329",",,7","-10.0",",7,04,+","0",",T,7,04,+","0",",T,7,04,+","66.5",",,7,03,","23.3",",7,29,","2107.6","7","  11.7","1,,,7,5,1","338.2",",7","  13.9","1,,,7,5,1","   3.3","1,,,7,5,1","   3.9","1,,,7,5,1","   7.5","1,,,7,5,1","  10.0","1,,,7,5,1","158.8",",,,7","0",",T,,7","7.42",",7","14.06",",,,7","0.78",",,,7","20",",7","98.3",",7"
"USC00403447","2014-04","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.3",",7","26.5","7","26.5","1,7","10",",7","8",",7","2",",7","0","1,7","0",",7","0",",7","1",",7","0","1,7","21","1,7","0","1,7","","","20140416",",,7","20140430","+,1,7","20140430","+,,7","3","","20140428",",,7","20140427",",1,7","-0.6",",7,16,","0","1,,7,30,+","0",",,7,30,+","57.4",",,7,28,","28.9","1,7,27,","2195.6","7","  17.8",",,,7,5,1","88.0","1,7","  20.0",",,,7,5,1","  10.0",",,,7,5,1","  12.2",",,,7,5,1","  13.8",",,,7,5,1","  16.5",",,,7,5,1","165.7",",,,7","0",",,,7","16.12","1,7","22.65","1,,,7","9.59",",,,7","340",",7","13.9",",7"
"USC00403447","2014-05","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","2.1",",7","143.6","7","117.1",",7","10",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","0",",7","","","20140501",",,7","20140531","+,,7","20140531","+,,7","","","20140514",",,7","20140523","+,,7","6.1",",7,01,","0",",,7,31,+","0",",,7,31,+","25.9",",,7,14,","31.7",",7,23,+","2231.7","7","  22.2",",,,7,5,1","36.1",",7","  25.6",",,,7,5,1","  14.4",",,,7,5,1","  17.2",",,,7,5,1","  19.2",",,,7,5,1","  21.9",",,,7,5,1","100.1",",,,7","0",",,,7","20.95",",7","26.36",",,,7","15.54",",,,7","180",",7","10.7",",7"
"USC00403447","2014-06","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.8",",7","358.4","7","214.8",",7","13",",7","12",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","9",",7","1","","20140614",",,7","20140630","+,,7","20140630","+,,7","5","","20140629",",,7","20140623","+,,7","13.9",",7,14,","0",",,7,30,+","0",",,7,30,+","144.5",",,7,29,","33.9",",7,23,+","2231.7","7","  26.1",",,,7,5,1","0.0",",7","  28.9",",,,7,5,1","  22.2",",,,7,5,1","  23.9",",,,7,5,1","  24.1",",,,7,5,1","  26.5",",,,7,5,1","336.8",",,,7","0",",,,7","25.49",",7","30.47",",,,7","20.52",",,,7","10",",7","80.5",",7"
"USC00403447","2014-07","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","","","572.1","7","213.7",",7","6",",7","6",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","11",",7","","","20140716",",,7","20140731","+,,7","20140731","+,,7","2","","20140709",",,7","20140727","+,,7","14.4",",7,16,","0",",,7,31,+","0",",,7,31,+","35.8",",,7,09,","35.0",",7,27,+","0.0","7","","","0.0",",7","","","","","","","","","","","89.5",",,,7","0",",,,7","25.23",",7","30.37",",,,7","20.08",",,,7","","","",""
"USC00403447","2014-08","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.4","2,7","854.9","7","282.8",",7","8",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","22",",7","","","20140814",",,7","20140831","+,,7","20140831","+,,7","4","","20140824",",,7","20140825","+,,7","15.6",",7,14,","0",",,7,31,+","0",",,7,31,+","21.8",",,7,24,","37.2",",7,25,+","0.0","7","  26.7","3,,,7,5,1","0.0",",7","  32.8","3,,,7,5,1","  23.9","3,,,7,5,1","  26.1","3,,,7,5,1","  25.3","3,,,7,5,1","  27.6","3,,,7,5,1","78.1",",,,7","0",",,,7","27.46",",7","32.95",",,,7","21.96",",,,7","17","2,7","111.8","2,7"
"USC00403447","2014-09","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","3.0",",7","1012.6","7","157.7",",7","5",",7","3",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","9",",7","","","20140923",",,7","20140930","+,,7","20140930","+,,7","","","20140912",",,7","20140906","+,,7","11.1",",7,23,","0",",,7,30,+","0",",,7,30,+","137.7",",,7,12,","34.4",",7,06,+","3.9","7","  26.1",",,,7,5,1","3.9",",7","  28.3",",,,7,5,1","  21.1",",,,7,5,1","  22.2",",,,7,5,1","  23.3",",,,7,5,1","  25.0",",,,7,5,1","175.4",",,,7","0",",,,7","23.46",",7","29.33",",,,7","17.59",",,,7","18","1,7","80.5","1,7"
"USC00403447","2014-10","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","1.3",",7","1073.4","7","60.8",",7","10",",7","8",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","1",",7","2","","20141030",",,7","20141031","+,,7","20141031","+,,7","6","","20141014",",,7","20141002",",,7","3.3",",7,30,","0",",,7,31,+","0",",,7,31,+","32.3",",,7,14,","32.2",",7,02,","64.5","7","  22.2","1,,,7,5,1","60.6",",7","  23.9","1,,,7,5,1","  15.6","1,,,7,5,1","  16.7","1,,,7,5,1","  18.5","1,,,7,5,1","  20.0","1,,,7,5,1","117.2",",,,7","0",",,,7","18.34",",7","24.89",",,,7","11.78",",,,7","230",",7","13.0",",7"
"USC00403447","2014-11","35.05692","-89.7524","112.2","GERMANTOWN 4 SE, TN US","3.5","3,7","1073.4","7","0.0",",7","9",",7","5",",7","1",",7","0",",7","0",",7","0",",7","12",",7","0",",7","2",",7","0",",7","","","20141118",",,7","20141117",",,7","20141117","+,,7","","","20141106",",,7","20141105",",,7","-7.2",",7,18,","0",",T,7,17,","0",",T,7,17,+","33.8",",,7,06,","23.9",",7,05,","398.6","7","  14.4","3,,,7,5,1","334.1",",7","  16.1","3,,,7,5,1","   6.1","3,,,7,5,1","   7.2","3,,,7,5,1","  10.1","3,,,7,5,1","  11.5","3,,,7,5,1","73.2",",,,7","0",",T,,7","7.20",",7","12.67",",,,7","1.73",",,,7","20","1,7","98.3","1,7"
