"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00362013","1948-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","15",",0","12",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19480531","+,,0","19480531","+,,0","","","19480515",",,0","","","","","0",",,0,31,+","0",",,0,31,+","21.1",",,0,15,","","","","","132.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1948-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19480630","+,,0","19480630","+,,0","","","19480619",",,0","","","","","0",",,0,30,+","0",",,0,30,+","21.6",",,0,19,","","","","","114.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1948-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19480731","+,,0","19480731","+,,0","","","19480722",",,0","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,22,","","","","","139.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1948-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19480831","+,,0","19480831","+,,0","","","19480806",",,0","","","","","0",",,0,31,+","0",",,0,31,+","22.1",",,0,06,","","","","","50.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1948-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19480930","+,,0","19480930","+,,0","","","19480930",",,0","","","","","0",",,0,30,+","0",",,0,30,+","20.3",",,0,30,","","","","","32.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1948-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19481031","+,,0","19481031","+,,0","","","19481018",",,0","","","","","0",",,0,31,+","0",",,0,31,+","38.1",",,0,18,","","","","","104.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1948-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19481130","+,,0","19481129",",,0","","","19481107",",,0","","","","","0",",,0,30,+","0",",T,0,29,","36.8",",,0,07,","","","","","133.1",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1948-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","10",",0","1",",0","13",",0","4",",0","","","","","","","","","","","","","","","19481221","+,,0","19481220",",,0","","","19481230",",,0","","","","","127",",,0,21,+","104",",,0,20,","50.8",",,0,30,","","","","","141.8",",,,0","243",",,,0","","","","","","","","","",""
"USC00362013","1949-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","10",",0","0",",0","6",",0","2",",0","","","","","","","","","","","","","","","19490131","+,,0","19490131",",,0","","","19490106",",,0","","","","","102",",,0,31,+","102",",,0,31,","23.4",",,0,06,","","","","","89.7",",,,0","140",",,,0","","","","","","","","","",""
"USC00362013","1949-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","11",",0","0",",0","12",",0","3",",0","","","","","","","","","","","","","","","19490201",",,0","19490228","+,,0","","","19490220",",,0","","","","","127",",,0,01,","51",",,0,28,+","13.2",",,0,20,","","","","","71.3",",,,0","127",",,,0","","","","","","","","","",""
"USC00362013","1949-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6","2,0","4","2,0","0","2,0","3",",0","1",",0","","","","","","","","","","","","","","","19490301",",,0","19490319",",,0","","","19490311",",2,0","","","","","76",",,0,01,","46",",,0,19,","11.4","2,,0,11,","","","","","25.7","2,,,0","84",",,,0","","","","","","","","","",""
"USC00362013","1949-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490430","+,,0","19490430","+,,0","","","19490414",",,0","","","","","0",",,0,30,+","0",",,0,30,+","24.1",",,0,14,","","","","","109.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1949-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490531","+,,0","19490531","+,,0","","","19490520",",,0","","","","","0",",,0,31,+","0",",,0,31,+","30.0",",,0,20,","","","","","104.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1949-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","4",",0","1",",0","","","0",",0","","","","","","","","","","","","","","","","","19490630","+,,0","","","19490626",",,0","","","","","","","0",",,0,30,+","26.9",",,0,26,","","","","","38.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1949-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490731","+,,0","19490731","+,,0","","","19490730",",,0","","","","","0",",,0,31,+","0",",,0,31,+","22.4",",,0,30,","","","","","84.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1949-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490831","+,,0","19490831","+,,0","","","19490829",",,0","","","","","0",",,0,31,+","0",",,0,31,+","52.1",",,0,29,","","","","","145.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1949-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19490930","+,,0","19490930","+,,0","","","19490914",",,0","","","","","0",",,0,30,+","0",",,0,30,+","15.5",",,0,14,","","","","","77.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1949-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19491031","+,,0","19491031","+,,0","","","19491026",",,0","","","","","0",",,0,31,+","0",",,0,31,+","21.8",",,0,26,","","","","","51.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1949-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19491128","+,,0","19491128","+,,0","","","19491114",",,0","","","","","0",",T,0,28,+","0",",T,0,28,+","18.3",",,0,14,","","","","","51.4",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1949-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","8",",0","1",",0","2",",0","2",",0","","","","","","","","","","","","","","","19491203","+,,0","19491203","+,,0","","","19491213",",,0","","","","","25",",,0,03,+","25",",,0,03,+","38.1",",,0,13,","","","","","116.1",",,,0","50",",,,0","","","","","","","","","",""
"USC00362013","1950-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13","2,0","11","2,0","1","2,0","1",",0","1",",0","","","","","","","","","","","","","","","19500121",",,0","19500121",",,0","","","19500107",",2,0","","","","","25",",,0,21,","25",",,0,21,","27.9","2,,0,07,","","","","","114.4",",a,,0","25",",,,0","","","","","","","","","",""
"USC00362013","1950-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","1",",0","4",",0","2",",0","","","","","","","","","","","","","","","19500214",",,0","19500213","+,,0","","","19500214",",,0","","","","","51",",,0,14,","25",",,0,13,+","25.7",",,0,14,","","","","","88.6",",,,0","63",",,,0","","","","","","","","","",""
"USC00362013","1950-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8","1,0","6","1,0","1","1,0","0","1,0","0","1,0","","","","","","","","","","","","","","","19500313",",1,0","19500313",",1,0","","","19500320",",1,0","","","","","0","1,T,0,13,","0","1,T,0,13,","25.4","1,,0,20,","","","","","58.7","1,,,0","0","1,T,,0","","","","","","","","","",""
"USC00362013","1950-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19500531","+,,0","19500531","+,,0","","","19500524",",,0","","","","","0",",,0,31,+","0",",,0,31,+","25.4",",,0,24,","","","","","90.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1950-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19500630","+,,0","19500630","+,,0","","","19500630",",,0","","","","","0",",,0,30,+","0",",,0,30,+","45.7",",,0,30,","","","","","167.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1950-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19500731","+,,0","19500731","+,,0","","","19500725",",,0","","","","","0",",,0,31,+","0",",,0,31,+","36.1",",,0,25,","","","","","107.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1950-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19500831","+,,0","19500831","+,,0","","","19500820",",,0","","","","","0",",,0,31,+","0",",,0,31,+","38.1",",,0,20,","","","","","64.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1950-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19500930","+,,0","19500930","+,,0","","","19500911",",,0","","","","","0",",,0,30,+","0",",,0,30,+","27.9",",,0,11,","","","","","62.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1950-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19501031","+,,0","19501031","+,,0","","","19501010",",,0","","","","","0",",,0,31,+","0",",,0,31,+","41.1",",,0,10,","","","","","67.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1950-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","10",",0","1",",0","14",",0","5",",0","","","","","","","","","","","","","","","19501230","+,,0","19501211",",,0","","","19501204",",,0","","","","","102",",,0,30,+","89",",,0,11,","62.2",",,0,04,","","","","","127.7",",,,0","231",",,,0","","","","","","","","","",""
"USC00362013","1951-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","8",",0","1",",0","12",",0","3",",0","","","","","","","","","","","","","","","19510109","+,,0","19510108","+,,0","","","19510124",",,0","","","","","152",",,0,09,+","76",",,0,08,+","25.4",",,0,24,","","","","","80.0",",,,0","177",",,,0","","","","","","","","","",""
"USC00362013","1951-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","8",",0","1",",0","6",",0","","","","","","","","","","","","","","","","","19510206","+,,0","","","","","19510201",",,0","","","","","25",",,0,06,+","","","25.4",",,0,01,","","","","","97.4",",,,0","","","","","","","","","","","",""
"USC00362013","1951-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","12",",0","0",",0","2",",","","","","","","","","","","","","","","","","","19510322",",,0","","","","","19510331",",,0","","","","","76",",,0,22,","","","22.9",",,0,31,","","","","","109.2",",,,0","","","","","","","","","","","",""
"USC00362013","1951-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19510430","+,,0","19510430","+,,0","","","19510411",",,0","","","","","0",",,0,30,+","0",",,0,30,+","11.7",",,0,11,","","","","","36.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1951-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19510531","+,,0","19510531","+,,0","","","19510524",",,0","","","","","0",",,0,31,+","0",",,0,31,+","9.9",",,0,24,","","","","","32.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1951-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19510630","+,,0","19510630","+,,0","","","19510611",",,0","","","","","0",",,0,30,+","0",",,0,30,+","25.9",",,0,11,","","","","","108.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1951-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19510731","+,,0","19510731","+,,0","","","19510701",",,0","","","","","0",",,0,31,+","0",",,0,31,+","21.8",",,0,01,","","","","","82.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1951-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19510831","+,,0","19510831","+,,0","","","19510816",",,0","","","","","0",",,0,31,+","0",",,0,31,+","26.4",",,0,16,","","","","","51.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1951-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19510930","+,,0","19510930","+,,0","","","19510907",",,0","","","","","0",",,0,30,+","0",",,0,30,+","21.6",",,0,07,","","","","","46.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1951-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19511031","+,,0","19511031","+,,0","","","19511008",",,0","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,08,","","","","","77.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1951-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","11",",0","0",",0","2",",0","0",",0","","","","","","","","","","","","","","","19511126","+,,0","19511126",",,0","","","19511103",",,0","","","","","25",",,0,26,+","20",",,0,26,","23.4",",,0,03,","","","","","114.2",",,,0","38",",,,0","","","","","","","","","",""
"USC00362013","1951-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","8",",0","1",",0","17",",0","4",",0","","","","","","","","","","","","","","","19511220","+,,0","19511219",",,0","","","19511221",",,0","","","","","381",",,0,20,+","254",",,0,19,","26.9",",,0,21,","","","","","110.3",",,,0","500",",,,0","","","","","","","","","",""
"USC00362013","1952-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","9",",0","0",",0","3",",0","0",",0","","","","","","","","","","","","","","","19520101",",,0","19520105","+,,0","","","19520103",",,0","","","","","76",",,0,01,","0",",T,0,05,+","14.7",",,0,03,","","","","","72.4",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1952-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","2",",0","0",",0","3",",0","1",",0","","","","","","","","","","","","","","","19520217",",,0","19520217",",,0","","","19520217",",,0","","","","","102",",,0,17,","102",",,0,17,","18.8",",,0,17,","","","","","37.2",",,,0","102",",,,0","","","","","","","","","",""
"USC00362013","1952-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","8",",0","2",",0","2",",0","1",",0","","","","","","","","","","","","","","","19520301",",,0","19520301",",,0","","","19520312",",,0","","","","","51",",,0,01,","61",",,0,01,","30.0",",,0,12,","","","","","115.8",",,,0","64",",,,0","","","","","","","","","",""
"USC00362013","1952-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14",",0","11",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19520430","+,,0","19520430","+,,0","","","19520426",",,0","","","","","0",",,0,30,+","0",",,0,30,+","24.4",",,0,26,","","","","","130.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1952-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","10",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19520531","+,,0","19520531","+,,0","","","19520512",",,0","","","","","0",",,0,31,+","0",",,0,31,+","60.5",",,0,12,","","","","","158.6",",,,0","0",",,,0","","","","","","","","","",""
