"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00093727","1971-06","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","226.1","X","172.5",",X","12",",X","7",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","5",",X","30","","7","","19710612","+,,X","19710630","+,,X","19710630","+,,X","10","","19710623",",,X","19710626",",,X","15.0",",X,12,+","0",",,X,30,+","0",",,X,30,+","64.3",",,X,23,","33.3",",X,26,","1508.1","X","0.0",",X","160.4",",,,X","0",",,,X","24.08",",X","28.96",",,,X","19.20",",,,X","","","","","","","10",",X","","","","","","","","","23.6",",X","",""
"USW00093727","1971-07","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","443.0","X","216.9",",X","17",",X","11",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","3",",X","21","","2","","19710705",",,X","19710731","+,,X","19710731","+,,X","12","","19710702",",,X","19710718",",,X","17.8",",X,05,","0",",,X,31,+","0",",,X,31,+","27.9",",,X,02,","33.3",",X,18,","0.0","X","0.0",",X","185.7",",,,X","0",",,,X","25.33",",X","29.25",",,,X","21.42",",,,X","","","","","","","210",",X","","","","","","","","","17.0",",X","",""
"USW00093727","1971-08","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","658.5","X","215.5",",X","11",",X","7",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","2",",X","21","","3","","19710809",",,X","19710831","+,,X","19710831","+,,X","6","","19710817",",,X","19710822","+,,X","18.9",",X,09,","0",",,X,31,+","0",",,X,31,+","50.3",",,X,17,","32.8",",X,22,+","0.0","X","0.0",",X","131.5",",,,X","0",",,,X","25.29",",X","29.07",",,,X","21.50",",,,X","","","","","","","80",",X","","","","","","","","","16.4",",X","",""
"USW00093727","1971-09","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","830.4","X","171.9",",X","9",",X","5",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","18","","","","19710926",",,X","19710930","+,,X","19710930","+,,X","3","","19710930",",,X","19710915",",,X","13.3",",X,26,","0",",,X,30,+","0",",,X,30,+","62.2",",,X,30,","30.6",",X,15,","0.0","X","0.0",",X","124.5",",,,X","0",",,,X","24.06",",X","28.33",",,,X","19.79",",,,X","","","","","","","360",",X","","","","","","","","","23.6",",X","",""
"USW00093727","1971-10","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","915.8","X","85.4",",X","11",",X","6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","27","","6","","19711011",",,X","19711031","+,,X","19711031","+,,X","1","","19711022",",,X","19711005",",,X","10.0",",X,11,","0",",,X,31,+","0",",,X,31,+","43.2",",,X,22,","28.3",",X,05,","5.0","X","5.0",",X","130.5",",,,X","0",",,,X","20.93",",X","24.57",",,,X","17.28",",,,X","","","","","","","330","1,X","","","","","","","","","14.9","1,X","",""
"USW00093727","1971-11","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","930.8","X","15.0",",X","6",",X","2",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","10",",X","0",",X","9","","2","","19711123",",,X","19711130","+,,X","19711130","+,,X","1","","19711124",",,X","19711103",",,X","-0.6",",X,23,","0",",,X,30,+","0",",,X,30,+","15.7",",,X,24,","27.2",",X,03,","170.5","X","165.5",",X","26.2",",,,X","0",",,,X","13.32",",X","18.99",",,,X","7.64",",,,X","","","","","","","300",",X","","","","","","","","","20.0",",X","",""
"USW00093727","1971-12","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","947.7","X","16.9",",X","6",",X","4",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","15",",X","0",",X","19","","4","","19711219",",,X","19711231","+,,X","19711203",",,X","","","19711203",",,X","19711216",",,X","-3.9",",X,19,","0",",,X,31,+","0",",T,X,03,","12.7",",,X,03,","27.8",",X,16,","323.8","X","153.3",",X","29.4",",,,X","0",",T,,X","13.93",",X","19.08",",,,X","8.78",",,,X","","","","","","","340",",X","","","","","","","","","21.6",",X","",""
"USW00093727","1972-01","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1.1","X","1.1",",X","14",",X","10",",X","1",",X","0",",X","0",",X","0",",X","5",",X","0",",X","7",",X","0",",X","18","","7","","19720117","+,,X","19720131","+,,X","19720131","+,,X","2","","19720102",",,X","19720104",",,X","-7.8",",X,17,+","0",",,X,31,+","0",",,X,31,+","26.2",",,X,02,","24.4",",X,04,","548.6","X","224.8",",X","92.6",",,,X","0",",,,X","11.12",",X","16.15",",,,X","6.09",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00093727","1972-02","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1.1","X","0.0",",X","10",",X","9",",X","1",",X","0",",X","0",",X","0",",X","13",",X","0",",X","1",",X","0",",X","11","","3","","19720221",",,X","19720229","+,,X","19720219",",,X","1","","19720212",",,X","19720226",",,X","-6.7",",X,21,","0",",,X,29,+","0",",T,X,19,","29.0",",,X,12,","21.7",",X,26,","894.6","X","346.0",",X","114.9",",,,X","0",",T,,X","6.40",",X","11.60",",,,X","1.21",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00093727","1972-03","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1.1","X","0.0",",X","10",",X","6",",X","0",",X","0",",X","0",",X","0",",X","10",",X","0",",X","4",",X","0",",X","11","","","","19720311",",,X","19720326","+,,X","19720326","+,,X","2","","19720316",",,X","19720313",",,X","-3.3",",X,11,","0",",T,X,26,+","0",",T,X,26,+","17.0",",,X,16,","23.9",",X,13,","1177.5","X","282.9",",X","60.5",",,,X","0",",T,,X","9.21",",X","14.99",",,,X","3.43",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00093727","1972-04","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","26.6","X","25.5",",X","7",",X","4",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","18",",X","2",",X","16","","4","","19720410","+,,X","19720430","+,,X","19720430","+,,X","3","","19720412",",,X","19720415",",,X","-3.3",",X,10,+","0",",,X,30,+","0",",,X,30,+","17.5",",,X,12,","33.3",",X,15,","1305.1","X","127.6",",X","44.9",",,,X","0",",,,X","14.93",",X","21.29",",,,X","8.57",",,,X","","","","","","","240",",X","","","","","","","","","16.4",",X","",""
"USW00093727","1972-05","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","80.3","X","53.7",",X","15",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","0",",X","27","","1","","19720511",",,X","19720531","+,,X","19720531","+,,X","5","","19720521",",,X","19720517",",,X","9.4",",X,11,","0",",,X,31,+","0",",,X,31,+","23.1",",,X,21,","28.3",",X,17,","1316.9","X","11.8",",X","86.7",",,,X","0",",,,X","19.68",",X","23.96",",,,X","15.41",",,,X","","","","","","","20",",X","","","","","","","","","15.4",",X","",""
"USW00093727","1972-06","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","201.4","X","121.1",",X","8",",X","6",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","1",",X","23","","3","","19720612","+,,X","19720630","+,,X","19720630","+,,X","6","","19720621",",,X","19720630",",,X","11.1",",X,12,+","0",",,X,30,+","0",",,X,30,+","42.9",",,X,21,","32.2",",X,30,","1320.0","X","3.1",",X","99.1",",,,X","0",",,,X","22.27",",X","27.71",",,,X","16.82",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00093727","1972-07","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","443.3","X","241.9",",X","14",",X","7",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","12",",X","24","","1","","19720708",",,X","19720731","+,,X","19720731","+,,X","15","","19720711",",,X","19720703",",,X","14.4",",X,08,","0",",,X,31,+","0",",,X,31,+","36.1",",,X,11,","35.6",",X,03,","0.0","X","0.0",",X","117.3",",,,X","0",",,,X","26.14",",X","30.46",",,,X","21.81",",,,X","","","","","","","280",",X","","","","","","","","","14.4",",X","",""
"USW00093727","1972-08","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","670.7","X","227.4",",X","16",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","10",",X","26","","","","19720817",",,X","19720831","+,,X","19720831","+,,X","12","","19720818",",,X","19720809",",,X","16.1",",X,17,","0",",,X,31,+","0",",,X,31,+","7.1",",,X,18,","36.1",",X,09,","0.0","X","0.0",",X","43.0",",,,X","0",",,,X","25.67",",X","30.35",",,,X","20.99",",,,X","","","","","","","360",",X","","","","","","","","","13.9",",X","",""
"USW00093727","1972-09","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","815.8","X","145.1",",X","8",",X","7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","1",",X","27","","4","","19720911",",,X","19720930","+,,X","19720930","+,,X","6","","19720905",",,X","19720914",",,X","13.9",",X,11,","0",",,X,30,+","0",",,X,30,+","29.2",",,X,05,","33.3",",X,14,","0.0","X","0.0",",X","75.9",",,,X","0",",,,X","23.17",",X","28.32",",,,X","18.02",",,,X","","","","","","","20",",X","","","","","","","","","15.4",",X","",""
"USW00093727","1972-10","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","841.7","X","25.9",",X","6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","20",",X","0",",X","20","","1","","19721021","+,,X","19721031","+,,X","19721031","+,,X","4","","19721024",",,X","19721017",",,X","1.7",",X,21,+","0",",,X,31,+","0",",,X,31,+","16.5",",,X,24,","30.6",",X,17,","66.7","X","66.7",",X","42.7",",,,X","0",",,,X","17.01",",X","22.28",",,,X","11.75",",,,X","","","","","","","20",",X","","","","","","","","","13.4",",X","",""
"USW00093727","1972-11","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","855.2","X","13.5",",X","10",",X","7",",X","2",",X","0",",X","0",",X","0",",X","4",",X","0",",X","8",",X","0",",X","16","","1","","19721124",",,X","19721130","+,,X","19721130","+,,X","1","","19721130",",,X","19721103",",,X","-3.3",",X,24,","0",",,X,30,+","0",",,X,30,+","33.3",",,X,30,","30.6",",X,03,","255.0","X","188.3",",X","110.7",",,,X","0",",,,X","12.51",",X","18.30",",,,X","6.72",",,,X","","","","","","","30",",X","","","","","","","","","17.5",",X","",""
"USW00093727","1972-12","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","856.9","X","1.7",",X","9",",X","6",",X","2",",X","0",",X","0",",X","0",",X","4",",X","0",",X","10",",X","0",",X","22","","3","","19721218",",,X","19721231","+,,X","19721231","+,,X","","","19721231",",,X","19721209",",,X","-6.7",",X,18,","0",",,X,31,+","0",",,X,31,+","26.9",",,X,31,","26.1",",X,09,","469.8","X","214.8",",X","82.7",",,,X","0",",,,X","11.46",",X","17.10",",,,X","5.82",",,,X","","","","","","","280",",X","","","","","","","","","12.3",",X","",""
"USW00093727","1973-01","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","0.0","X","0.0",",X","12",",X","9",",X","0",",X","7",",X","2",",X","0",",X","13",",X","2",",X","1",",X","0",",X","20","","1","","19730109",",,X","19730109",",,X","19730108",",,X","1","","19730122",",,X","19730119",",,X","-7.2",",X,09,","102",",,X,09,","53",",,X,08,","15.7",",,X,22,","21.1",",X,19,","816.5","X","346.7",",X","63.1",",,,X","104",",,,X","7.15",",X","12.20",",,,X","2.10",",,,X","","","","","","","200",",X","","","","","","","","","14.4",",X","",""
"USW00093727","1973-02","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","0.0","X","0.0",",X","9",",X","6",",X","2",",X","5",",X","2",",X","0",",X","15",",X","0",",X","0",",X","0",",X","12","","2","","19730213",",,X","19730210",",,X","19730210",",,X","","","19730210",",,X","19730202","+,,X","-9.4",",X,13,","254",",,X,10,","340",",,X,10,","34.0",",,X,10,","18.9",",X,02,+","1149.0","X","332.5",",X","102.1",",,,X","411",",,,X","6.46",",X","12.62",",,,X","0.30",",,,X","","","","","","","200",",X","","","","","","","","","18.5",",X","",""
"USW00093727","1973-03","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","12.5","X","12.5",",X","9",",X","7",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","12",",X","0",",X","21","","6","","19730324","+,,X","19730331","+,,X","19730331","+,,X","1","","19730331",",,X","19730315",",,X","-0.6",",X,24,+","0",",,X,31,+","0",",,X,31,+","21.8",",,X,31,","30.0",",X,15,","1289.2","X","140.2",",X","76.5",",,,X","0",",,,X","14.21",",X","19.61",",,,X","8.82",",,,X","","","","","","","210",",X","","","","","","","","","18.0",",X","",""
"USW00093727","1973-04","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","30.9","X","18.4",",X","5",",X","5",",X","3",",X","0",",X","0",",X","0",",X","1",",X","0",",X","18",",X","0",",X","16","","","","19730412",",,X","19730430","+,,X","19730430","+,,X","5","","19730401",",,X","19730424","+,,X","0.0",",X,12,","0",",,X,30,+","0",",,X,30,+","47.5",",,X,01,","27.8",",X,24,+","1390.3","X","101.1",",X","133.9",",,,X","0",",,,X","15.58",",X","21.76",",,,X","9.39",",,,X","","","","","","","300",",X","","","","","","","","","14.9",",X","",""
"USW00093727","1973-05","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","98.5","X","67.6",",X","11",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","2",",X","21","","2","","19730506",",,X","19730531","+,,X","19730531","+,,X","7","","19730509",",,X","19730511",",,X","4.4",",X,06,","0",",,X,31,+","0",",,X,31,+","23.4",",,X,09,","33.9",",X,11,","1416.0","X","25.7",",X","68.3",",,,X","0",",,,X","19.68",",X","25.50",",,,X","13.87",",,,X","","","","","","","300",",X","","","","","","","","","17.0",",X","",""
"USW00093727","1973-06","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","265.5","X","167.0",",X","11",",X","9",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","2",",X","26","","3","","19730602",",,X","19730630","+,,X","19730630","+,,X","9","","19730629",",,X","19730628",",,X","13.3",",X,02,","0",",,X,30,+","0",",,X,30,+","52.3",",,X,29,","32.8",",X,28,","1416.0","X","0.0",",X","233.5",",,,X","0",",,,X","23.90",",X","28.23",",,,X","19.57",",,,X","","","","","","","110",",X","","","","","","","","","12.3",",X","",""
"USW00093727","1973-07","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","526.4","X","260.9",",X","12",",X","11",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","11",",X","24","","1","","19730713",",,X","19730731","+,,X","19730731","+,,X","12","","19730717",",,X","19730730","+,,X","18.9",",X,13,","0",",,X,31,+","0",",,X,31,+","54.6",",,X,17,","33.3",",X,30,+","0.0","X","0.0",",X","187.1",",,,X","0",",,,X","26.75",",X","31.50",",,,X","22.00",",,,X","","","","","","","180",",X","","","","","","","","","13.9",",X","",""
"USW00093727","1973-08","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","790.2","X","263.8",",X","15",",X","13",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","10",",X","25","","2","","19730822",",,X","19730831","+,,X","19730831","+,,X","12","","19730816",",,X","19730814","+,,X","18.3",",X,22,","0",",,X,31,+","0",",,X,31,+","50.8",",,X,16,","35.6",",X,14,+","0.0","X","0.0",",X","165.3",",,,X","0",",,,X","26.84",",X","31.34",",,,X","22.35",",,,X","","","","","","","200",",X","","","","","","","","","18.0",",X","",""
"USW00093727","1973-09","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","995.7","X","205.5",",X","8",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","4",",X","25","","3","","19730911",",,X","19730930","+,,X","19730930","+,,X","7","","19730909",",,X","19730902",",,X","16.1",",X,11,","0",",,X,30,+","0",",,X,30,+","25.9",",,X,09,","34.4",",X,02,","0.0","X","0.0",",X","53.4",",,,X","0",",,,X","25.18",",X","29.93",",,,X","20.44",",,,X","","","","","","","130",",X","","","","","","","","","12.3",",X","",""
"USW00093727","1973-10","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1079.3","X","83.6",",X","5",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","17","","4","","19731018",",,X","19731031","+,,X","19731031","+,,X","5","","19731001",",,X","19731005",",,X","5.6",",X,18,","0",",,X,31,+","0",",,X,31,+","11.7",",,X,01,","31.7",",X,05,","18.6","X","18.6",",X","30.7",",,,X","0",",,,X","20.43",",X","26.42",",,,X","14.44",",,,X","","","","","","","300",",X","","","","","","","","","9.8",",X","",""
"USW00093727","1973-11","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1098.2","X","18.9",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","20",",X","0",",X","15","","2","","19731112",",,X","19731130","+,,X","19731130","+,,X","1","","19731119",",,X","19731125",",,X","-2.8",",X,12,","0",",,X,30,+","0",",,X,30,+","11.4",",,X,19,","31.7",",X,25,","140.7","X","122.1",",X","14.8",",,,X","0",",,,X","14.89",",X","22.42",",,,X","7.37",",,,X","","","","","","","240",",X","","","","","","","","","18.0",",X","",""
"USW00093727","1973-12","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1100.2","X","2.0",",X","12",",X","10",",X","1",",X","0",",X","0",",X","0",",X","10",",X","0",",X","4",",X","0",",X","17","","","","19731222",",,X","19731231","+,,X","19731221","+,,X","2","","19731208",",,X","19731204",",,X","-7.2",",X,22,","0",",,X,31,+","0",",T,X,21,+","57.2",",,X,08,","26.1",",X,04,","404.7","X","264.0",",X","131.3",",,,X","0",",T,,X","9.88",",X","16.38",",,,X","3.38",",,,X","","","","","","","70","1,X","","","","","","","","","18.0","1,X","",""
"USW00093727","1974-01","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","15.3","X","15.3",",X","14",",X","8",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","15",",X","0",",X","27","","11","","19740114",",,X","19740131","+,,X","19740131","+,,X","2","","19740129",",,X","19740128","+,,X","-1.1",",X,14,","0",",,X,31,+","0",",,X,31,+","15.0",",,X,29,","27.2",",X,28,+","549.6","X","144.9",",X","69.0",",,,X","0",",,,X","14.15",",X","19.31",",,,X","9.00",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00093727","1974-02","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","15.3","X","0.0",",X","9",",X","7",",X","0",",X","0",",X","0",",X","0",",X","8",",X","0",",X","6",",X","0",",X","16","","","","19740227",",,X","19740228","+,,X","19740228","+,,X","3","","19740202",",,X","19740222",",,X","-7.8",",X,27,","0",",,X,28,+","0",",,X,28,+","13.0",",,X,02,","23.9",",X,22,","802.0","X","252.4",",X","73.7",",,,X","0",",,,X","9.32",",X","16.05",",,,X","2.59",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00093727","1974-03","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","34.5","X","19.2",",X","8",",X","5",",X","1",",X","0",",X","0",",X","0",",X","2",",X","0",",X","17",",X","0",",X","17","","3","","19740314",",,X","19740331","+,,X","19740331","+,,X","2","","19740325",",,X","19740308",",,X","-1.7",",X,14,","0",",,X,31,+","0",",,X,31,+","33.3",",,X,25,","31.1",",X,08,","936.6","X","134.6",",X","74.7",",,,X","0",",,,X","14.61",",X","21.06",",,,X","8.16",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00093727","1974-04","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","84.5","X","50.0",",X","8",",X","7",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","23",",X","1",",X","11","","","","19740407",",,X","19740430","+,,X","19740430","+,,X","6","","19740405",",,X","19740401",",,X","2.2",",X,07,","0",",,X,30,+","0",",,X,30,+","37.6",",,X,05,","32.8",",X,01,","999.1","X","62.5",",X","123.3",",,,X","0",",,,X","17.92",",X","24.25",",,,X","11.58",",,,X","","","","","","","190",",X","","","","","","","","","14.9",",X","",""
"USW00093727","1974-05","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","187.4","X","102.9",",X","12",",X","11",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","2",",X","23","","1","","19740507",",,X","19740531","+,,X","19740531","+,,X","7","","19740526",",,X","19740518",",,X","8.9",",X,07,","0",",,X,31,+","0",",,X,31,+","77.5",",,X,26,","33.9",",X,18,","1017.1","X","18.0",",X","212.4",",,,X","0",",,,X","21.07",",X","26.17",",,,X","15.98",",,,X","","","","","","","320","1,X","","","","","","","","","22.6","1,X","",""
"USW00093727","1974-06","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","359.9","X","172.5",",X","11",",X","7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","6",",X","25","","2","","19740604",",,X","19740630","+,,X","19740630","+,,X","8","","19740627",",,X","19740623",",,X","14.4",",X,04,","0",",,X,30,+","0",",,X,30,+","70.4",",,X,27,","36.7",",X,23,","1017.1","X","0.0",",X","129.3",",,,X","0",",,,X","24.08",",X","28.93",",,,X","19.24",",,,X","","","","","","","90","4,X","","","","","","","","","12.9","4,X","",""
"USW00093727","1974-07","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","568.1","X","208.2",",X","11",",X","8",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","7",",X","22","","","","19740722","+,,X","19740731","+,,X","19740731","+,,X","11","","19740721",",,X","19740716","+,,X","15.0",",X,22,+","0",",,X,31,+","0",",,X,31,+","48.8",",,X,21,","33.3",",X,16,+","0.0","X","0.0",",X","153.5",",,,X","0",",,,X","25.05",",X","29.97",",,,X","20.13",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00093727","1974-08","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","784.7","X","216.6",",X","19",",X","15",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","4",",X","28","","4","","19740812",",,X","19740831","+,,X","19740831","+,,X","15","","19740823",",,X","19740830","+,,X","14.4",",X,12,","0",",,X,31,+","0",",,X,31,+","46.5",",,X,23,","33.3",",X,30,+","0.0","X","0.0",",X","321.2",",,,X","0",",,,X","25.32",",X","29.37",",,,X","21.27",",,,X","","","","","","","","","","","","","","","","","","","",""
