"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013959","1944-02","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","3.3","0","3.3",",0","9",",0","6",",0","2",",0","","","","","0",",0","2",",0","0",",0","9",",0","0",",0","","","","","19440212",",,0","","","","","","","19440226",",,0","19440225",",,0","-3.9",",0,12,","","","","","38.9",",,0,26,","25.0",",0,25,","993.5","0","","","180.3",",0","","","","","","","","","","","115.7",",,,0","","","","","","","","","12.23",",0","16.65",",,,0","7.81",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1944-03","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","12.2","0","8.9",",0","10",",0","8",",0","0",",0","","","","","0",",0","1",",0","0",",0","11",",0","0",",0","","","","","19440329",",,0","","","","","","","19440318",",,0","19440326",",,0","0.0",",0,29,","","","","","15.5",",,0,18,","26.7",",0,26,","1141.8","0","","","148.3",",0","","","","","","","","","","","65.4",",,,0","","","","","","","","","13.84",",0","19.15",",,,0","8.52",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1944-04","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","61.6","0","49.4",",0","6",",0","5",",0","2",",0","","","","","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","19440403",",,0","","","","","","","19440430",",,0","19440426",",,0","4.4",",0,03,","","","","","86.6",",,0,30,","31.1",",0,26,","1172.9","0","","","31.1",",0","","","","","","","","","","","176.0",",,,0","","","","","","","","","18.94",",0","24.98",",,,0","12.91",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1944-05","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","189.9","0","128.3",",0","15",",0","11",",0","3",",0","","","","","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","19440505",",,0","","","","","","","19440525",",,0","19440520",",,0","7.8",",0,05,","","","","","53.6",",,0,25,","31.7",",0,20,","1180.1","0","","","7.2",",0","","","","","","","","","","","203.5",",,,0","","","","","","","","","22.24",",0","27.28",",,,0","17.20",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1944-06","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","488.0","0","298.1",",0","4",",0","1",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","22",",0","","","","","19440607",",,0","","","","","","","19440605",",,0","19440623",",,0","19.4",",0,07,","","","","","27.9",",,0,05,","37.2",",0,23,","1180.1","0","","","0.0",",0","","","","","","","","","","","30.2",",,,0","","","","","","","","","28.27",",0","33.49",",,,0","23.05",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1944-07","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","849.8","0","361.8",",0","5",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","19440722",",,0","","","","","","","19440723",",,0","19440727","+,,0","21.1",",0,22,","","","","","3.8",",,0,23,","40.0",",0,27,+","0.0","0","","","0.0",",0","","","","","","","","","","","10.9",",,,0","","","","","","","","","30.00",",0","35.88",",,,0","24.12",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1944-08","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1203.5","0","353.7",",0","6",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","19440831",",,0","","","","","","","19440827",",,0","19440802",",,0","17.8",",0,31,","","","","","15.5",",,0,27,","39.4",",0,02,","0.0","0","","","0.0",",0","","","","","","","","","","","55.2",",,,0","","","","","","","","","29.74",",0","35.29",",,,0","24.19",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1944-09","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1424.0","0","220.5",",0","5",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","17",",0","","","","","19440912","+,,0","","","","","","","19440926",",,0","19440922","+,,0","13.9",",0,12,+","","","","","14.5",",,0,26,","36.7",",0,22,+","0.0","0","","","0.0",",0","","","","","","","","","","","26.7",",,,0","","","","","","","","","25.68",",0","31.72",",,,0","19.65",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1944-10","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1505.5","0","81.5",",0","5",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","19441013","+,,0","","","","","","","19441005",",,0","19441002",",,0","7.2",",0,13,+","","","","","21.1",",,0,05,","33.3",",0,02,","9.8","0","","","9.8",",0","","","","","","","","","","","29.3",",,,0","","","","","","","","","20.65",",0","27.83",",,,0","13.47",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1944-11","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1542.2","0","36.7",",0","8",",0","7",",0","2",",0","","","","","0",",0","1",",0","0",",0","15",",0","0",",0","","","","","19441127",",,0","","","","","","","19441125",",,0","19441107",",,0","0.0",",0,27,","","","","","49.8",",,0,25,","28.3",",0,07,","141.1","0","","","131.3",",0","","","","","","","","","","","114.3",",,,0","","","","","","","","","15.18",",0","20.19",",,,0","10.17",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1944-12","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1542.2","0","0.0",",0","9",",0","8",",0","1",",0","","","","","0",",0","7",",0","0",",0","2",",0","0",",0","","","","","19441212","+,,0","","","","","","","19441204",",,0","19441217",",,0","-2.2",",0,12,+","","","","","41.4",",,0,04,","22.8",",0,17,","467.2","0","","","326.1",",0","","","","","","","","","","","108.2",",,,0","","","","","","","","","7.81",",0","12.87",",,,0","2.75",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1945-01","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","0.0","0","0.0",",0","5",",0","2",",0","2",",0","","","","","0",",0","5",",0","0",",0","5",",0","0",",0","","","","","19450125",",,0","","","","","","","19450118",",,0","19450114",",,0","-1.1",",0,25,","","","","","48.0",",,0,18,","25.6",",0,14,","764.2","0","","","297.0",",0","","","","","","","","","","","86.2",",,,0","","","","","","","","","8.75",",0","13.87",",,,0","3.64",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1945-02","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","3.6","0","3.6","2,0","11",",0","5",",0","1",",0","","","","","0","1,0","2","1,0","0","1,0","7","1,0","0","1,0","","","","","19450228","+,1,0","","","","","","","19450212",",,0","19450214",",1,0","-0.6","1,0,28,+","","","","","36.8",",,0,12,","28.3","1,0,14,","958.8","0","","","194.6","1,0","","","","","","","","","","","85.8",",,,0","","","","","","","","","11.09","2,0","16.48","1,,,0","5.71","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1945-03","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","34.0","0","30.4",",0","15",",0","10",",0","2",",0","","","","","0",",0","0",",0","0",",0","23",",0","0",",0","","","","","19450307",",,0","","","","","","","19450330",",,0","19450326",",,0","3.3",",0,07,","","","","","60.7",",,0,30,","29.4",",0,26,","1006.9","0","","","48.1",",0","","","","","","","","","","","173.7",",,,0","","","","","","","","","17.76",",0","23.04",",,,0","12.48",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1945-04","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","81.3","0","47.3",",0","9",",0","6",",0","3",",0","","","","","0",",0","0",",0","0",",0","23",",0","1",",0","","","","","19450405",",,0","","","","","","","19450421",",,0","19450425",",,0","1.7",",0,05,","","","","","65.0",",,0,21,","32.2",",0,25,","1049.8","0","","","42.9",",0","","","","","","","","","","","147.3",",,,0","","","","","","","","","18.48",",0","23.78",",,,0","13.18",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1945-05","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","241.1","0","159.8",",0","5",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","9",",0","","","","","19450504",",,0","","","","","","","19450521",",,0","19450514","+,,0","7.2",",0,04,","","","","","8.9",",,0,21,","35.0",",0,14,+","1063.2","0","","","13.4",",0","","","","","","","","","","","18.3",",,,0","","","","","","","","","23.06",",0","29.26",",,,0","16.85",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1945-06","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","502.8","0","261.7",",0","9",",0","7",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","17",",0","","","","","19450619",",,0","","","","","","","19450612",",,0","19450629","+,,0","15.6",",0,19,","","","","","32.3",",,0,12,","35.6",",0,29,+","1063.2","0","","","0.0",",0","","","","","","","","","","","68.9",",,,0","","","","","","","","","27.06",",0","32.29",",,,0","21.82",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1945-07","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","817.4","0","314.6",",0","9",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","25",",0","","","","","19450718",",,0","","","","","","","19450710",",,0","19450726",",,0","20.0",",0,18,","","","","","8.1",",,0,10,","37.8",",0,26,","0.0","0","","","0.0",",0","","","","","","","","","","","18.9",",,,0","","","","","","","","","28.48",",0","33.69",",,,0","23.27",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1945-08","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1144.4","0","327.0",",0","6",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","24",",0","","","","","19450825",",,0","","","","","","","19450829",",,0","19450818",",,0","20.0",",0,25,","","","","","27.9",",,0,29,","40.0",",0,18,","0.0","0","","","0.0",",0","","","","","","","","","","","70.3",",,,0","","","","","","","","","28.88",",0","34.17",",,,0","23.59",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1945-09","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1387.7","0","243.3",",0","7",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","21",",0","","","","","19450930",",,0","","","","","","","19450928",",,0","19450912","+,,0","11.7",",0,30,","","","","","20.8",",,0,28,","36.7",",0,12,+","8.3","0","","","8.3",",0","","","","","","","","","","","37.2",",,,0","","","","","","","","","26.17",",0","32.15",",,,0","20.18",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1945-10","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1438.5","0","50.8",",0","7",",0","4",",0","2",",0","","","","","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","19451025",",,0","","","","","","","19451009",",,0","19451031",",,0","2.2",",0,25,","","","","","28.4",",,0,09,","30.0",",0,31,","46.3","0","","","38.0",",0","","","","","","","","","","","66.5",",,,0","","","","","","","","","18.75",",0","24.81",",,,0","12.69",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1945-11","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1479.3","0","40.8",",0","2",",0","2",",0","0",",0","","","","","0",",0","1",",0","0",",0","21",",0","0",",0","","","","","19451122",",,0","","","","","","","19451109",",,0","19451102","+,,0","-1.1",",0,22,","","","","","25.1",",,0,09,","30.6",",0,02,+","138.4","0","","","92.1",",0","","","","","","","","","","","43.9",",,,0","","","","","","","","","16.62",",0","23.29",",,,0","9.96",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1945-12","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1479.3","0","0.0",",0","6",",0","2",",0","2",",0","","","","","0",",0","11",",0","0",",0","6",",0","0",",0","","","","","19451219",",,0","","","","","","","19451201",",,0","19451208",",,0","-6.7",",0,19,","","","","","41.9",",,0,01,","23.9",",0,08,","456.4","0","","","318.0",",0","","","","","","","","","","","83.9",",,,0","","","","","","","","","8.08",",0","14.02",",,,0","2.13",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1946-01","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1.1","0","1.1",",0","10",",0","7",",0","0",",0","","","","","0",",0","10",",0","0",",0","5",",0","0",",0","","","","","19460122",",,0","","","","","","","19460114",",,0","19460125","+,,0","-5.0",",0,22,","","","","","17.0",",,0,14,","24.4",",0,25,+","764.5","0","","","308.1",",0","","","","","","","","","","","85.9",",,,0","","","","","","","","","8.43",",0","13.45",",,,0","3.41",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1946-02","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1.1","0","0.0",",0","8",",0","6",",0","1",",0","","","","","0",",0","5",",0","0",",0","6",",0","0",",0","","","","","19460210",",,0","","","","","","","19460218",",,0","19460225",",,0","-2.8",",0,10,","","","","","28.2",",,0,18,","23.9",",0,25,","943.4","0","","","178.9",",0","","","","","","","","","","","78.3",",,,0","","","","","","","","","11.94",",0","18.31",",,,0","5.58",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1946-03","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","22.5","0","21.4",",0","6",",0","5",",0","2",",0","","","","","0",",0","0",",0","0",",0","21",",0","3",",0","","","","","19460309",",,0","","","","","","","19460312",",,0","19460330",",,0","1.1",",0,09,","","","","","48.0",",,0,12,","35.6",",0,30,","1018.3","0","","","74.9",",0","","","","","","","","","","","112.0",",,,0","","","","","","","","","16.61",",0","23.14",",,,0","10.07",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1946-04","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","109.7","0","87.2",",0","6",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","1",",0","","","","","19460418","+,,0","","","","","","","19460429",",,0","19460406",",,0","8.3",",0,18,+","","","","","21.1",",,0,29,","32.8",",0,06,","1026.8","0","","","8.5",",0","","","","","","","","","","","59.8",",,,0","","","","","","","","","20.96",",0","26.96",",,,0","14.95",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1946-05","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","254.3","0","144.6",",0","14",",0","10",",0","3",",0","","","","","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","19460511",",,0","","","","","","","19460515",",,0","19460518","+,,0","11.1",",0,11,","","","","","34.8",",,0,15,","32.2",",0,18,+","1029.9","0","","","3.1",",0","","","","","","","","","","","197.0",",,,0","","","","","","","","","22.90",",0","27.78",",,,0","18.01",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1946-06","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","496.5","0","242.2",",0","5",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","16",",0","","","","","19460603",",,0","","","","","","","19460620",",,0","19460616","+,,0","13.9",",0,03,","","","","","28.7",",,0,20,","35.6",",0,16,+","1029.9","0","","","0.0",",0","","","","","","","","","","","46.3",",,,0","","","","","","","","","26.41",",0","31.55",",,,0","21.26",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1946-07","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","839.4","0","342.9",",0","2",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","19460704","+,,0","","","","","","","19460720",",,0","19460713",",,0","20.0",",0,04,+","","","","","11.4",",,0,20,","40.6",",0,13,","0.0","0","","","0.0",",0","","","","","","","","","","","11.7",",,,0","","","","","","","","","29.40",",0","35.84",",,,0","22.95",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1946-08","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1189.0","0","349.6",",0","4",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","27",",0","","","","","19460822",",,0","","","","","","","19460829",",,0","19460807","+,,0","18.3",",0,22,","","","","","7.6",",,0,29,","38.3",",0,07,+","0.0","0","","","0.0",",0","","","","","","","","","","","18.3",",,,0","","","","","","","","","29.61",",0","35.61",",,,0","23.61",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1946-09","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1398.5","0","209.5",",0","11",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","","","19460930",",,0","19460930","+,,0","19460930","+,,0","5","","19460926",",,0","19460910",",,0","15.0",",0,30,","0",",,0,30,+","0",",,0,30,+","30.2",",,0,26,","35.6",",0,10,","0.0","0","","","0.0",",0","","","","","","","","","","","72.1",",,,0","","","","","","","0",",,,0","25.32",",0","29.98",",,,0","20.65",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1946-10","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1506.7","0","108.2",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","19461012",",,0","19461031","+,,0","19461031","+,,0","2","","19461024","+,,0","19461010",",,0","2.8",",0,12,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,24,+","31.1",",0,10,","18.4","0","","","18.4",",0","","","","","","","","","","","37.4",",,,0","","","","","","","0",",,,0","21.23",",0","26.92",",,,0","15.54",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1946-11","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1524.5","0","17.8",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","19461128","+,,0","19461130","+,,0","19461130","+,,0","8","","19461103",",,0","19461109",",,0","2.2",",0,28,+","0",",,0,30,+","0",",,0,30,+","45.2",",,0,03,","28.9",",0,09,","159.1","0","","","140.7",",0","","","","","","","","","","","85.3",",,,0","","","","","","","0",",,,0","14.24",",0","19.82",",,,0","8.66",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1946-12","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1532.3","0","7.8",",0","5",",0","2",",0","2",",0","1",",Z","1",",Z","0",",0","5",",0","2",",0","13",",0","0",",0","","","","","19461230",",,0","19461231",",,Z","19461231",",,Z","2","","19461210",",,0","19461227",",,0","-6.1",",0,30,","25",",,Z,31,","51",",,Z,31,","40.6",",,0,10,","26.1",",0,27,","364.8","0","","","205.7",",0","","","","","","","","","","","72.7",",,,0","","","","","","","51",",,,Z","11.95",",0","17.93",",,,0","5.96",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1947-01","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1.1","0","1.1",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","9",",0","3",",0","7",",0","0",",0","","","","","19470104",",,0","19470131","+,,0","19470131","+,,0","","","19470117",",,0","19470127",",,0","-11.7",",0,04,","0",",,0,31,+","0",",,0,31,+","29.0",",,0,17,","28.3",",0,27,","677.9","0","","","313.1",",0","","","","","","","","","","","85.3",",,,0","","","","","","","0",",,,0","8.27",",0","13.51",",,,0","3.03",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1947-02","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1.1","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","7",",0","0",",0","","","","","19470210",",,0","19470228","+,,0","19470223",",,0","1","","19470219",",,0","19470216",",,0","-5.6",",0,10,","0",",,0,28,+","0",",T,0,23,","18.5",",,0,19,","27.2",",0,16,","984.0","0","","","306.1",",0","","","","","","","","","","","21.5",",,,0","","","","","","","0",",T,,0","7.40",",0","13.67",",,,0","1.13",",,,0","","","","","","","","","","","","","","","","","",""
