"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00294719","1970-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","2",",0","30",",0","2",",0","0",",0","0",",0","","","19700106","+,,0","19700102","+,,0","19700112","+,,0","","","19700112","+,,0","19700125",",,0","-17.8",",0,06,+","102",",,0,02,+","0",",T,0,12,+","0.0",",T,0,12,+","20.0",",0,25,","","","","","558.8",",0","","","0.0",",T,,0","0",",T,,0","0.31",",0","8.58",",,,0","-7.96",",,,0","",""
"USC00294719","1970-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","37.1",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","23",",0","0",",0","","","19700927",",,0","19700930","+,,0","19700930","+,,0","","","19700914",",,0","19700910","+,,0","-3.3",",0,27,","0",",,0,30,+","0",",,0,30,+","14.0",",,0,14,","31.7",",0,10,+","","","","","68.9",",0","","","21.7",",,,0","0",",,,0","17.28",",0","26.09",",,,0","8.46",",,,0","",""
"USC00294719","1970-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","10",",0","0",",0","","","19701028",",,0","19701031","+,,0","19701031","+,,0","","","19701004",",,0","19701004",",,0","-9.4",",0,28,","0",",,0,31,+","0",",,0,31,+","4.8",",,0,04,","25.6",",0,04,","","","","","255.1",",0","","","17.1",",,,0","0",",,,0","10.10",",0","18.15",",,,0","2.06",",,,0","",""
"USC00294719","1970-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","2",",0","1",",0","0",",0","0",",0","1",",0","0",",0","23",",0","0",",0","2",",0","0",",0","","","19701103",",,0","19701115","+,,0","19701114",",,0","","","19701114",",,0","19701101",",,0","-8.9",",0,03,","0",",T,0,15,+","89",",,0,14,","8.9",",,0,14,","22.2",",0,01,","","","","","367.0",",0","","","9.7",",,,0","89",",,,0","6.10",",0","14.87",",,,0","-2.67",",,,0","",""
"USC00294719","1970-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","0",",0","0",",0","","","19701225",",,0","19701215",",,0","19701223","+,,0","","","19701215",",,0","19701209",",,0","-12.2",",0,25,","0",",T,0,15,","0",",T,0,23,+","3.8",",,0,15,","20.0",",0,09,","","","","","528.6",",0","","","3.8",",,,0","0",",T,,0","1.28",",0","9.93",",,,0","-7.36",",,,0","",""
"USC00294719","1971-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","8",",0","2",",0","4",",0","29",",0","6",",0","1",",0","0",",0","","","19710107",",,0","19710104",",,0","19710104",",,0","","","19710103",",,0","19710121",",,0","-26.7",",0,07,","76",",,0,04,","64",",,0,04,","2.5",",,0,03,","21.1",",0,21,","","","","","562.3",",0","","","3.5",",,,0","115",",,,0","0.19",",0","9.30",",,,0","-8.91",",,,0","",""
"USC00294719","1971-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","2",",0","2",",0","0",",0","2",",0","2",",0","0",",0","25",",0","0",",0","0",",0","0",",0","","","19710222",",,0","19710221",",,0","19710221",",,0","","","19710221",",,0","19710201",",,0","-12.8",",0,22,","102",",,0,21,","102",",,0,21,","9.9",",,0,21,","20.6",",0,01,","","","","","427.5",",0","","","12.4",",,,0","127",",,,0","3.06",",0","11.98",",,,0","-5.85",",,,0","",""
"USC00294719","1971-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","1.1","0","1.1",",0","0","2,0","0","2,0","0","2,0","3",",0","0",",0","0",",0","20",",0","1",",0","9",",0","0",",0","","","19710303",",,0","19710302",",,0","19710303",",,0","","","19710303",",2,0","19710327",",,0","-15.0",",0,03,","127",",,0,02,","0",",T,0,03,","0.0","2,T,0,03,","27.8",",0,27,","","","","","358.6",",0","","","6.6",",a,,0","127",",a,,0","6.80",",0","15.79",",,,0","-2.19",",,,0","",""
"USC00294719","1971-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","1.1","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","11",",0","0",",0","","","19710402",",,0","19710430","+,,0","19710430","+,,0","","","19710422",",,0","19710412",",,0","-7.2",",0,02,","0",",,0,30,+","0",",,0,30,+","2.8",",,0,22,","27.8",",0,12,","","","","","260.8",",0","","","6.3",",,,0","0",",,,0","9.64",",0","19.51",",,,0","-0.23",",,,0","",""
"USC00294719","1971-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","5.0","0","3.9",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","26",",0","0",",0","","","19710519",",,0","19710531","+,,0","19710531","+,,0","","","19710512",",,0","19710515",",,0","-1.7",",0,19,","0",",,0,31,+","0",",,0,31,+","15.2",",,0,12,","31.7",",0,15,","","","","","130.3",",0","","","15.2",",,,0","0",",,,0","14.25",",0","24.18",",,,0","4.33",",,,0","",""
"USC00294719","1971-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","19710605",",,0","19710630","+,,0","19710630","+,,0","","","19710630","+,,0","","","3.3",",0,05,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","","","","","","","","","","","0.0",",,,0","0",",,,0","","","","","11.39",",,,0","",""
"USC00294719","1971-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","165.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","19710726","+,,0","19710731","+,,0","19710731","+,,0","","","19710702",",,0","19710713",",,0","11.1",",0,26,+","0",",,0,31,+","0",",,0,31,+","5.6",",,0,02,","37.8",",0,13,","","","0.0","0","0.0",",0","","","21.8",",,,0","0",",,,0","23.66",",0","32.15",",,,0","15.16",",,,0","",""
"USC00294719","1971-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","98.1",",0","15",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19710815","+,,0","19710831","+,,0","19710831","+,,0","","","19710806",",,0","19710831","+,,0","10.6",",0,15,+","0",",,0,31,+","0",",,0,31,+","17.0",",,0,06,","31.1",",0,31,+","","","0.0","0","0.0",",0","","","50.2",",,,0","0",",,,0","21.50",",0","29.27",",,,0","13.73",",,,0","",""
"USC00294719","1971-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","48.9",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","3",",0","","","19710920",",,0","19710930","+,,0","19710930","+,,0","","","19710930",",,0","19710915","+,,0","-0.6",",0,20,","0",",,0,30,+","0",",,0,30,+","16.8",",,0,30,","32.2",",0,15,+","","","76.3","0","76.3",",0","","","35.7",",,,0","0",",,,0","17.42",",0","26.07",",,,0","8.77",",,,0","",""
"USC00294719","1971-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","10",",0","0",",0","","","19711031",",,0","19711031","+,,0","19711031","+,,0","","","19711025",",,0","19711013",",,0","-6.1",",0,31,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,25,","26.7",",0,13,","","","325.4","0","249.1",",0","","","27.7",",,,0","0",",,,0","10.30",",0","18.62",",,,0","1.97",",,,0","",""
"USC00294719","1971-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","1",",0","0",",0","","","19711119",",,0","19711130","+,,0","19711129","+,,0","","","19711117",",,0","19711106",",,0","-7.8",",0,19,","0",",,0,30,+","0",",T,0,29,+","1.5",",,0,17,","21.7",",0,06,","","","703.8","0","378.4",",0","","","4.9",",,,0","0",",T,,0","5.72",",0","13.86",",,,0","-2.42",",,,0","",""
"USC00294719","1971-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","7",",0","3",",0","0",",0","13",",0","4",",0","0",",0","31",",0","2",",0","0",",0","0",",0","","","19711215",",,0","19711214",",,0","19711214",",,0","","","19711214",",,0","19711226",",,0","-16.7",",0,15,","203",",,0,14,","191",",,0,14,","15.2",",,0,14,","12.8",",0,26,","","","1313.1","0","609.3",",0","","","36.6",",,,0","495",",,,0","-1.32",",0","5.01",",,,0","-7.65",",,,0","",""
"USC00294719","1972-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","4",",0","1",",0","2",",0","28",",0","2",",0","0",",0","0",",0","","","19720105",",,0","19720104",",,0","19720104",",,0","","","19720104",",,0","19720124",",,0","-23.9",",0,05,","102",",,0,04,","114",",,0,04,","6.1",",,0,04,","18.9",",0,24,","","","1834.3","0","521.2",",0","","","6.1",",,,0","114",",,,0","1.52",",0","10.17",",,,0","-7.13",",,,0","",""
"USC00294719","1972-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","1",",0","1",",0","0",",0","24",",0","0",",0","4",",0","0",",0","","","19720203",",,0","19720211",",,0","19720211",",,0","","","19720211",",,0","19720221",",,0","-15.6",",0,03,","25",",,0,11,","25",",,0,11,","5.8",",,0,11,","22.8",",0,21,","","","2228.8","0","394.5",",0","","","5.8",",,,0","25",",,,0","4.73",",0","13.85",",,,0","-4.39",",,,0","",""
"USC00294719","1972-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","21",",0","0",",0","","","19720329",",,0","19720331","+,,0","19720327","+,,0","","","19720327","+,,0","19720307",",,0","-8.9",",0,29,","0",",,0,31,+","0",",T,0,27,+","0.0",",T,0,27,+","25.0",",0,07,","","","2477.4","0","248.6",",0","","","0.0",",T,,0","0",",T,,0","10.31",",0","20.60",",,,0","0.03",",,,0","",""
"USC00294719","1972-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","20",",0","0",",0","","","19720401",",,0","19720430","+,,0","19720421",",,0","","","19720421",",,0","19720411","+,,0","-6.1",",0,01,","0",",,0,30,+","0",",T,0,21,","0.0",",T,0,21,","27.8",",0,11,+","","","2683.1","0","205.7",",0","","","0.0",",T,,0","0",",T,,0","11.48",",0","21.63",",,,0","1.32",",,,0","",""
"USC00294719","1972-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","5.8","0","5.8",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","29",",0","0",",0","","","19720501",",,0","19720531","+,,0","19720531","+,,0","","","19720530",",,0","19720528",",,0","-1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,30,","30.6",",0,28,","","","2779.7","0","96.6",",0","","","7.1",",,,0","0",",,,0","15.40",",0","25.49",",,,0","5.31",",,,0","",""
"USC00294719","1972-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","87.4","0","81.6",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","19720625",",,0","19720630","+,,0","19720630","+,,0","","","19720616",",,0","19720630",",,0","4.4",",0,25,","0",",,0,30,+","0",",,0,30,+","5.1",",,0,16,","36.7",",0,30,","","","2785.0","0","5.3",",0","","","11.2",",,,0","0",",,,0","20.88",",0","30.26",",,,0","11.49",",,,0","",""
"USC00294719","1972-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","268.7","0","181.3",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","19720708","+,,0","19720731","+,,0","19720731","+,,0","","","19720717",",,0","19720715",",,0","11.7",",0,08,+","0",",,0,31,+","0",",,0,31,+","15.7",",,0,17,","37.8",",0,15,","","","0.0","0","0.0",",0","","","41.7",",,,0","0",",,,0","24.18",",0","32.87",",,,0","15.49",",,,0","",""
"USC00294719","1972-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","379.0","0","110.3",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","19720819",",,0","19720831","+,,0","19720831","+,,0","","","19720804",",,0","19720801",",,0","11.1",",0,19,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,04,","36.7",",0,01,","","","5.5","0","5.5",",0","","","79.3",",,,0","0",",,,0","21.71",",0","29.18",",,,0","14.25",",,,0","",""
"USC00294719","1972-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","407.3","0","28.3",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","19720930",",,0","19720930","+,,0","19720930","+,,0","","","19720909",",,0","19720906",",,0","2.8",",0,30,","0",",,0,30,+","0",",,0,30,+","15.2",",,0,09,","30.6",",0,06,","","","33.3","0","27.8",",0","","","57.1",",,,0","0",",,,0","18.35",",0","26.20",",,,0","10.49",",,,0","",""
"USC00294719","1972-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","410.6","0","3.3",",0","13",",0","9",",0","1",",0","1",",0","1",",0","0",",0","2",",0","0",",0","14",",0","0",",0","","","19721029",",,0","19721031",",,0","19721031",",,0","","","19721031",",,0","19721002",",,0","-1.7",",0,29,","229",",,0,31,","229",",,0,31,","32.8",",,0,31,","30.0",",0,02,","","","195.4","0","162.1",",0","","","119.7",",,,0","229",",,,0","13.21",",0","19.96",",,,0","6.46",",,,0","",""
"USC00294719","1972-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","410.6","0","0.0",",0","4",",0","1",",0","0",",0","4",",0","1",",0","0",",0","28",",0","0",",0","0",",0","0",",0","","","19721102",",,0","19721101",",,0","19721101",",,0","","","19721101",",,0","19721127",",,0","-8.9",",0,02,","279",",,0,01,","38",",,0,01,","5.1",",,0,01,","16.7",",0,27,","","","661.3","0","465.9",",0","","","9.4",",,,0","38",",,,0","2.80",",0","9.82",",,,0","-4.21",",,,0","",""
"USC00294719","1972-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","410.6","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","0",",0","0",",0","","","19721206",",,0","19721228","+,,0","19721228","+,,0","","","19721228",",,0","19721223",",,0","-12.8",",0,06,","0",",T,0,28,+","0",",T,0,28,+","7.1",",,0,28,","17.2",",0,23,","","","1190.2","0","528.9",",0","","","11.7",",,,0","0",",T,,0","1.27",",0","9.55",",,,0","-7.01",",,,0","",""
"USC00294719","1973-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","6",",0","1",",0","0",",0","6",",0","3",",0","0",",0","31",",0","2",",0","0",",0","0",",0","","","19730103",",,0","19730102",",,0","19730102",",,0","","","19730109",",,0","19730117",",,0","-16.7",",0,03,","76",",,0,02,","76",",,0,02,","2.8",",,0,09,","13.3",",0,17,","","","1783.4","0","593.2",",0","","","7.7",",,,0","175",",,,0","-0.80",",0","6.27",",,,0","-7.88",",,,0","",""
"USC00294719","1973-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","8",",0","5",",0","0",",0","2","2,0","2","1,0","0",",0","28",",0","1",",0","0",",0","0",",0","","","19730203","+,,0","19730222",",2,0","19730222",",1,0","","","19730221",",,0","19730228",",,0","-10.0",",0,03,+","127","2,,0,22,","76","1,,0,22,","7.1",",,0,21,","17.2",",0,28,","","","2255.3","0","471.9",",0","","","27.5",",,,0","140","1,,,0","1.48",",0","8.02",",,,0","-5.06",",,,0","",""
"USC00294719","1973-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","6",",0","1",",0","0",",0","0",",0","1",",0","0",",0","27",",0","0",",0","0",",0","0",",0","","","19730304",",,0","19730331","+,,0","19730329",",,0","","","19730330",",,0","19730318",",,0","-6.7",",0,04,","0",",,0,31,+","25",",,0,29,","3.0",",,0,30,","17.8",",0,18,","","","2666.1","0","410.8",",0","","","10.8",",,,0","25",",,,0","5.08",",0","12.58",",,,0","-2.42",",,,0","",""
"USC00294719","1973-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","2",",0","1",",0","0",",0","19",",0","0",",0","7",",0","0",",0","","","19730409",",,0","19730402",",,0","19730402",",,0","","","19730402",",,0","19730430",",,0","-6.7",",0,09,","102",",,0,02,","114",",,0,02,","12.4",",,0,02,","25.6",",0,30,","","","2969.1","0","303.0",",0","","","13.2",",,,0","114",",,,0","8.23",",0","17.39",",,,0","-0.93",",,,0","",""
"USC00294719","1973-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","8.3","0","8.3","1,0","2","2,0","0","2,0","0","2,0","0",",0","0",",0","0","1,0","3","1,0","0","1,0","22","1,0","0","1,0","","","19730503",",1,0","19730531","+,,0","19730531","+,,0","","","19730506",",2,0","19730521",",1,0","-2.2","1,0,03,","0",",,0,31,+","0",",,0,31,+","2.3","2,,0,06,","31.1","1,0,21,","","","3078.8","0","109.7","1,0","","","24.4",",a,,0","0",",,,0","14.95","1,0","24.06","1,,,0","5.85","1,,,0","",""
"USC00294719","1973-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","10",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19730731","+,,0","19730731","+,,0","","","19730715",",,0","","","","","0",",,0,31,+","0",",,0,31,+","14.0",",,0,15,","","","","","","","","","","","38.8",",,,0","0",",,,0","","","","","","","",""
"USC00294719","1973-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","117.3","1,0","7",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","13",",0","","","19730827",",1,0","19730831","+,,0","19730831","+,,0","","","19730825",",,0","19730819",",,0","8.9","1,0,27,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,25,","35.0",",0,19,","","","","","0.8",",0","","","30.8",",,,0","0",",,,0","22.18","1,0","31.60",",,,0","12.76","1,,,0","",""
"USC00294719","1973-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","22.8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","","","19730927",",,0","19730930","+,,0","19730930","+,,0","","","19730911",",,0","19730909",",,0","0.6",",0,27,","0",",,0,30,+","0",",,0,30,+","20.8",",,0,11,","32.2",",0,09,","","","","","37.4",",0","","","24.4",",,,0","0",",,,0","17.85",",0","27.92",",,,0","7.77",",,,0","",""
"USC00294719","1973-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","25",",0","0",",0","","","19731028","+,,0","19731031","+,,0","19731031","+,,0","","","19731006",",,0","19731002",",,0","-2.8",",0,28,+","0",",,0,31,+","0",",,0,31,+","5.1",",,0,06,","29.4",",0,02,","","","","","185.3",",0","","","9.2",",,,0","0",",,,0","12.35",",0","23.27",",,,0","1.44",",,,0","",""
"USC00294719","1973-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","2",",0","0",",0","0",",0","1",",0","0",",0","0",",0","21",",0","0",",0","10",",0","0",",0","","","19731128",",,0","19731127",",,0","19731127",",,0","","","19731127",",,0","19731113","+,,0","-10.0",",0,28,","25",",,0,27,","13",",,0,27,","2.0",",,0,27,","23.9",",0,13,+","","","","","342.0",",0","","","2.3",",,,0","13",",,,0","6.93",",0","16.41",",,,0","-2.54",",,,0","",""
"USC00294719","1973-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","0",",0","0",",0","","","19731227",",,0","19731231","+,,0","19731231","+,,0","","","19731231","+,,0","19731212",",,0","-15.6",",0,27,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","18.3",",0,12,","","","","","509.2",",0","","","0.0",",,,0","0",",,,0","1.91",",0","11.63",",,,0","-7.81",",,,0","",""
"USC00294719","1974-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0","1,0","4",",0","4",",0","0",",0","","","3",",0","0","1,0","30","1,0","3",",0","0",",0","0",",0","","","19740103",",1,0","","","19740102",",,0","","","19740108",",,0","19740118",",,0","-17.2","1,0,03,","","","114",",,0,02,","8.1",",,0,08,","17.2",",0,18,","","","","","541.3",",0","","","20.7",",,,0","241",",,,0","0.07","1,0","7.53",",,,0","-7.39","1,,,0","",""
"USC00294719","1974-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","28",",0","0",",0","0",",0","0",",0","","","19740208",",,0","19740220",",,0","19740220",",,0","","","19740214","+,,0","19740228",",,0","-19.4",",0,08,","0",",T,0,20,","0",",T,0,20,","0.3",",,0,14,+","18.3",",0,28,","","","","","482.3",",0","","","0.6",",,,0","0",",T,,0","1.11",",0","11.17",",,,0","-8.95",",,,0","",""
"USC00294719","1974-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","1",",0","0",",0","0",",0","18",",0","0",",0","12",",0","0",",0","","","19740305",",,0","19740310",",,0","19740310",",,0","","","19740310",",,0","19740331",",,0","-8.3",",0,05,","25",",,0,10,","13",",,0,10,","1.5",",,0,10,","25.6",",0,31,","","","","","269.0",",0","","","1.5",",,,0","13",",,,0","9.66",",0","19.29",",,,0","0.02",",,,0","",""
"USC00294719","1974-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","15",",0","0",",0","","","19740414",",,0","19740430","+,,0","19740430","+,,0","","","19740403",",,0","19740427",",,0","-7.8",",0,14,","0",",,0,30,+","0",",,0,30,+","1.0",",,0,03,","26.1",",0,27,","","","","","255.7",",0","","","1.0",",,,0","0",",,,0","9.81",",0","20.07",",,,0","-0.45",",,,0","",""
"USC00294719","1974-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","35.0","0","35.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","30",",0","3",",0","","","19740521",",,0","19740531","+,,0","19740531","+,,0","","","19740501",",,0","19740528",",,0","-1.7",",0,21,","0",",,0,31,+","0",",,0,31,+","3.8",",,0,01,","33.3",",0,28,","","","","","46.0",",0","","","3.8",",,,0","0",",,,0","17.98",",0","28.06",",,,0","7.90",",,,0","",""
"USC00294719","1974-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","176.2","0","141.2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","","","19740607",",,0","19740630","+,,0","19740630","+,,0","","","19740601",",,0","19740629","+,,0","6.1",",0,07,","0",",,0,30,+","0",",,0,30,+","1.3",",,0,01,","37.8",",0,29,+","318.5",",,,0","","","7.5",",0","","","1.6",",,,0","0",",,,0","22.79",",0","33.43",",,,0","12.15",",,,0","2898",",,,0"
"USC00294719","1974-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","324.1","0","147.9",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","19740731","+,,0","19740731","+,,0","19740731","+,,0","","","19740730",",,0","19740701",",,0","10.0",",0,31,+","0",",,0,31,+","0",",,0,31,+","9.4",",,0,30,","36.7",",0,01,","276.9",",,,0","0.0","0","0.0",",0","","","21.7",",,,0","0",",,,0","23.10",",0","31.97",",,,0","14.24",",,,0","2696",",,,0"
