"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00404946","1987-01","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","","0.0",",0","16",",0","9",",0","1",",0","0",",0","0",",0","0",",0","23",",0","2",",0","0",",0","0",",0","19870127",",,0","19870131","+,,0","19870131","+,,0","19870119",",,0","19870114",",,0","-13.9",",0,27,","0",",,0,31,+","0",",,0,31,+","74.4",",,0,19,","16.7",",0,14,","","","1267.4","","   6.7",",,,0,3,2","  10.0",",,,0,3,3","   8.9",",,,0,5,2","488.1",",0","   7.8",",,,0,3,2","  10.0",",,,0,3,3","   9.4",",,,0,5,2","  -1.7",",,,0,3,2","   3.9",",,,0,3,3","   2.2",",,,0,5,2","  -1.1",",,,0,3,2","   4.4",",,,0,3,3","   2.2",",,,0,5,2","   1.2",",,,0,3,2","   6.3",",,,0,3,3","   4.7",",,,0,5,2","","","   3.4",",,,0,3,2","   7.0",",,,0,3,3","   6.1",",,,0,5,2","","","145.1",",,,0","0",",,,0","2.59",",0","7.66",",,,0","-2.49",",,,0","",""
"USC00404946","1987-02","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","","0.0","1,0","12",",0","11",",0","2",",0","0",",0","0",",0","0","1,0","14","1,0","0",",0","0",",0","0",",0","19870210",",1,0","19870228","+,,0","19870223",",,0","19870227",",,0","19870213",",,0","-9.4","1,0,10,","0",",,0,28,+","0",",T,0,23,","34.5",",,0,27,","19.4",",0,13,","","","1628.2","","   4.4",",,,0,3,2","   9.4",",,,0,3,3","   7.2",",,,0,5,2","360.8",",0","  11.1",",,,0,3,2","  11.7","1,,,0,3,3","   9.4",",,,0,5,2","  -1.1",",,,0,3,2","   5.0",",,,0,3,3","   2.2",",,,0,5,2","   3.3",",,,0,3,2","   6.1","1,,,0,3,3","   5.6",",,,0,5,2","   2.1",",,,0,3,2","   7.4",",,,0,3,3","   5.5",",,,0,5,2","","","   6.1",",,,0,3,2","   8.6","1,,,0,3,3","   7.4",",,,0,5,2","","","122.6",",,,0","0",",T,,0","5.06","1,0","10.40",",,,0","-0.27","1,,,0","",""
"USC00404946","1987-03","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","","0.0",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","9",",0","0",",0","19870313",",,0","19870331","+,,0","19870331","+,,0","19870319",",,0","19870330",",,0","-3.9",",0,13,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,19,","26.7",",0,30,","","","1900.1","","   8.9",",,,0,3,2","  14.4","1,,,0,3,3","  12.2",",,,0,5,2","271.9",",0","  17.2",",,,0,3,2","  16.7","1,,,0,3,3","  17.2",",,,0,5,2","   1.7",",,,0,3,2","   7.2","1,,,0,3,3","   5.0",",,,0,5,2","   4.4",",,,0,3,2","   7.8","1,,,0,3,3","   7.8",",,,0,5,2","   4.8",",,,0,3,2","  10.5","1,,,0,3,3","   8.5",",,,0,5,2","","","  11.1",",,,0,3,2","  12.2","1,,,0,3,3","  12.0",",,,0,5,2","","","97.8",",,,0","0",",,,0","9.56",",0","17.26",",,,0","1.86",",,,0","",""
"USC00404946","1987-04","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","6.4","","6.4","1,0","13",",0","9",",0","0",",0","0","3,0","0","2,0","0",",0","7",",0","0","1,0","14","1,0","0","1,0","19870401",",,0","19870430","+,3,0","19870430","+,2,0","19870403",",,0","19870424","+,1,0","-5.0",",0,01,","0","3,,0,30,+","0","2,,0,30,+","17.3",",,0,03,","30.0","1,0,24,+","107.9","1,,,0","2089.6","","  13.9",",,,0,3,2","  20.0",",,,0,3,3","  16.1",",,,0,5,2","189.5","1,0","  23.3","1,,,0,3,2","  22.8",",,,0,3,3","  20.6",",,,0,5,2","   0.6",",,,0,3,2","   6.7",",,,0,3,3","   5.6",",,,0,5,2","   1.1","1,,,0,3,2","   6.7",",,,0,3,3","   6.1",",,,0,5,2","   7.6",",,,0,3,2","  13.4",",,,0,3,3","  11.5",",,,0,5,2","9.85","2,,,0","  14.1","1,,,0,3,2","  16.0",",,,0,3,3","  14.8",",,,0,5,2","18.56","1,,,0","73.6",",,,0","0","2,,,0","11.95","1,0","18.96","1,,,0","4.93",",,,0","2051",",,,0"
"USC00404946","1987-05","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","110.1","","103.7",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19870509",",,0","19870531","+,,0","19870531","+,,0","19870522",",,0","19870530","+,,0","6.1",",0,09,","0",",,0,31,+","0",",,0,31,+","23.4",",,0,22,","31.7",",0,30,+","198.3",",,,0","2103.5","","  21.1",",,,0,3,2","  26.7",",,,0,3,3","  23.9",",,,0,5,2","13.9",",0","  32.2",",,,0,3,2","  30.0",",,,0,3,3","  30.0",",,,0,5,2","  12.2",",,,0,3,2","  18.9",",,,0,3,3","  12.2",",,,0,5,2","  20.6",",,,0,3,2","  22.2",",,,0,3,3","  20.6",",,,0,5,2","  17.5",",,,0,3,2","  23.3",",,,0,3,3","  19.7",",,,0,5,2","18.86",",,,0","  26.5",",,,0,3,2","  26.5",",,,0,3,3","  25.6",",,,0,5,2","29.87",",,,0","42.5",",,,0","0",",,,0","21.23",",0","28.52",",,,0","13.94",",,,0","1421",",,,0"
"USC00404946","1987-06","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","269.5","","159.4",",0","12",",0","7",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19870628",",,0","","","19870630","+,,0","19870624",",,0","19870630","+,,0","11.1",",0,28,","","","0",",,0,30,+","28.4",",,0,24,","31.7",",0,30,+","175.4",",,,0","2103.5","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","21.55",",,,0","","","","","","","31.55",",,,0","127.0",",,,0","0",",,,0","23.65",",0","29.72",",,,0","17.57",",,,0","1192",",,,0"
"USC00404946","1987-12","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","","","12",",Z","6",",Z","0",",Z","","","","","","","","","","","","","","","","","","","","","19871215",",,Z","","","","","","","","","23.6",",,Z,15,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.7",",,,Z","","","","","","","","","",""
"USC00404946","1988-01","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","0","0.0","1,0","10",",0","9",",0","1",",0","","","0","3,0","0","1,0","26","1,0","8","1,0","1","1,0","0","1,0","19880111",",1,0","","","19880131","+,3,0","19880120",",,0","19880121",",1,0","-14.4","1,0,11,","","","0","3,,0,31,+","63.0",",,0,20,","25.0","1,0,21,","","","","","","","","","","","554.0","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131.4",",,,0","0","3,,,0","-0.14","1,0","5.60","1,,,0","-5.87","1,,,0","",""
"USC00404946","1988-02","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","0","0.0","1,0","10",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","24","1,0","3",",0","1",",0","0",",0","19880207",",1,0","19880229","+,,0","19880229","+,,0","19880204",",,0","19880202",",,0","-13.9","1,0,07,","0",",,0,29,+","0",",,0,29,+","51.8",",,0,04,","21.1",",0,02,","","","","","","","","","","","434.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.0",",,,0","0",",,,0","2.96","1,0","10.07",",,,0","-4.15","1,,,0","",""
"USC00404946","1988-03","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","0","0.0","2,0","12",",0","6",",0","1",",0","0",",0","0",",0","0","2,0","14","2,0","0",",0","9",",0","0",",0","19880317",",2,0","19880331","+,,0","19880331","+,,0","19880310",",,0","19880330",",,0","-6.7","2,0,17,","0",",,0,31,+","0",",,0,31,+","49.5",",,0,10,","27.2",",0,30,","","","","","","","","","","","266.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.6",",,,0","0",",,,0","9.20","2,0","16.95",",,,0","1.44","2,,,0","",""
"USC00404946","1988-04","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","6.9","0","6.9",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","17",",0","0",",0","19880420",",,0","19880430","+,,0","19880430","+,,0","19880419",",,0","19880423",",,0","-1.7",",0,20,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,19,","30.0",",0,23,","132.3",",,,0","","","","","","","","","153.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","9.64","1,,,0","","","","","","","20.87","1,,,0","74.5",",,,0","0",",,,0","13.46",",0","21.26",",,,0","5.67",",,,0","2459",",,,0"
"USC00404946","1988-05","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  18.3",",,,0,3,2","  23.9","1,,,0,3,3","  19.4",",,,0,5,2","","","  28.3",",,,0,3,2","  27.8","1,,,0,3,3","  24.4",",,,0,5,2","   8.9",",,,0,3,2","  15.6","1,,,0,3,3","  12.8",",,,0,5,2","  14.4",",,,0,3,2","  16.1","1,,,0,3,3","  15.6",",,,0,5,2","  13.3",",,,0,3,2","  19.4","1,,,0,3,3","  16.2",",,,0,5,2","","","  22.1",",,,0,3,2","  22.1","1,,,0,3,3","  20.7",",,,0,5,2","","","","","","","","","","","","","",""
"USC00404946","1988-06","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","152.4",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","19880611",",,0","19880630","+,,0","19880630","+,,0","19880610",",,0","19880625",",,0","6.1",",0,11,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,10,","37.8",",0,25,","211.1",",,,0","","","","","","","","","14.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","18.75",",,,0","","","","","","","30.98",",,,0","30.3",",,,0","0",",,,0","22.92",",0","31.14",",,,0","14.71",",,,0","1391",",,,0"
"USC00404946","1988-07","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","202.5",",0","12",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","19880702",",,0","19880731","+,,0","19880731","+,,0","19880714",",,0","19880710",",,0","8.9",",0,02,","0",",,0,31,+","0",",,0,31,+","52.1",",,0,14,","37.8",",0,10,","182.4","1,,,0","0.8","0","","","","","","","0.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","21.73",",,,0","","","","","","","30.79",",,,0","126.2",",,,0","0",",,,0","24.84",",0","30.84",",,,0","18.84",",,,0","1527",",,,0"
"USC00404946","1988-08","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","226.5",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","19880826",",,0","19880831","+,,0","19880831","+,,0","19880805",",,0","19880818",",,0","13.3",",0,26,","0",",,0,31,+","0",",,0,31,+","27.4",",,0,05,","37.2",",0,18,","176.5",",,,0","0.8","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","22.54",",,,0","","","","","","","32.31",",,,0","49.1",",,,0","0",",,,0","25.64",",0","31.94",",,,0","19.35",",,,0","1155",",,,0"
"USC00404946","1988-09","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","81.5",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","19880922",",,0","19880930","+,,0","19880930","+,,0","19880904",",,0","19880924",",,0","10.0",",0,22,","0",",,0,30,+","0",",,0,30,+","54.9",",,0,04,","31.1",",0,24,","105.8",",,,0","6.3","0","","","","","","","5.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","18.30","2,,,0","","","","","","","27.21","2,,,0","93.8",",,,0","0",",,,0","20.87",",0","26.73",",,,0","15.00",",,,0","1233",",,,0"
"USC00404946","1988-10","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","7.5",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","7",",0","0",",0","19881014",",,0","19881031","+,,0","19881031","+,,0","19881002",",,0","19881001",",,0","-2.8",",0,14,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,02,","28.3",",0,01,","81.8",",,,0","237.0","0","","","","","","","230.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","7.94",",,,0","","","","","","","15.35",",,,0","46.1",",,,0","0",",,,0","11.13",",0","18.42",",,,0","3.85",",,,0","1853",",,,0"
"USC00404946","1988-11","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","0.0",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","12",",0","0",",0","6",",0","0",",0","19881129",",,0","19881130","+,,0","19881130","+,,0","19881120",",,0","19881117","+,,0","-5.0",",0,29,","0",",,0,30,+","0",",,0,30,+","36.3",",,0,20,","23.3",",0,17,+","","","520.9","0","","","","","","","283.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.9",",,,0","0",",,,0","8.87",",0","16.13",",,,0","1.61",",,,0","",""
"USC00404946","1988-12","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","0.0",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","0",",0","0",",0","19881218",",,0","19881231","+,,0","19881231","+,,0","19881231",",,0","19881228",",,0","-8.9",",0,18,","0",",,0,31,+","0",",,0,31,+","23.9",",,0,31,","18.9",",0,28,","","","970.6","0","","","","","","","449.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.3",",,,0","0",",,,0","3.83",",0","10.52",",,,0","-2.86",",,,0","",""
"USC00404946","1989-01","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","0","0.0","1,0","15",",0","11",",0","4",",0","0",",0","0",",0","0","1,0","19","1,0","0",",0","0",",0","0",",0","19890122",",1,0","19890131","+,,0","19890131","+,,0","19890112",",,0","19890108",",,0","-7.2","1,0,22,","0",",,0,31,+","0",",,0,31,+","37.3",",,0,12,","20.0",",0,08,","","","1366.9","0","","","","","","","396.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202.4",",,,0","0",",,,0","5.03","1,0","11.58",",,,0","-1.52","1,,,0","",""
"USC00404946","1989-02","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","17",",0","12",",0","2",",0","","","","","0",",0","16",",0","4",",0","4",",0","0",",0","19890225","+,,0","","","","","19890221",",,0","19890216",",,0","-10.6",",0,25,+","","","","","28.2",",,0,21,","23.9",",0,16,","","","1761.9","0","","","","","","","395.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180.0",",,,0","","","4.23",",0","9.50",",,,0","-1.05",",,,0","",""
"USC00404946","1989-03","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","3.6","0","3.6",",0","12",",0","11",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","12",",0","0",",0","19890302","+,,0","19890331","+,,0","19890331","+,,0","19890321",",,0","19890330","+,,0","-3.3",",0,02,+","0",",,0,31,+","0",",,0,31,+","28.7",",,0,21,","27.8",",0,30,+","","","1998.8","0","","","","","","","236.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.1",",,,0","0",",,,0","10.81",",0","17.57",",,,0","4.05",",,,0","",""
"USC00404946","1989-04","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","19.7","0","16.1",",0","11",",0","9",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","14",",0","0",",0","19890412",",,0","19890430","+,,0","19890430","+,,0","19890405",",,0","19890428",",,0","-3.3",",0,12,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,05,","31.1",",0,28,","","","2172.8","0","","","","","","","174.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","8.95",",,,0","","","","","","","21.18",",,,0","73.1",",,,0","0",",,,0","13.07",",0","19.99",",,,0","6.15",",,,0","1852",",,,0"
"USC00404946","1989-05","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","48.8","0","29.1",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","0",",0","19890508",",,0","19890531","+,,0","19890531","+,,0","19890506",",,0","19890527","+,,0","0.0",",0,08,","0",",,0,31,+","0",",,0,31,+","39.4",",,0,06,","29.4",",0,27,+","127.1","1,,,0","2281.1","0","","","","","","","108.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","11.86",",,,0","","","","","","","25.37",",,,0","149.9",",,,0","0",",,,0","15.78",",0","22.21",",,,0","9.35",",,,0","1427",",,,0"
"USC00404946","1989-06","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","166.8","0","118.0",",0","15",",0","12",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","19890611",",,0","19890630","+,,0","19890630","+,,0","19890606",",,0","19890626",",,0","12.2",",0,11,","0",",,0,30,+","0",",,0,30,+","39.6",",,0,06,","32.2",",0,26,","126.6",",,,0","2283.6","0","","","","","","","2.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","19.54",",,,0","","","","","","","30.72",",,,0","228.8",",,,0","0",",,,0","22.19",",0","27.44",",,,0","16.93",",,,0","1110",",,,0"
"USC00404946","1989-07","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","347.1","0","180.3",",0","16",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","19890718",",,0","19890731","+,,0","19890731","+,,0","19890707",",,0","19890727","+,,0","16.1",",0,18,","0",",,0,31,+","0",",,0,31,+","22.4",",,0,07,","32.8",",0,27,+","142.0",",,,0","0.0","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","21.54",",,,0","","","","","","","33.63",",,,0","114.6",",,,0","0",",,,0","24.15",",0","29.11",",,,0","19.19",",,,0","932",",,,0"
"USC00404946","1989-08","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","513.7","0","166.6",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","19890808",",,0","19890831","+,,0","19890831","+,,0","19890802",",,0","19890823",",,0","10.6",",0,08,","0",",,0,31,+","0",",,0,31,+","40.6",",,0,02,","32.2",",0,23,","143.2","2,,,0","0.2","0","","","","","","","0.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","20.17",",,,0","","","","","","","33.17",",,,0","121.9",",,,0","0",",,,0","23.70",",0","29.20",",,,0","18.19",",,,0","1006",",,,0"
"USC00404946","1989-09","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","610.6","0","96.9",",0","10",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","19890924",",,0","19890930","+,,0","19890930","+,,0","19890915",",,0","19890901",",,0","5.0",",0,24,","0",",,0,30,+","0",",,0,30,+","58.9",",,0,15,","31.1",",0,01,","109.5","2,,,0","27.5","0","  22.2",",,,0,3,2","  27.8",",,,0,3,3","  25.0",",,,0,5,2","27.3",",0","  28.9",",,,0,3,2","  29.4",",,,0,3,3","  28.3",",,,0,5,2","  10.6",",,,0,3,2","  18.3",",,,0,3,3","  17.2",",,,0,5,2","  13.9",",,,0,3,2","  19.4",",,,0,3,3","  18.9",",,,0,5,2","  18.1",",,,0,3,2","  24.0",",,,0,3,3","  22.0",",,,0,5,2","17.45",",,,0","  22.8",",,,0,3,2","  25.4",",,,0,3,3","  24.5",",,,0,5,2","28.01",",,,0","217.0",",,,0","0",",,,0","20.65",",0","25.87",",,,0","15.44",",,,0","1208",",,,0"
"USC00404946","1989-10","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","616.0","0","5.4",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","19891021","+,,0","19891031","+,,0","19891031","+,,0","19891001",",,0","19891016","+,,0","2.2",",0,21,+","0",",,0,31,+","0",",,0,31,+","38.9",",,0,01,","26.7",",0,16,+","79.4","1,,,0","163.5","0","","","","","","","136.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","9.42",",,,0","","","","","","","21.64",",,,0","83.9",",,,0","0",",,,0","14.12",",0","21.22",",,,0","7.02",",,,0","1358",",,,0"
"USC00404946","1989-11","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","","","12",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","19891130","+,,0","19891130","+,,0","19891116",",,0","","","","","0",",,0,30,+","0",",,0,30,+","28.7",",,0,16,","","","","","","","  12.2",",,,0,3,2","  14.4",",,,0,5,2","","","","","  13.9",",,,0,3,2","  16.1",",,,0,5,2","","","   1.1",",,,0,3,2","   5.0",",,,0,5,2","","","   3.9",",,,0,3,2","   8.3",",,,0,5,2","","","   5.7",",,,0,3,2","  10.7",",,,0,5,2","","","","","   9.7",",,,0,3,2","  12.7",",,,0,5,2","","","","","141.2",",,,0","0",",,,0","","","","","","","",""
"USC00404946","1989-12","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","0.0",",0","9",",0","7",",0","1",",0","0",",0","0",",0","1",",0","26",",0","7",",0","0",",0","0",",0","19891223",",,0","19891231","+,,0","19891231","+,,0","19891231",",,0","19891207",",,0","-18.3",",0,23,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,31,","18.9",",0,07,","","","","","   5.0","1,,,0,3,2","   9.4",",,,0,3,3","   8.3",",,,0,5,2","597.7",",0","   7.8","1,,,0,3,2","  10.0",",,,0,3,3","   9.4",",,,0,5,2","  -4.4","1,,,0,3,2","   1.7",",,,0,3,3","  -0.6",",,,0,5,2","  -3.3","1,,,0,3,2","   1.7",",,,0,3,3","   0.0",",,,0,5,2","  -0.3","1,,,0,3,2","   4.6",",,,0,3,3","   3.5",",,,0,5,2","","","   1.4","1,,,0,3,2","   5.3",",,,0,3,3","   4.9",",,,0,5,2","","","63.6",",,,0","0",",,,0","-0.95",",0","4.25",",,,0","-6.14",",,,0","",""
"USC00404946","1990-01","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","14",",0","11",",0","1",",0","0",",0","0",",0","0",",0","19",",0","0",",0","1",",0","0",",0","19900113","+,,0","19900131","+,,0","19900131","+,,0","19900121",",,0","19900118",",,0","-7.8",",0,13,+","0",",,0,31,+","0",",,0,31,+","37.3",",,0,21,","21.7",",0,18,","","","","","   7.2",",,,0,3,2","   8.9",",,,0,5,2","","","387.7",",0","   9.4",",,,0,3,2","  10.0",",,,0,5,2","","","  -1.1",",,,0,3,2","   2.2",",,,0,5,2","","","   1.1",",,,0,3,2","   3.9",",,,0,5,2","","","   2.3",",,,0,3,2","   5.3",",,,0,5,2","","","","","   5.2",",,,0,3,2","   7.1",",,,0,5,2","","","","","159.4",",,,0","0",",,,0","5.83",",0","11.94",",,,0","-0.28",",,,0","",""
"USC00404946","1990-02","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","0","0.0",",0","11",",0","8",",0","3",",0","0",",0","0",",0","0",",0","18",",0","0",",0","2",",0","0",",0","19900225",",,0","19900228","+,,0","19900228","+,,0","19900204",",,0","19900215",",,0","-6.7",",0,25,","0",",,0,28,+","0",",,0,28,+","41.7",",,0,04,","22.8",",0,15,","","","","","   8.9",",,,0,3,2","   7.2","1,,,0,3,3","  10.0",",,,0,5,2","296.7",",0","  13.3",",,,0,3,2","  10.0","1,,,0,3,3","  12.2",",,,0,5,2","  -1.1",",,,0,3,2","   0.6","1,,,0,3,3","   4.4",",,,0,5,2","   0.6",",,,0,3,2","   1.1","1,,,0,3,3","   5.6",",,,0,5,2","   3.1",",,,0,3,2","   3.7","1,,,0,3,3","   7.2",",,,0,5,2","","","   8.6",",,,0,3,2","   5.5","1,,,0,3,3","   9.6",",,,0,5,2","","","167.4",",,,0","0",",,,0","7.74",",0","14.75",",,,0","0.72",",,,0","",""
"USC00404946","1990-03","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","1.1","0","1.1","1,0","14",",0","8",",0","2",",0","0",",0","0",",0","0","1,0","7","1,0","0","1,0","8","1,0","0","1,0","19900322","+,1,0","19900331","+,,0","19900331","+,,0","19900317",",,0","19900315",",1,0","-3.9","1,0,22,+","0",",,0,31,+","0",",,0,31,+","56.4",",,0,17,","27.2","1,0,15,","","","","","  14.4",",,,0,3,2","  13.9",",,,0,5,2","","","236.3","1,0","  20.0",",,,0,3,2","  16.7",",,,0,5,2","","","   1.7",",,,0,3,2","   6.7",",,,0,5,2","","","   5.0",",,,0,3,2","   7.8",",,,0,5,2","","","   7.4",",,,0,3,2","   9.7",",,,0,5,2","","","","","  13.3",",,,0,3,2","  12.6",",,,0,5,2","","","","","144.9",",,,0","0",",,,0","10.50","1,0","16.65","1,,,0","4.34","1,,,0","",""
