"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00106152","1924-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","30.4","0","16.4",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2",",0","","","19240607","+,,0","19240630","+,,0","19240630","+,,0","19240608",",,0","19240630",",,0","2.8",",0,07,+","0",",,0,30,+","0",",,0,30,+","8.4",",,0,08,","37.8",",0,30,","","","3399.0","0","","","","","84.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","25.6",",,,0","0",",,,0","16.07",",0","23.95",",,,0","8.20",",,,0","",""
"USC00106152","1924-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","123.0","0","92.6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","8",",0","","","19240716","+,,0","19240731","+,,0","19240731","+,,0","19240719",",,0","19240726",",,0","4.4",",0,16,+","0",",,0,31,+","0",",,0,31,+","11.4",",,0,19,","38.9",",0,26,","","","28.6","0","","","","","28.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","17.3",",,,0","0",",,,0","20.40",",0","28.88",",,,0","11.92",",,,0","",""
"USC00106152","1924-08","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","171.4","0","48.4",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","","","19240831",",,0","19240831","+,,0","19240831","+,,0","19240819",",,0","19240826","+,,0","2.8",",0,31,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,19,","35.0",",0,26,+","","","59.8","0","","","","","31.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","11.7",",,,0","0",",,,0","18.89",",0","27.16",",,,0","10.61",",,,0","",""
"USC00106152","1924-09","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","209.1","0","37.7",",0","6",",0","2",",0","0",",0","0","1,0","0",",0","0",",0","0",",0","0",",0","18",",0","4",",0","","","19240926",",,0","19240930","+,1,0","19240930","+,,0","19240925",",,0","19240904",",,0","1.7",",0,26,","0","1,,0,30,+","0",",,0,30,+","8.4",",,0,25,","35.0",",0,04,","","","172.0","0","","","","","112.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","16.6",",,,0","0",",,,0","15.85",",0","23.46",",,,0","8.25",",,,0","",""
"USC00106152","1924-10","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","209.1","0","0.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","3",",0","0",",0","","","19241018","+,,0","19241031","+,,0","19241031","+,,0","19241031",",,0","19241015",",,0","-2.2",",0,18,+","0",",,0,31,+","0",",,0,31,+","9.4",",,0,31,","23.3",",0,15,","","","450.8","0","","","","","278.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","34.1",",,,0","0",",,,0","9.34",",0","14.90",",,,0","3.78",",,,0","",""
"USC00106152","1924-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","209.1","0","0.0","4,0","15",",0","11",",0","0",",0","","","4",",0","0","2,0","20","2,0","1","2,0","0","2,0","0","2,0","","","19241113",",2,0","","","19241111",",,0","19241111",",,0","19241102",",2,0","-11.7","2,0,13,","","","191",",,0,11,","17.3",",,0,11,","13.3","2,0,02,","","","866.5","0","","","","","415.7","2,0","","","","","","","","","","","","","","","","","","","","","","","","","108.2",",,,0","357",",,,0","2.16","4,0","5.51","2,,,0","-1.19","2,,,0","",""
"USC00106152","1924-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","209.1","0","0.0","2,0","15",",0","8",",0","0",",0","","","3",",0","9","1,0","26","1,0","16","1,0","0","1,0","0","1,0","","","19241218","+,1,0","","","19241228",",,0","19241228",",,0","19241213","+,1,0","-27.2","1,0,18,+","","","163",",,0,28,","16.5",",,0,28,","13.3","1,0,13,+","","","1543.9","0","","","","","677.4","1,0","","","","","","","","","","","","","","","","","","","","","","","","","61.0",",,,0","311",",,,0","-4.86","2,0","-1.01","1,,,0","-8.70","1,,,0","",""
"USC00106152","1925-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","22",",0","14",",0","0",",0","","","9",",0","0",",0","24",",0","3",",0","0",",0","0",",0","","","19250115",",,0","","","19250114",",,0","19250129",",,0","19250130",",,0","-12.8",",0,15,","","","89",",,0,14,","19.1",",,0,29,","10.0",",0,30,","","","2088.6","0","","","","","544.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","103.4",",,,0","409",",,,0","0.76",",0","3.74",",,,0","-2.22",",,,0","",""
"USC00106152","1925-02","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","16",",0","9",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","0",",0","0",",0","","","19250210",",,0","19250228","+,,0","19250227","+,,0","19250205",",,0","19250222",",,0","-4.4",",0,10,","0",",,0,28,+","0",",T,0,27,+","8.9",",,0,05,","10.6",",0,22,","","","2495.7","0","","","","","407.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","48.4",",,,0","0",",T,,0","3.79",",0","6.85",",,,0","0.74",",,,0","",""
"USC00106152","1925-03","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","","","19250310",",,0","19250331","+,,0","19250312",",,0","19250316",",,0","19250331","+,,0","-4.4",",0,10,","0",",,0,31,+","15",",,0,12,","16.3",",,0,16,","15.6",",0,31,+","","","2922.3","0","","","","","426.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","33.9",",,,0","18",",,,0","4.57",",0","9.00",",,,0","0.14",",,,0","",""
"USC00106152","1925-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","6",",0","0",",0","","","19250425",",,0","19250430","+,,0","19250430","+,,0","19250417",",,0","19250429","+,,0","-1.7",",0,25,","0",",,0,30,+","0",",,0,30,+","7.9",",,0,17,","25.6",",0,29,+","","","3166.9","0","","","","","244.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","26.4",",,,0","0",",,,0","10.18",",0","16.49",",,,0","3.86",",,,0","",""
"USC00106152","1925-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","2.8","0","2.8",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","17",",0","0",",0","","","19250502",",,0","19250531","+,,0","19250531","+,,0","19250521",",,0","19250506",",,0","-1.1",",0,02,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,21,","28.9",",0,06,","","","3300.8","0","","","","","133.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","69.5",",,,0","0",",,,0","14.10",",0","21.22",",,,0","6.99",",,,0","",""
"USC00106152","1925-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","50.9","0","48.1",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","6",",0","","","19250603",",,0","19250630","+,,0","19250630","+,,0","19250602",",,0","19250626",",,0","0.0",",0,03,","0",",,0,30,+","0",",,0,30,+","7.4",",,0,02,","35.6",",0,26,","","","3402.5","0","","","","","101.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","23.9",",,,0","0",",,,0","16.55",",0","23.63",",,,0","9.46",",,,0","",""
"USC00106152","1925-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","158.3","0","107.4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","19250720","+,,0","19250731","+,,0","19250731","+,,0","19250724",",,0","19250727","+,,0","8.9",",0,20,+","0",",,0,31,+","0",",,0,31,+","0.8",",,0,24,","37.8",",0,27,+","","","2.3","0","","","","","2.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","1.6",",,,0","0",",,,0","21.72",",0","31.16",",,,0","12.28",",,,0","",""
"USC00106152","1925-08","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","232.0","0","73.7",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","5",",0","","","19250824",",,0","19250831","+,,0","19250831","+,,0","19250823",",,0","19250820",",,0","5.0",",0,24,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,23,","37.2",",0,20,","","","41.9","0","","","","","39.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","19.1",",,,0","0",",,,0","19.43",",0","27.52",",,,0","11.35",",,,0","",""
"USC00106152","1925-09","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","239.0","0","7.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","0",",0","","","19250920",",,0","19250930","+,,0","19250930","+,,0","19250930",",,0","19250902",",,0","-1.7",",0,20,","0",",,0,30,+","0",",,0,30,+","9.7",",,0,30,","30.0",",0,02,","","","160.2","0","","","","","118.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","12.0",",,,0","0",",,,0","14.62",",0","21.65",",,,0","7.59",",,,0","",""
"USC00106152","1925-10","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","239.0","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","0",",0","0",",0","","","19251013",",,0","19251031","+,,0","19251031","+,,0","19251026",",,0","19251004",",,0","-1.7",",0,13,","0",",,0,31,+","0",",,0,31,+","8.1",",,0,26,","20.6",",0,04,","","","473.3","0","","","","","313.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","21.8",",,,0","0",",,,0","8.23",",0","14.30",",,,0","2.16",",,,0","",""
"USC00106152","1925-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","239.0","0","0.0","2,0","11",",0","9",",0","0",",0","0","3,0","1",",0","0","1,0","17","1,0","1","1,0","0","1,0","0","1,0","","","19251127",",1,0","19251130","+,3,0","19251127",",,0","19251112",",,0","19251109",",1,0","-5.0","1,0,27,","0","3,,0,30,+","36",",,0,27,","8.1",",,0,12,","12.2","1,0,09,","","","892.8","0","","","","","419.5","1,0","","","","","","","","","","","","","","","","","","","","","","","","","41.6",",,,0","36",",,,0","3.32","2,0","7.09","1,,,0","-0.44","1,,,0","",""
"USC00106152","1925-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","239.0","0","0.0",",0","15",",0","10",",0","0",",0","","","1",",0","0",",0","21",",0","5",",0","0",",0","0",",0","","","19251231","+,,0","","","19251221",",,0","19251223",",,0","19251201",",,0","-5.0",",0,31,+","","","81",",,0,21,","16.5",",,0,23,","11.1",",0,01,","","","1408.4","0","","","","","515.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","80.8",",,,0","94",",,,0","1.70",",0","4.25",",,,0","-0.85",",,,0","",""
"USC00106152","1926-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","","0.0",",0","14",",0","7",",0","0",",0","","","4",",0","0",",0","31",",0","14",",0","0",",0","0",",0","","","19260127",",,0","","","19260121",",,0","19260121",",,0","19260105",",,0","-13.3",",0,27,","","","132",",,0,21,","11.4",",,0,21,","6.7",",0,05,","","","2041.5","","","","","","633.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","51.7",",,,0","305",",,,0","-2.09",",0","0.52",",,,0","-4.70",",,,0","",""
"USC00106152","1926-02","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","","0.0",",0","15",",0","9",",0","0",",0","","","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","","","19260214",",,0","","","19260223",",,0","19260206",",,0","19260228","+,,0","-3.9",",0,14,","","","15",",,0,23,","21.6",",,0,06,","14.4",",0,28,+","","","2455.1","","","","","","413.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","84.2",",,,0","28",",,,0","3.56",",0","7.07",",,,0","0.05",",,,0","",""
"USC00106152","1926-03","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","","0.0",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","0",",0","0",",0","","","19260305",",,0","19260331","+,,0","19260331","+,,0","19260317",",,0","19260315",",,0","-3.9",",0,05,","0",",,0,31,+","0",",,0,31,+","4.8",",,0,17,","18.3",",0,15,","","","2834.5","","","","","","379.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","14.6",",,,0","0",",,,0","6.09",",0","11.51",",,,0","0.68",",,,0","",""
"USC00106152","1926-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","5.5","","5.5",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","12",",0","0",",0","","","19260406",",,0","19260430","+,,0","19260403",",,0","19260403",",,0","19260429",",,0","-3.9",",0,06,","0",",,0,30,+","8",",,0,03,","6.4",",,0,03,","31.1",",0,29,","","","3039.6","","","","","","205.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","15.6",",,,0","8",",,,0","11.68",",0","18.47",",,,0","4.90",",,,0","",""
"USC00106152","1926-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","6.1","","0.6",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","7",",0","0",",0","","","19260509",",,0","19260531","+,,0","19260531","+,,0","19260504",",,0","19260513",",,0","-0.6",",0,09,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,04,","26.7",",0,13,","","","3233.2","","","","","","193.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","22.9",",,,0","0",",,,0","12.11",",0","18.51",",,,0","5.71",",,,0","",""
"USC00106152","1926-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","43.3","","37.2",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","3",",0","","","19260612","+,,0","19260630","+,,0","19260630","+,,0","19260614",",,0","19260625",",,0","1.7",",0,12,+","0",",,0,30,+","0",",,0,30,+","21.3",",,0,14,","33.9",",0,25,","","","3323.9","","","","","","90.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","70.7",",,,0","0",",,,0","16.55",",0","24.39",",,,0","8.71",",,,0","",""
"USC00106152","1927-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0",",0","6",",0","4",",0","0",",0","","","2",",0","0",",0","12",",0","0",",0","3",",0","0",",0","","","19270420",",,0","","","19270419",",,0","19270402",",,0","19270426",",,0","-8.3",",0,20,","","","38",",,0,19,","5.8",",,0,02,","25.6",",0,26,","","","","","","","","","349.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","22.6",",,,0","79",",,,0","6.70",",0","12.41",",,,0","0.98",",,,0","",""
"USC00106152","1927-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0",",0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","3",",0","0",",0","","","19270506",",,0","19270531","+,,0","19270501",",,0","19270503",",,0","19270514",",,0","-2.2",",0,06,","0",",,0,31,+","0",",T,0,01,","6.6",",,0,03,","26.1",",0,14,","","","","","","","","","280.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","30.9",",,,0","0",",T,,0","9.28",",0","14.88",",,,0","3.68",",,,0","",""
"USC00106152","1927-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","10.6",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","19270601",",,0","19270630","+,,0","19270630","+,,0","19270608",",,0","19270621","+,,0","5.0",",0,01,","0",",,0,30,+","0",",,0,30,+","23.1",",,0,08,","29.4",",0,21,+","","","","","","","","","80.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","46.8",",,,0","0",",,,0","15.99",",0","22.57",",,,0","9.41",",,,0","",""
"USC00106152","1927-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","65.3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","9",",0","","","19270710","+,,0","19270731","+,,0","19270731","+,,0","19270704",",,0","19270724",",,0","6.1",",0,10,+","0",",,0,31,+","0",",,0,31,+","10.9",",,0,04,","36.7",",0,24,","","","30.6","0","","","","","30.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","10.9",",,,0","0",",,,0","19.45",",0","28.28",",,,0","10.62",",,,0","",""
"USC00106152","1927-08","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","70.7",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","7",",0","","","19270813",",,0","19270831","+,,0","19270831","+,,0","19270829",",,0","19270819","+,,0","2.8",",0,13,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,29,","33.9",",0,19,+","","","68.6","0","","","","","38.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","23.7",",,,0","0",",,,0","19.39",",0","27.56",",,,0","11.21",",,,0","",""
"USC00106152","1927-09","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0","2,0","18",",0","11",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","14","1,0","0","1,0","","","19270908",",1,0","19270930","+,,0","19270930","+,,0","19270913",",,0","19270920",",1,0","0.6","1,0,08,","0",",,0,30,+","0",",,0,30,+","28.7",",,0,13,","27.2","1,0,20,","","","227.5","0","","","","","158.9","1,0","","","","","","","","","","","","","","","","","","","","","","","","","105.1",",,,0","0",",,,0","12.55","2,0","18.43","1,,,0","6.67","1,,,0","",""
"USC00106152","1927-10","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0",",0","12",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","7",",0","0",",0","","","19271031",",,0","19271031","+,,0","19271031","+,,0","19271003",",,0","19271020",",,0","-2.8",",0,31,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,03,","25.6",",0,20,","","","493.2","0","","","","","265.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","50.6",",,,0","0",",,,0","9.76",",0","15.01",",,,0","4.52",",,,0","",""
"USC00106152","1927-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0",",0","22",",0","13",",0","1",",0","0","3,0","1",",0","0",",0","11",",0","0",",0","0",",0","0",",0","","","19271101",",,0","19271130","+,3,0","19271127",",,0","19271124",",,0","19271116","+,,0","-2.8",",0,01,","0","3,,0,30,+","38",",,0,27,","31.5",",,0,24,","11.1",",0,16,+","","","902.4","0","","","","","409.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","158.5",",,,0","38",",,,0","4.69",",0","7.57",",,,0","1.82",",,,0","",""
"USC00106152","1927-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","","","0.0",",0","12",",0","7",",0","0",",0","","","6",",0","2",",0","28",",0","18",",0","0",",0","0",",0","","","19271231",",,0","","","19271228",",,0","19271201",",,0","19271202",",,0","-27.2",",0,31,","","","114",",,0,28,","13.2",",,0,01,","11.1",",0,02,","","","1628.9","0","","","","","726.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","66.2",",,,0","424",",,,0","-5.10",",0","-1.05",",,,0","-9.16",",,,0","",""
"USC00106152","1928-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","15",",0","8",",0","0",",0","","","3",",0","0",",0","23",",0","10",",0","0",",0","0",",0","","","19280101",",,0","","","19280101",",,0","19280103",",,0","19280112",",,0","-16.1",",0,01,","","","135",",,0,01,","16.5",",,0,03,","9.4",",0,12,","","","2233.0","0","","","","","604.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","81.4",",,,0","308",",,,0","-1.15",",0","1.64",",,,0","-3.95",",,,0","",""
"USC00106152","1928-02","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","9",",0","0",",0","0",",0","","","0",",0","0",",0","26",",0","3",",0","0",",0","0",",0","","","19280215",",,0","","","19280213",",,0","19280205",",,0","19280219",",,0","-10.6",",0,15,","","","13",",,0,13,","2.0",",,0,05,","9.4",",0,19,","","","2745.7","0","","","","","512.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","8.4",",,,0","36",",,,0","0.66",",0","4.30",",,,0","-2.99",",,,0","",""
"USC00106152","1928-03","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","17",",0","12",",0","0",",0","","","3",",0","0",",0","12",",0","0",",0","0",",0","0",",0","","","19280301",",,0","","","19280328",",,0","19280311",",,0","19280319",",,0","-3.9",",0,01,","","","51",",,0,28,","18.3",",,0,11,","20.0",",0,19,","","","3143.6","0","","","","","397.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","102.9",",,,0","127",",,,0","5.50",",0","9.74",",,,0","1.26",",,,0","",""
