"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023034","1911-12","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","1533.7","0","0.0","1,0","","","","","","","","","","","0","1,0","12","1,0","0","1,0","1","1,0","0","1,0","","","","","19111228","+,1,0","","","","","","","","","19111230",",1,0","-5.6","1,0,28,+","","","","","","","25.6","1,0,30,","611.3","0","","","321.3","1,0","","","","","","","","","","","","","","","","","","","","","7.62","1,0","14.59","1,,,0","0.65","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1912-01","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","0.0","0","0.0","1,0","","","","","","","","","","","0",",0","20",",0","1","1,0","7","1,0","0","1,0","","","","","19120112",",,0","","","","","","","","","19120126",",1,0","-14.4",",0,12,","","","","","","","31.1","1,0,26,","975.0","0","","","363.7","1,0","","","","","","","","","","","","","","","","","","","","","6.04","1,0","14.49","1,,,0","-2.41",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1912-02","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","0.0","0","0.0",",0","","","","","","","","","","","0",",0","22",",0","0",",0","8",",0","0",",0","","","","","19120204",",,0","","","","","","","","","19120217",",,0","-11.1",",0,04,","","","","","","","31.1",",0,17,","1298.6","0","","","323.6",",0","","","","","","","","","","","","","","","","","","","","","7.18",",0","16.30",",,,0","-1.95",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1912-03","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","9.2","0","9.2",",0","","","","","","","","","","","0",",0","10",",0","0",",0","18",",0","2",",0","","","","","19120310",",,0","","","","","","","","","19120320","+,,0","-2.8",",0,10,","","","","","","","32.2",",0,20,+","1479.2","0","","","180.6",",0","","","","","","","","","","","","","","","","","","","","","12.80",",0","22.44",",,,0","3.17",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1912-04","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","39.1","0","29.9",",0","","","","","","","","","","","0",",0","0",",0","0",",0","25",",0","1",",0","","","","","19120407","+,,0","","","","","","","","","19120430",",,0","1.1",",0,07,+","","","","","","","32.2",",0,30,","1545.1","0","","","65.9",",0","","","","","","","","","","","","","","","","","","","","","17.13",",0","25.60",",,,0","8.66",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1912-05","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","249.1","0","210.0",",0","","","","","","","","","","","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","19120512","+,,0","","","","","","","","","19120529",",,0","5.0",",0,12,+","","","","","","","40.0",",0,29,","1558.8","0","","","13.7",",0","","","","","","","","","","","","","","","","","","","","","24.67",",0","32.80",",,,0","16.54",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1912-06","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","500.4","0","251.3",",0","","","","","","","","","","","0",",0","0",",0","0",",0","30",",0","29",",0","","","","","19120618",",,0","","","","","","","","","19120629",",,0","5.6",",0,18,","","","","","","","40.0",",0,29,","1558.8","0","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","26.71",",0","35.85",",,,0","17.57",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1912-07","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","891.2","0","390.8",",0","","","","","","","","","","","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","19120712",",,0","","","","","","","","","19120731",",,0","16.7",",0,12,","","","","","","","43.3",",0,31,","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","30.94",",0","39.35",",,,0","22.53",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1912-08","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","1240.4","0","349.2","2,Z","","","","","","","","","","","0","2,0","0","2,Z","0","2,0","29","2,0","29","2,0","","","","","19120810",",2,Z","","","","","","","","","19120802",",2,0","19.4","2,Z,10,","","","","","","","42.8","2,0,02,","0.0","0","","","0.0","2,0","","","","","","","","","","","","","","","","","","","","","30.37","2,Z","37.64","2,,,0","23.10","2,,,Z","","","","","","","","","","","","","","","","","",""
"USW00023034","1912-11","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","0.0",",0","","","","","","","","","","","0",",0","6",",0","0",",0","12",",0","0",",0","","","","","19121128","+,,0","","","","","","","","","19121101",",,0","-3.3",",0,28,+","","","","","","","26.7",",0,01,","","","","","195.3",",0","","","","","","","","","","","","","","","","","","","","","11.82",",0","19.98",",,,0","3.66",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1912-12","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","0.0",",0","","","","","","","","","","","0",",0","17",",0","0",",0","0",",0","0",",0","","","","","19121227","+,,0","","","","","","","","","19121229",",,0","-4.4",",0,27,+","","","","","","","19.4",",0,29,","","","","","445.9",",0","","","","","","","","","","","","","","","","","","","","","3.95",",0","8.15",",,,0","-0.25",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1913-01","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","0.0","0","0.0",",0","","","","","","","","","","","0",",0","8",",0","0",",0","16",",0","0",",0","","","","","19130123","+,,0","","","","","","","","","19130118",",,0","-3.3",",0,23,+","","","","","","","27.2",",0,18,","","","","","231.3",",0","","","","","","","","","","","","","","","","","","","","","10.87",",0","19.57",",,,0","2.17",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1913-02","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","0.0","0","0.0","1,0","","","","","","","","","","","0",",0","17",",0","2","1,0","8","1,0","0","1,0","","","","","19130227",",,0","","","","","","","","","19130219",",1,0","-6.1",",0,27,","","","","","","","24.4","1,0,19,","","","","","313.7","1,0","","","","","","","","","","","","","","","","","","","","","6.75","1,0","13.94","1,,,0","-0.44",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1913-05","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","19130512",",,0","","","","","","","","","","","8.9",",0,12,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.96",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1913-06","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","199.7",",0","","","","","","","","","","","0",",0","0",",0","0",",0","30",",0","13",",0","","","","","19130613",",,0","","","","","","","","","19130602","+,,0","15.6",",0,13,","","","","","","","36.7",",0,02,+","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","24.99",",0","31.02",",,,0","18.95",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1913-09","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","72.5",",0","","","","","","","","","","","0",",0","0",",0","0",",0","21",",0","3",",0","","","","","19130923",",,0","","","","","","","","","19130903",",,0","1.7",",0,23,","","","","","","","37.2",",0,03,","","","","","86.9",",0","","","","","","","","","","","","","","","","","","","","","17.86",",0","24.87",",,,0","10.84",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1913-10","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","58.9",",0","","","","","","","","","","","0",",0","3",",0","0",",0","25",",0","0",",0","","","","","19131027",",,0","","","","","","","","","19131006","+,,0","-2.8",",0,27,","","","","","","","31.7",",0,06,+","","","","","101.3",",0","","","","","","","","","","","","","","","","","","","","","16.96",",0","24.47",",,,0","9.46",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1913-11","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","3.3",",0","","","","","","","","","","","0",",0","1",",0","0",",0","28",",0","0",",0","","","","","19131103",",,0","","","","","","","","","19131119","+,,0","0.0",",0,03,","","","","","","","28.3",",0,19,+","","","","","87.6",",0","","","","","","","","","","","","","","","","","","","","","15.53",",0","24.80",",,,0","6.25",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-01","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","12.8","0","12.8",",0","","","","","","","","","","","0",",0","10",",0","0",",0","17",",0","0",",0","","","","","19140130",",,0","","","","","","","","","19140118","+,,0","-7.2",",0,30,","","","","","","","30.0",",0,18,+","","","","","168.7",",0","","","","","","","","","","","","","","","","","","","","","13.30",",0","22.43",",,,0","4.18",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-02","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","15.0","0","2.2",",0","","","","","","","","","","","0",",0","10",",0","0",",0","17",",0","0",",0","","","","","19140207",",,0","","","","","","","","","19140204","+,,0","-11.1",",0,07,","","","","","","","27.2",",0,04,+","","","","","202.5",",0","","","","","","","","","","","","","","","","","","","","","11.18",",0","20.72",",,,0","1.64",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-03","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","19.2","0","4.2",",0","","","","","","","","","","","0",",0","8",",0","0",",0","21",",0","0",",0","","","","","19140322",",,0","","","","","","","","","19140331",",,0","-6.7",",0,22,","","","","","","","28.9",",0,31,","","","","","179.8",",0","","","","","","","","","","","","","","","","","","","","","12.67",",0","22.40",",,,0","2.94",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-04","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","99.3","0","80.1","3,0","","","","","","","","","","","0","3,0","0","3,0","0","3,0","24","3,0","6","3,0","","","","","19140408",",3,0","","","","","","","","","19140418","+,3,0","0.6","3,0,08,","","","","","","","33.3","3,0,18,+","","","","","41.7","3,0","","","","","","","","","","","","","","","","","","","","","19.76","3,0","27.90","3,,,0","11.61","3,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-05","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","215.6","0","116.3",",0","","","","","","","","","","","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","19140514",",,0","","","","","","","","","19140505",",,0","8.9",",0,14,","","","","","","","33.9",",0,05,","","","","","5.3",",0","","","","","","","","","","","","","","","","","","","","","21.91",",0","27.81",",,,0","16.02",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-06","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","429.8","0","214.2","2,0","","","","","","","","","","","0","2,0","0","2,0","0","2,0","28","2,0","20","2,0","","","","","19140613",",2,0","","","","","","","","","19140630",",2,0","15.6","2,0,13,","","","","","","","37.2","2,0,30,","","","","","0.0","2,0","","","","","","","","","","","","","","","","","","","","","25.98","2,0","32.46","2,,,0","19.51","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-07","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","729.0","0","299.2","2,0","","","","","","","","","","","0","2,0","0","2,0","0","2,0","29","2,0","28","2,0","","","","","19140720","+,2,0","","","","","","","","","19140709",",2,0","17.8","2,0,20,+","","","","","","","38.9","2,0,09,","0.0","0","","","0.0","2,0","","","","","","","","","","","","","","","","","","","","","28.65","2,0","36.65","2,,,0","20.65","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-08","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","945.7","0","216.7","3,0","","","","","","","","","","","0","2,0","0","2,0","0","3,0","28","3,0","17","3,0","","","","","19140814","+,2,0","","","","","","","","","19140801",",3,0","18.3","2,0,14,+","","","","","","","40.6","3,0,01,","0.0","0","","","0.0","3,0","","","","","","","","","","","","","","","","","","","","","26.12","3,0","32.09","3,,,0","20.15","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-09","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","0","3,0","0","3,0","","","","","","","","","","","19140930",",3,0","","","","","","","","","","","6.7","3,0,30,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.19","3,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-10","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","62.8","1,Z","","","","","","","","","","","0","1,0","0","1,Z","0","1,0","22","1,0","6","1,0","","","","","19141028",",1,Z","","","","","","","","","19141021",",1,0","0.6","1,Z,28,","","","","","","","35.0","1,0,21,","","","","","75.0","1,0","","","","","","","","","","","","","","","","","","","","","17.93","1,Z","26.38","1,,,0","9.47","1,,,Z","","","","","","","","","","","","","","","","","",""
"USW00023034","1914-12","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","0.0",",0","","","","","","","","","","","0",",0","18",",0","0",",0","2",",0","0",",0","","","","","19141215",",,0","","","","","","","","","19141201",",,0","-8.3",",0,15,","","","","","","","22.8",",0,01,","","","","","391.8",",0","","","","","","","","","","","","","","","","","","","","","5.69",",0","12.28",",,,0","-0.90",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1915-01","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","0.0","0","0.0",",0","","","","","","","","","","","0",",0","27",",0","0",",0","1",",0","0",",0","","","","","19150125","+,,0","","","","","","","","","19150129",",,0","-6.7",",0,25,+","","","","","","","21.7",",0,29,","","","","","412.7",",0","","","","","","","","","","","","","","","","","","","","","5.02",",0","12.54",",,,0","-2.49",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1915-02","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","0.0","0","0.0",",0","","","","","","","","","","","0",",0","4",",0","0",",0","20",",0","0",",0","","","","","19150201",",,0","","","","","","","","","19150208",",,0","-2.2",",0,01,","","","","","","","23.9",",0,08,","","","","","157.0",",0","","","","","","","","","","","","","","","","","","","","","12.73",",0","21.56",",,,0","3.89",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1915-04","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","31.7",",0","","","","","","","","","","","0",",0","2",",0","0",",0","26",",0","0",",0","","","","","19150403","+,,0","","","","","","","","","19150422",",,0","0.0",",0,03,+","","","","","","","31.7",",0,22,","","","","","60.0",",0","","","","","","","","","","","","","","","","","","","","","17.39",",0","25.41",",,,0","9.37",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1915-05","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","107.7",",0","","","","","","","","","","","0",",0","0",",0","0",",0","31",",0","10",",0","","","","","19150509",",,0","","","","","","","","","19150526",",,0","5.0",",0,09,","","","","","","","34.4",",0,26,","","","","","7.7",",0","","","","","","","","","","","","","","","","","","","","","21.56",",0","29.95",",,,0","13.17",",,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1915-06","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","236.9","2,0","","","","","","","","","","","0","2,0","0","2,0","0","2,0","28","2,0","20","2,0","","","","","19150601",",2,0","","","","","","","","","19150621",",2,0","10.6","2,0,01,","","","","","","","39.4","2,0,21,","","","","","3.3","2,0","","","","","","","","","","","","","","","","","","","","","26.68","2,0","33.95","2,,,0","19.40","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00023034","1915-08","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","","","","","210.0",",0","","","","","","","","","","","0",",0","0",",0","0",",0","31",",0","20",",0","","","","","19150831",",,0","","","","","","","","","19150813",",,0","7.2",",0,31,","","","","","","","37.8",",0,13,","","","","","3.6",",0","","","","","","","","","","","","","","","","","","","","","24.99",",0","32.50",",,,0","17.48",",,,0","","","","","","","","","","","","","","","","","",""
