"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014773","1929-11","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","515.1","0","2.2",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","8",",0","2",",0","2",",0","0",",0","13","","","","19291130",",,0","19291130","+,,0","19291124","+,,0","1","","19291103",",,0","19291102",",,0","-11.1",",0,30,","0",",,0,30,+","0",",T,0,24,+","16.8",",,0,03,","24.4",",0,02,","573.6","0","330.3",",0","57.0",",,,0","","","0",",T,,0","7.40",",0","11.17",",,,0","3.62",",,,0","","","","","",""
"USW00014773","1929-12","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","515.1","0","0.0",",0","9",",0","6",",0","1",",0","5",",0","1",",0","0",",0","22",",0","8",",0","0",",0","0",",0","12","","","","19291212",",,0","19291223",",,0","19291223",",,0","1","","19291218",",,0","19291215","+,,0","-10.0",",0,12,","76",",,0,23,","64",",,0,23,","35.6",",,0,18,","15.6",",0,15,+","1090.1","0","516.5",",0","78.5",",,,0","","","90",",,,0","1.67",",0","5.68",",,,0","-2.34",",,,0","","","","","",""
"USW00014773","1930-01","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","9",",0","5",",0","1",",0","4",",0","2",",0","0",",0","21",",0","8",",0","0",",0","0",",0","12","","","","19300119",",,0","19300130","+,,0","19300122",",,0","","","19300118",",,0","19300109",",,0","-13.3",",0,19,","25",",,0,30,+","30",",,0,22,","25.4",",,0,18,","19.4",",0,09,","1641.5","0","551.4",",0","69.4",",,,0","","","79",",,,0","0.55",",0","4.66",",,,0","-3.57",",,,0","","","","","",""
"USW00014773","1930-02","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","11",",0","6",",0","1",",0","3",",0","1",",0","0",",0","20",",0","3",",0","3",",0","0",",0","9","","","","19300216",",,0","19300217","+,,0","19300215",",,0","","","19300213",",,0","19300225",",,0","-14.4",",0,16,","51",",,0,17,+","46",",,0,15,","47.8",",,0,13,","24.4",",0,25,","2068.0","0","426.5",",0","96.9",",,,0","","","69",",,,0","3.10",",0","8.26",",,,0","-2.06",",,,0","","","","","",""
"USW00014773","1930-03","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","16",",0","2",",0","2",",0","0",",0","7","","","","19300303",",,0","19300331","+,,0","19300328","+,,0","","","19300308",",,0","19300317",",,0","-7.8",",0,03,","0",",,0,31,+","0",",T,0,28,+","25.9",",,0,08,","22.8",",0,17,","2479.7","0","411.7",",0","67.7",",,,0","","","0",",T,,0","5.05",",0","10.47",",,,0","-0.36",",,,0","","","","","",""
"USW00014773","1930-04","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","2",",0","0",",0","9","","","","19300424",",,0","19300430","+,,0","19300423","+,,0","2","","19300406",",,0","19300430","+,,0","-1.7",",0,24,","0",",,0,30,+","0",",T,0,23,+","14.2",",,0,06,","22.2",",0,30,+","2756.0","0","276.3",",0","44.2",",,,0","","","0",",T,,0","9.12",",0","14.21",",,,0","4.03",",,,0","","","","","",""
"USW00014773","1930-05","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","49.2","0","49.2",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","3",",0","5","","","","19300531",",,0","19300531","+,,0","19300531","+,,0","4","","19300514",",,0","19300507",",,0","5.6",",0,31,","0",",,0,31,+","0",",,0,31,+","28.4",",,0,14,","33.9",",0,07,","2832.4","0","76.4",",0","50.6",",,,0","","","0",",,,0","17.46",",0","23.35",",,,0","11.56",",,,0","","","","","",""
"USW00014773","1930-06","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","184.2","0","135.0",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","5","","","","19300601",",,0","19300630","+,,0","19300630","+,,0","5","","19300610",",,0","19300626",",,0","7.8",",0,01,","0",",,0,30,+","0",",,0,30,+","53.8",",,0,10,","34.4",",0,26,","2834.6","0","2.2",",0","107.9",",,,0","","","0",",,,0","22.76",",0","28.57",",,,0","16.95",",,,0","","","","","",""
"USW00014773","1930-07","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","367.0","0","182.8",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","10","","","","19300715",",,0","19300731","+,,0","19300731","+,,0","10","","19300709",",,0","19300721",",,0","13.3",",0,15,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,09,","38.3",",0,21,","0.0","0","0.0",",0","100.1",",,,0","","","0",",,,0","24.23",",0","29.85",",,,0","18.61",",,,0","","","","","",""
"USW00014773","1930-08","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","506.4","0","139.4",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","12","","","","19300812",",,0","19300831","+,,0","19300831","+,,0","2","","19300823",",,0","19300809",",,0","11.7",",0,12,","0",",,0,31,+","0",",,0,31,+","62.5",",,0,23,","35.0",",0,09,","4.7","0","4.7",",0","83.8",",,,0","","","0",",,,0","22.68",",0","28.11",",,,0","17.25",",,,0","","","","","",""
"USW00014773","1930-09","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","612.3","0","105.9",",0","12",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","9","","","","19300930",",,0","19300930","+,,0","19300930","+,,0","4","","19300916",",,0","19300916",",,0","9.4",",0,30,","0",",,0,30,+","0",",,0,30,+","14.7",",,0,16,","32.2",",0,16,","14.5","0","9.8",",0","39.5",",,,0","","","0",",,,0","21.54",",0","26.77",",,,0","16.30",",,,0","","","","","",""
"USW00014773","1930-10","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","612.9","0","0.6",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","9",",0","0",",0","10","","","","19301021",",,0","19301031","+,,0","19301031","+,,0","3","","19301015",",,0","19301013",",,0","-0.6",",0,21,","0",",,0,31,+","0",",,0,31,+","30.0",",,0,15,","26.7",",0,13,","203.7","0","189.2",",0","52.9",",,,0","","","0",",,,0","12.25",",0","17.36",",,,0","7.14",",,,0","","","","","",""
"USW00014773","1930-11","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","612.9","0","0.0",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","11",",0","2",",0","0",",0","0",",0","11","","","","19301128",",,0","19301130","+,,0","19301127","+,,0","2","","19301114",",,0","19301113","+,,0","-10.0",",0,28,","0",",,0,30,+","0",",T,0,27,+","17.3",",,0,14,","19.4",",0,13,+","540.1","0","336.4",",0","55.7",",,,0","","","0",",T,,0","7.12",",0","11.50",",,,0","2.74",",,,0","","","","","",""
"USW00014773","1930-12","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","612.9","0","0.0",",0","8",",0","3",",0","0",",0","4",",0","1",",0","0",",0","22",",0","3",",0","0",",0","0",",0","7","","","","19301216",",,0","19301224","+,,0","19301223",",,0","","","19301227",",,0","19301201",",,0","-11.7",",0,16,","102",",,0,24,+","97",",,0,23,","24.1",",,0,27,","13.9",",0,01,","1079.0","0","538.9",",0","60.5",",,,0","","","97",",,,0","0.95",",0","4.45",",,,0","-2.55",",,,0","","","","","",""
"USW00014773","1931-01","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","24",",0","2",",0","0",",0","0",",0","6","","","","19310115",",,0","19310131","+,,0","19310131","+,,0","","","19310105",",,0","19310127",",,0","-10.0",",0,15,","0",",,0,31,+","0",",T,0,31,+","21.8",",,0,05,","15.6",",0,27,","1625.2","0","546.2",",0","54.6",",,,0","","","0",",T,,0","0.71",",0","4.84",",,,0","-3.41",",,,0","","","","","",""
"USW00014773","1931-02","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","7",",0","3",",0","1",",0","1",",0","0",",0","0",",0","24",",0","3",",0","0",",0","0",",0","4","","","","19310211","+,,0","19310207",",,0","19310207",",,0","","","19310209",",,0","19310228",",,0","-10.6",",0,11,+","25",",,0,07,","18",",,0,07,","26.2",",,0,09,","12.8",",0,28,","2101.7","0","476.5",",0","52.9",",,,0","","","28",",,,0","1.31",",0","5.89",",,,0","-3.26",",,,0","","","","","",""
"USW00014773","1931-03","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","0",",0","0",",0","5","","","","19310303",",,0","19310319",",,0","19310319",",,0","","","19310329",",,0","19310327",",,0","-3.3",",0,03,","0",",T,0,19,","5",",,0,19,","21.3",",,0,29,","15.0",",0,27,","2537.5","0","435.8",",0","82.3",",,,0","","","5",",,,0","4.28",",0","8.03",",,,0","0.52",",,,0","","","","","",""
"USW00014773","1931-04","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","3","","","","19310412",",,0","19310430","+,,0","19310406",",,0","1","","19310401",",,0","19310421",",,0","0.6",",0,12,","0",",,0,30,+","0",",T,0,06,","15.0",",,0,01,","24.4",",0,21,","2775.6","0","238.1",",0","52.7",",,,0","","","0",",T,,0","10.40",",0","15.87",",,,0","4.92",",,,0","","","","","",""
"USW00014773","1931-05","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","35.1","0","35.1",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","2",",0","12","","","","19310504","+,,0","19310531","+,,0","19310531","+,,0","3","","19310521",",,0","19310530",",,0","3.3",",0,04,+","0",",,0,31,+","0",",,0,31,+","20.8",",,0,21,","33.3",",0,30,","2867.3","0","91.7",",0","101.6",",,,0","","","0",",,,0","16.51",",0","22.25",",,,0","10.77",",,,0","","","","","",""
"USW00014773","1931-06","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","133.6","0","98.5",",0","14",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","6","","","","19310603",",,0","19310630","+,,0","19310630","+,,0","6","","19310616",",,0","19310620",",,0","12.2",",0,03,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,16,","35.0",",0,20,","2876.2","0","8.9",",0","108.8",",,,0","","","0",",,,0","21.32",",0","26.77",",,,0","15.87",",,,0","","","","","",""
"USW00014773","1931-07","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","348.0","0","214.4",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","8","","","","19310712","+,,0","19310731","+,,0","19310731","+,,0","7","","19310710",",,0","19310728","+,,0","17.2",",0,12,+","0",",,0,31,+","0",",,0,31,+","70.6",",,0,10,","35.6",",0,28,+","0.0","0","0.0",",0","138.9",",,,0","","","0",",,,0","25.25",",0","30.25",",,,0","20.25",",,,0","","","","","",""
"USW00014773","1931-08","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","505.9","0","157.9",",0","14",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","12","","","","19310823",",,0","19310831","+,,0","19310831","+,,0","5","","19310810",",,0","19310807",",,0","14.4",",0,23,","0",",,0,31,+","0",",,0,31,+","49.5",",,0,10,","35.6",",0,07,","2.0","0","2.0",",0","162.3",",,,0","","","0",",,,0","23.36",",0","27.99",",,,0","18.73",",,,0","","","","","",""
"USW00014773","1931-09","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","625.1","0","119.2",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","3","","","","19310929",",,0","19310930","+,,0","19310930","+,,0","2","","19310926",",,0","19310911",",,0","7.8",",0,29,","0",",,0,30,+","0",",,0,30,+","16.8",",,0,26,","35.0",",0,11,","15.6","0","13.6",",0","26.9",",,,0","","","0",",,,0","21.85",",0","27.09",",,,0","16.61",",,,0","","","","","",""
"USW00014773","1931-10","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","644.3","0","19.2",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","10","","","","19311019",",,0","19311031","+,,0","19311031","+,,0","3","","19311029",",,0","19311006",",,0","2.8",",0,19,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,29,","30.0",",0,06,","128.2","0","112.6",",0","56.5",",,,0","","","0",",,,0","15.32",",0","20.99",",,,0","9.65",",,,0","","","","","",""
"USW00014773","1931-11","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","644.3","0","0.0",",0","9",",0","3",",0","0",",0","1",",0","1",",0","0",",0","4",",0","0",",0","5",",0","0",",0","15","","","","19311107",",,0","19311127",",,0","19311127",",,0","","","19311127",",,0","19311121",",,0","-2.2",",0,07,","51",",,0,27,","41",",,0,27,","9.1",",,0,27,","23.9",",0,21,","360.0","0","231.8",",0","24.0",",,,0","","","41",",,,0","10.61",",0","14.93",",,,0","6.28",",,,0","","","","","",""
"USW00014773","1931-12","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","644.3","0","0.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","0",",0","0",",0","8","","","","19311227","+,,0","19311231","+,,0","19311209","+,,0","","","19311209",",,0","19311212",",,0","-6.7",",0,27,+","0",",,0,31,+","0",",T,0,09,+","22.1",",,0,09,","19.4",",0,12,","781.3","0","421.3",",0","59.9",",,,0","","","0",",T,,0","4.74",",0","9.20",",,,0","0.28",",,,0","","","","","",""
"USW00014773","1932-01","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","13",",0","9",",0","1",",0","0",",0","0",",0","0",",0","9",",0","1",",0","2",",0","0",",0","12","","","","19320131",",,0","19320110",",,0","19320110",",,0","","","19320106",",,0","19320114",",,0","-6.7",",0,31,","0",",T,0,10,","13",",,0,10,","29.0",",,0,06,","22.8",",0,14,","1153.4","0","372.1",",0","106.3",",,,0","","","13",",,,0","6.33",",0","10.19",",,,0","2.47",",,,0","","","","","",""
"USW00014773","1932-02","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","1",",0","0",",0","17",",0","0",",0","0",",0","0",",0","10","","","","19320216",",,0","19320229","+,,0","19320217",",,0","","","19320204",",,0","19320226",",,0","-7.8",",0,16,","0",",,0,29,+","25",",,0,17,","14.0",",,0,04,","17.2",",0,26,","1606.4","0","453.0",",0","38.5",",,,0","","","35",",,,0","2.71",",0","7.19",",,,0","-1.76",",,,0","","","","","",""
"USW00014773","1932-03","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","11",",0","8",",0","2",",0","1",",0","0",",0","0",",0","18",",0","6",",0","0",",0","0",",0","5","","","","19320310",",,0","19320314",",,0","19320321",",,0","","","19320328",",,0","19320326",",,0","-10.6",",0,10,","25",",,0,14,","20",",,0,21,","52.6",",,0,28,","17.8",",0,26,","2090.6","0","484.2",",0","142.1",",,,0","","","46",",,,0","2.71",",0","7.13",",,,0","-1.70",",,,0","","","","","",""
"USW00014773","1932-04","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","8",",0","0",",0","3","","","","19320404",",,0","19320430","+,,0","19320427","+,,0","1","","19320410",",,0","19320422",",,0","-1.1",",0,04,","0",",,0,30,+","0",",T,0,27,+","27.9",",,0,10,","25.6",",0,22,","2354.0","0","263.4",",0","57.1",",,,0","","","0",",T,,0","9.55",",0","15.06",",,,0","4.05",",,,0","","","","","",""
"USW00014773","1932-05","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","25.3","0","25.3",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","4","","","","19320503",",,0","19320531","+,,0","19320531","+,,0","5","","19320501",",,0","19320527",",,0","4.4",",0,03,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,01,","31.1",",0,27,","2448.1","0","94.1",",0","78.2",",,,0","","","0",",,,0","16.11",",0","21.54",",,,0","10.68",",,,0","","","","","",""
"USW00014773","1932-06","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","127.5","0","102.2",",0","12",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","2",",0","4","","","","19320608",",,0","19320630","+,,0","19320630","+,,0","8","","19320627",",,0","19320626",",,0","6.7",",0,08,","0",",,0,30,+","0",",,0,30,+","38.6",",,0,27,","33.3",",0,26,","2462.0","0","13.9",",0","88.7",",,,0","","","0",",,,0","21.28",",0","26.74",",,,0","15.81",",,,0","","","","","",""
"USW00014773","1932-07","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","293.8","0","166.3",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","4","","","","19320703",",,0","19320731","+,,0","19320731","+,,0","7","","19320721",",,0","19320701",",,0","14.4",",0,03,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,21,","33.9",",0,01,","0.0","0","0.0",",0","92.3",",,,0","","","0",",,,0","23.70",",0","29.18",",,,0","18.21",",,,0","","","","","",""
"USW00014773","1932-08","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","471.8","0","178.0",",0","10",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","5","","","","19320813",",,0","19320831","+,,0","19320831","+,,0","7","","19320818",",,0","19320831",",,0","15.6",",0,13,","0",",,0,31,+","0",",,0,31,+","74.2",",,0,18,","34.4",",0,31,","0.0","0","0.0",",0","141.1",",,,0","","","0",",,,0","24.08",",0","29.56",",,,0","18.59",",,,0","","","","","",""
"USW00014773","1932-09","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","544.1","0","72.3",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","2",",0","9","","","","19320930",",,0","19320930","+,,0","19320930","+,,0","3","","19320902",",,0","19320901",",,0","5.0",",0,30,","0",",,0,30,+","0",",,0,30,+","39.1",",,0,02,","33.9",",0,01,","28.9","0","28.9",",0","68.6",",,,0","","","0",",,,0","19.78",",0","25.33",",,,0","14.23",",,,0","","","","","",""
"USW00014773","1932-10","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","552.7","0","8.6",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","8","","","","19321014",",,0","19321031","+,,0","19321031","+,,0","","","19321006",",,0","19321003",",,0","2.2",",0,14,","0",",,0,31,+","0",",,0,31,+","39.1",",,0,06,","27.2",",0,03,","175.9","0","147.0",",0","119.2",",,,0","","","0",",,,0","13.87",",0","18.65",",,,0","9.08",",,,0","","","","","",""
"USW00014773","1932-11","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","552.7","0","0.0",",0","11",",0","7",",0","3",",0","0",",0","0",",0","0",",0","11",",0","1",",0","0",",0","0",",0","7","","","","19321127",",,0","19321130","+,,0","19321122","+,,0","","","19321101",",,0","19321116",",,0","-11.1",",0,27,","0",",,0,30,+","0",",T,0,22,+","55.6",",,0,01,","18.9",",0,16,","542.8","0","366.9",",0","191.3",",,,0","","","0",",T,,0","6.10",",0","10.91",",,,0","1.29",",,,0","","","","","",""
"USW00014773","1932-12","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","552.7","0","0.0",",0","14",",0","8",",0","0",",0","9",",0","2",",0","0",",0","16",",0","5",",0","0",",0","0",",0","16","","","","19321217",",,0","19321217",",,0","19321217",",,0","","","19321227",",,0","19321207",",,0","-12.8",",0,17,","178",",,0,17,","173",",,0,17,","19.8",",,0,27,","18.3",",0,07,","1014.7","0","471.9",",0","77.4",",,,0","","","227",",,,0","3.11",",0","7.62",",,,0","-1.40",",,,0","","","","","",""
"USW00014773","1933-01","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","15",",0","2",",0","0",",0","0",",0","5","","","","19330101",",,0","19330127",",,0","19330128","+,,0","","","19330126","+,,0","19330123",",,0","-10.0",",0,01,","0",",T,0,27,","0",",T,0,28,+","18.0",",,0,26,+","16.1",",0,23,","1452.0","0","437.3",",0","49.0",",,,0","","","0",",T,,0","4.23",",0","8.24",",,,0","0.21",",,,0","","","","","",""
"USW00014773","1933-02","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","8",",0","7",",0","0",",0","9",",0","2",",0","0",",0","22",",0","6",",0","0",",0","0",",0","8","","","","19330213",",,0","19330211",",,0","19330211",",,0","","","19330211",",,0","19330208",",,0","-14.4",",0,13,","203",",,0,11,","211",",,0,11,","21.1",",,0,11,","16.7",",0,08,","1944.7","0","492.7",",0","67.6",",,,0","","","275",",,,0","0.74",",0","5.36",",,,0","-3.89",",,,0","","","","","",""
"USW00014773","1933-03","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","15",",0","10",",0","3",",0","0",",0","1",",0","0",",0","13",",0","1",",0","0",",0","0",",0","8","","","","19330311",",,0","19330325","+,,0","19330326",",,0","2","","19330313",",,0","19330317",",,0","-8.3",",0,11,","0",",T,0,25,+","48",",,0,26,","28.4",",,0,13,","15.0",",0,17,","2399.5","0","454.8",",0","141.7",",,,0","","","82",",,,0","3.66",",0","7.44",",,,0","-0.11",",,,0","","","","","",""
"USW00014773","1933-04","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.9","0","0.9",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","4",",0","0",",0","11","","","","19330423",",,0","19330430","+,,0","19330427",",,0","4","","19330412",",,0","19330429",",,0","-0.6",",0,23,","0",",,0,30,+","0",",T,0,27,","39.6",",,0,12,","26.7",",0,29,","2634.8","0","235.3",",0","111.8",",,,0","","","0",",T,,0","10.52",",0","15.65",",,,0","5.39",",,,0","","","","","",""
