"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00157510","1992-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","2,0","10",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","23","1,0","3","1,0","0","1,0","0","1,0","","","19920119",",1,0","19920131","+,,0","19920116",",,0","","","19920103",",,0","19920109",",1,0","-13.3","1,0,19,","0",",,0,31,+","8",",,0,16,","24.4",",,0,03,","14.4","1,0,09,","1349.0","0","   7.2","1,,,0,0,2","445.7","1,0","   7.8","1,,,0,0,2","","","   0.0","1,,,0,0,2","   2.8","1,,,0,0,2","","","   4.7","1,,,0,0,2","   6.1","1,,,0,0,2","","","75.3",",,,0","8",",,,0","2.73","2,0","8.32","1,,,0","-2.86","1,,,0"
"USC00157510","1992-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","7",",0","7",",0","0",",0","0",",0","0",",0","0","2,0","19","2,0","","","","","","","","","19920209",",2,0","19920229","+,,0","19920229","+,,0","","","19920213",",,0","","","-13.9","2,0,09,","0",",,0,29,+","0",",,0,29,+","22.9",",,0,13,","","","","","   8.3","3,,,0,0,2","","","   9.4","1,,,0,0,2","","","   2.8","3,,,0,0,2","   3.3","1,,,0,0,2","","","   5.9","3,,,0,0,2","   7.3","1,,,0,0,2","","","66.9",",,,0","0",",,,0","","","","","-1.65","2,,,0"
"USC00157510","1992-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","0.0","3,0","11","1,0","9","1,0","1","1,0","","","0",",0","0",",0","17",",0","1","3,0","7","3,0","0","3,0","","","19920316",",,0","","","19920311",",,0","","","19920310",",1,0","19920309","+,3,0","-9.4",",0,16,","","","20",",,0,11,","34.0","1,,0,10,","23.9","3,0,09,+","","","  12.8","3,,,0,0,2","326.1","3,0","  13.9","2,,,0,0,2","","","   4.4","3,,,0,0,2","   7.2","2,,,0,0,2","","","   8.1","3,,,0,0,2","   9.9","2,,,0,0,2","","","115.8","1,,,0","20",",,,0","7.01","3,0","13.68","3,,,0","0.34",",,,0"
"USC00157510","1992-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","7.5","4,0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0","4,0","16","4,0","0","4,0","","","19920403",",,0","19920430","+,,0","19920430","+,,0","","","19920421",",,0","19920410",",4,0","-7.8",",0,03,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,21,","27.8","4,0,10,","","","  17.8",",,,0,0,2","144.1","4,0","  19.4",",,,0,0,2","","","   6.7",",,,0,0,2","   8.9",",,,0,0,2","","","  12.7",",,,0,0,2","  15.2",",,,0,0,2","","","31.5",",,,0","0",",,,0","13.23","4,0","20.47","4,,,0","5.98",",,,0"
"USC00157510","1992-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","25.1","2,0","16",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","19","2,0","0","2,0","","","19920507",",,0","19920531","+,,0","19920531","+,,0","","","19920529",",,0","19920517",",2,0","3.3",",0,07,","0",",,0,31,+","0",",,0,31,+","22.6",",,0,29,","29.4","2,0,17,","","","  21.1","1,,,0,0,2","84.9","2,0","  23.9","2,,,0,0,2","","","  11.7","1,,,0,0,2","  15.0","2,,,0,0,2","","","  17.7","1,,,0,0,2","  20.3","2,,,0,0,2","","","89.9",",,,0","0",",,,0","16.32","2,0","22.76","2,,,0","9.88",",,,0"
"USC00157510","1992-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","13",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","19920622",",,0","19920630","+,,0","19920630","+,,0","","","19920618",",,0","","","5.6",",0,22,","0",",,0,30,+","0",",,0,30,+","33.3",",,0,18,","","","","","  22.2","2,,,0,0,2","","","  25.6",",,,0,0,2","","","  16.1","2,,,0,0,2","  20.0",",,,0,0,2","","","  19.9","2,,,0,0,2","  22.5",",,,0,0,2","","","123.0",",,,0","0",",,,0","","","","","14.69",",,,0"
"USC00157510","1992-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","167.0","1,0","17",",0","13",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","3","1,0","","","19920707",",,0","19920731","+,,0","19920731","+,,0","","","19920703",",,0","19920712",",1,0","13.9",",0,07,","0",",,0,31,+","0",",,0,31,+","33.5",",,0,03,","33.3","1,0,12,","0.0","0","  26.7",",,,0,0,2","0.0","1,0","  27.8","1,,,0,0,2","","","  19.4",",,,0,0,2","  22.2","1,,,0,0,2","","","  24.4",",,,0,0,2","  26.1","1,,,0,0,2","","","163.7",",,,0","0",",,,0","23.92","1,0","29.47","1,,,0","18.36",",,,0"
"USC00157510","1992-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","76.4","3,0","16",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","28","3,0","0","3,0","1","","19920829",",,0","19920831","+,,0","19920831","+,,0","2","","19920828",",,0","19920809",",3,0","7.8",",0,29,","0",",,0,31,+","0",",,0,31,+","56.9",",,0,28,","31.1","3,0,09,","4.5","0","  25.0",",,,0,0,2","4.5","3,0","  26.1",",,,0,0,2","","","  21.1",",,,0,0,2","  22.8",",,,0,0,2","","","  23.0",",,,0,0,2","  24.3",",,,0,0,2","","","113.4",",,,0","0",",,,0","20.87","3,0","26.61","3,,,0","15.14",",,,0"
"USC00157510","1992-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","19920929",",,0","19920930","+,,0","19920930","+,,0","","","19920918",",,0","","","2.8",",0,29,","0",",,0,30,+","0",",,0,30,+","17.3",",,0,18,","","","","","  23.3",",,,0,0,2","","","  23.9",",,,0,0,2","","","  18.3",",,,0,0,2","  20.0",",,,0,0,2","","","  21.2",",,,0,0,2","  22.3",",,,0,0,2","","","61.4",",,,0","0",",,,0","","","","","12.72",",,,0"
"USC00157510","1992-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","0.5","3,0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0","3,0","9","3,0","0","3,0","","","19921020",",,0","19921031","+,,0","19921031","+,,0","","","19921004",",,0","19921024","+,3,0","-4.4",",0,20,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,04,","25.6","3,0,24,+","","","  17.8","1,,,0,0,2","171.9","3,0","  20.6","1,,,0,0,2","","","  12.2","1,,,0,0,2","  14.4","1,,,0,0,2","","","  15.1","1,,,0,0,2","  16.7","1,,,0,0,2","","","35.4",",,,0","0",",,,0","12.16","3,0","19.45","3,,,0","4.87",",,,0"
"USC00157510","1992-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","0.0","5,0","12",",0","9",",0","1",",0","0",",0","0","1,0","0",",0","14",",0","0","5,0","2","5,0","0","5,0","","","19921114",",,0","19921130","+,,0","19921130","+,1,0","","","19921122",",,0","19921101",",5,0","-7.8",",0,14,","0",",,0,30,+","0","1,,0,30,+","27.9",",,0,22,","22.2","5,0,01,","","","  15.0","2,,,0,0,2","284.6","5,0","  15.6",",,,0,0,2","","","   7.8","2,,,0,0,2","   9.4",",,,0,0,2","","","  10.9","2,,,0,0,2","  12.1",",,,0,0,2","","","121.1",",,,0","0","1,,,0","7.17","5,0","12.51","5,,,0","1.82",",,,0"
"USC00157510","1992-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","0.0","2,0","13",",0","6",",0","1",",0","1","2,0","0","1,0","0",",0","19",",0","3","2,0","0","2,0","0","2,0","","","19921224",",,0","19921225",",2,0","19921226",",1,0","","","19921223",",,0","19921230",",2,0","-11.1",",0,24,","51","2,,0,25,","0","1,T,0,26,","27.9",",,0,23,","16.7","2,0,30,","","","   8.3",",,,0,0,2","452.0","2,0","   9.4",",,,0,0,2","","","   3.9",",,,0,0,2","   5.6",",,,0,0,2","","","   6.6",",,,0,0,2","   7.6",",,,0,0,2","","","93.7",",,,0","0","1,T,,0","2.67","2,0","7.27","2,,,0","-1.93",",,,0"
"USC00157510","1993-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","2,0","12",",0","10",",0","0",",0","0",",0","0",",0","0","1,0","17","1,0","0","1,0","0","1,0","0","1,0","","","19930130",",1,0","19930131","+,,0","19930131","+,,0","1","","19930121",",,0","19930104",",1,0","-11.1","1,0,30,","0",",,0,31,+","0",",,0,31,+","20.6",",,0,21,","19.4","1,0,04,","","","   8.3","1,,,0,0,2","434.9","1,0","  10.0","1,,,0,0,2","","","   3.3","1,,,0,0,2","   5.0","1,,,0,0,2","","","   6.0","1,,,0,0,2","   7.3","1,,,0,0,2","","","85.3",",,,0","0",",,,0","3.50","2,0","8.87","1,,,0","-1.88","1,,,0"
"USC00157510","1993-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","1,0","12",",0","6",",0","1",",0","","","2",",0","0",",0","23",",0","4","1,0","0","1,0","0","1,0","","","19930219",",,0","","","19930225",",,0","","","19930221",",,0","19930210",",1,0","-15.6",",0,19,","","","33",",,0,25,","30.5",",,0,21,","18.3","1,0,10,","","","   7.2",",,,0,0,2","459.2","1,0","   8.3",",,,0,0,2","","","   2.2",",,,0,0,2","   2.8",",,,0,0,2","","","   4.2",",,,0,0,2","   5.5",",,,0,0,2","","","70.4",",,,0","64",",,,0","1.29","1,0","7.40","1,,,0","-4.82",",,,0"
"USC00157510","1993-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","4,0","17",",0","13",",0","2",",0","","","0","2,0","1","4,0","12","4,0","1","1,0","2","1,0","0","1,0","","","19930315",",4,0","","","19930331","+,2,0","","","19930313",",,0","19930330",",1,0","-18.3","4,0,15,","","","0","2,,0,31,+","31.8",",,0,13,","23.3","1,0,30,","","","  12.2",",,,0,0,2","330.6","1,0","  13.3",",,,0,0,2","","","   2.2",",,,0,0,2","   3.9",",,,0,0,2","","","   6.2",",,,0,0,2","   7.5",",,,0,0,2","","","167.5",",,,0","0","2,,,0","5.69","4,0","11.24","1,,,0","0.13","4,,,0"
"USC00157510","1993-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","3.6","0","3.6",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","14",",0","0",",0","","","19930422","+,,0","19930430","+,,0","19930430","+,,0","","","19930426",",,0","19930415","+,,0","-2.8",",0,22,+","0",",,0,30,+","0",",,0,30,+","16.3",",,0,26,","27.2",",0,15,+","","","  15.0","1,,,0,0,2","204.8",",0","  17.2","1,,,0,0,2","","","   8.3","1,,,0,0,2","  10.0","1,,,0,0,2","","","  11.8","1,,,0,0,2","  13.3","1,,,0,0,2","","","69.7",",,,0","0",",,,0","11.63",",0","18.85",",,,0","4.41",",,,0"
"USC00157510","1993-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","26.2","0","22.6","1,0","13",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","25","1,0","0","1,0","","","19930522","+,,0","19930531","+,,0","19930531","+,,0","3","","19930512",",,0","19930508",",1,0","3.3",",0,22,+","0",",,0,31,+","0",",,0,31,+","21.1",",,0,12,","30.6","1,0,08,","","","  20.6",",,,0,0,2","45.3","1,0","  22.2",",,,0,0,2","","","  15.6",",,,0,0,2","  17.2",",,,0,0,2","","","  18.3",",,,0,0,2","  19.9",",,,0,0,2","","","122.7",",,,0","0",",,,0","17.51","1,0","24.53","1,,,0","10.50",",,,0"
"USC00157510","1993-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","138.5","0","112.3",",0","11",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","","","19930606","+,,0","19930630","+,,0","19930630","+,,0","2","","19930610",",,0","19930619",",,0","5.6",",0,06,+","0",",,0,30,+","0",",,0,30,+","27.4",",,0,10,","32.8",",0,19,","","","  24.4",",,,0,0,2","18.2",",0","  26.7",",,,0,0,2","","","  18.3",",,,0,0,2","  21.1",",,,0,0,2","","","  22.4",",,,0,0,2","  24.4",",,,0,0,2","","","104.2",",,,0","0",",,,0","21.47",",0","28.12",",,,0","14.82",",,,0"
"USC00157510","1993-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","352.3","0","213.8",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","3","","19930731",",,0","19930731","+,,0","19930731","+,,0","4","","19930717",",,0","19930726",",,0","11.1",",0,31,","0",",,0,31,+","0",",,0,31,+","31.5",",,0,17,","35.0",",0,26,","0.0","0","  27.2",",,,0,0,2","0.0",",0","  28.9",",,,0,0,2","","","  23.9",",,,0,0,2","  26.1",",,,0,0,2","","","  25.8",",,,0,0,2","  27.5",",,,0,0,2","","","99.1",",,,0","0",",,,0","25.23",",0","31.83",",,,0","18.63",",,,0"
"USC00157510","1993-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","504.5","0","152.2",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","19930801",",,0","19930831","+,,0","19930831","+,,0","","","19930806",",,0","19930828",",,0","11.1",",0,01,","0",",,0,31,+","0",",,0,31,+","29.7",",,0,06,","33.3",",0,28,","0.0","0","  25.6",",,,0,0,2","0.0",",0","  27.2",",,,0,0,2","","","  22.8",",,,0,0,2","  24.4",",,,0,0,2","","","  24.3",",,,0,0,2","  25.7",",,,0,0,2","","","91.2",",,,0","0",",,,0","23.24",",0","29.81",",,,0","16.67",",,,0"
"USC00157510","1993-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","554.3","0","49.8","1,0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","24","1,0","0","1,0","","","19930930",",,0","19930930","+,,0","19930930","+,,0","","","19930904",",,0","19930901",",1,0","-1.1",",0,30,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,04,","31.7","1,0,01,","42.2","0","  25.6","1,,,0,0,2","42.2","1,0","  27.2","1,,,0,0,2","","","  17.2","1,,,0,0,2","  19.4","1,,,0,0,2","","","  21.4","1,,,0,0,2","  22.9","1,,,0,0,2","","","108.6",",,,0","0",",,,0","18.61","1,0","25.18","1,,,0","12.04",",,,0"
"USC00157510","1993-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","19931031","+,,0","19931031","+,,0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",,,0","","","","","",""
"USC00157510","1993-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","1.4",",0","14",",0","7",",0","1",",0","0",",0","0",",0","0",",0","18",",0","0",",0","2",",0","0",",0","","","19931108",",,0","19931130","+,,0","19931130","+,,0","","","19931115",",,0","19931115","+,,0","-8.9",",0,08,","0",",,0,30,+","0",",,0,30,+","31.8",",,0,15,","24.4",",0,15,+","","","  13.9",",,,0,0,2","352.6",",0","  14.4",",,,0,0,2","","","   7.2",",,,0,0,2","   8.3",",,,0,0,2","","","  10.4",",,,0,0,2","  11.7",",,,0,0,2","","","95.4",",,,0","0",",,,0","6.63",",0","13.09",",,,0","0.16",",,,0"
"USC00157510","1993-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","0.0","2,0","14","2,0","7","2,0","1","2,0","3","5,0","0","2,0","0","1,0","20","1,0","4","1,0","0","1,0","0","1,0","","","19931230",",1,0","19931225",",5,0","19931228",",2,0","","","19931204",",2,0","19931209",",1,0","-14.4","1,0,30,","51","5,,0,25,","15","2,,0,28,","50.0","2,,0,04,","15.6","1,0,09,","","","   9.4","2,,,0,0,2","470.7","1,0","  10.0","2,,,0,0,2","","","   2.2","2,,,0,0,2","   3.3","2,,,0,0,2","","","   6.4","2,,,0,0,2","   7.3","2,,,0,0,2","","","109.6","2,,,0","18","2,,,0","2.12","2,0","6.73","1,,,0","-2.49","1,,,0"
"USC00157510","1994-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0",",0","15",",0","8",",0","1",",0","","","2",",0","7",",0","23",",0","9",",0","0",",0","0",",0","","","19940119",",,0","","","19940117",",,0","","","19940107",",,0","19940128","+,,0","-35.6",",0,19,","","","229",",,0,17,","40.9",",,0,07,","12.2",",0,28,+","","","   5.6","3,,,0,0,2","651.1",",0","   6.7","2,,,0,0,2","","","  -1.1","3,,,0,0,2","   1.1","2,,,0,0,2","","","   2.3","3,,,0,0,2","   3.6","2,,,0,0,2","","","155.5",",,,0","300",",,,0","-2.67",",0","2.42",",,,0","-7.76",",,,0"
"USC00157510","1994-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","1,0","11","1,0","8","1,0","3","1,0","0","3,0","1","1,0","0",",0","22",",0","3","1,0","1","1,0","0","1,0","","","19940201",",,0","19940228","+,3,0","19940209",",1,0","","","19940223",",1,0","19940219",",1,0","-12.2",",0,01,","0","3,,0,28,+","25","1,,0,09,","51.3","1,,0,23,","21.1","1,0,19,","","","   8.9",",,,0,0,2","390.5","1,0","  10.6",",,,0,0,2","","","   1.7",",,,0,0,2","   2.8",",,,0,0,2","","","   4.3",",,,0,0,2","   5.9",",,,0,0,2","","","163.5","1,,,0","53","1,,,0","3.89","1,0","11.41","1,,,0","-3.64",",,,0"
"USC00157510","1994-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","1,0","16",",0","15",",0","3",",0","0","1,0","1",",0","0","1,0","20","1,0","0",",0","5",",0","0",",0","","","19940317",",1,0","19940331","+,1,0","19940302",",,0","","","19940327",",,0","19940323",",,0","-8.3","1,0,17,","0","1,,0,31,+","33",",,0,02,","63.5",",,0,27,","24.4",",0,23,","","","  11.1",",,,0,0,2","339.5",",0","  11.7",",,,0,0,2","","","   3.9",",,,0,0,2","   5.6",",,,0,0,2","","","   7.2",",,,0,0,2","   8.9",",,,0,0,2","","","248.8",",,,0","43",",,,0","7.04","1,0","13.96",",,,0","0.13","1,,,0"
"USC00157510","1994-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","17.8","0","17.8","1,0","15",",0","9",",0","3",",0","0",",0","0",",0","0",",0","5",",0","0","1,0","22","1,0","0","1,0","","","19940401",",,0","19940430","+,,0","19940430","+,,0","","","19940415",",,0","19940429",",1,0","-6.7",",0,01,","0",",,0,30,+","0",",,0,30,+","37.3",",,0,15,","29.4","1,0,29,","","","  17.8","2,,,0,0,2","116.8","1,0","  20.6","1,,,0,0,2","","","   7.2","2,,,0,0,2","   9.4","1,,,0,0,2","","","  12.9","2,,,0,0,2","  14.9","1,,,0,0,2","","","137.3",",,,0","0",",,,0","14.90","1,0","22.68","1,,,0","7.12",",,,0"
"USC00157510","1994-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","25.9","0","8.1","2,0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","18","2,0","0","2,0","","","19940528",",,0","19940531","+,,0","19940531","+,,0","","","19940515",",,0","19940523",",2,0","2.2",",0,28,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,15,","28.9","2,0,23,","","","  20.0",",,,0,0,2","106.3","2,0","  21.7",",,,0,0,2","","","  14.4",",,,0,0,2","  15.6",",,,0,0,2","","","  16.8",",,,0,0,2","  18.6",",,,0,0,2","","","103.0",",,,0","0",",,,0","15.02","2,0","21.85","2,,,0","8.19",",,,0"
"USC00157510","1994-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","143.6",",0","14",",0","13",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","19940730",",,0","19940731","+,,0","19940731","+,,0","","","19940716",",,0","19940702",",,0","11.7",",0,30,","0",",,0,31,+","0",",,0,31,+","33.0",",,0,16,","32.8",",0,02,","0.9","0","  25.6",",,,0,0,2","0.9",",0","  27.2","1,,,0,0,2","","","  22.2",",,,0,0,2","  24.4","1,,,0,0,2","","","  24.2",",,,0,0,2","  25.6","1,,,0,0,2","","","166.5",",,,0","0",",,,0","22.94",",0","28.52",",,,0","17.36",",,,0"
"USC00157510","1994-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","11.1",",0","10",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","19940929",",,0","19940930","+,,0","19940930","+,,0","","","19940925",",,0","19940910",",,0","4.4",",0,29,","0",",,0,30,+","0",",,0,30,+","32.8",",,0,25,","28.9",",0,10,","","","  23.3","2,,,0,0,2","47.0",",0","  23.9","2,,,0,0,2","","","  17.8","2,,,0,0,2","  18.9","2,,,0,0,2","","","  20.8","2,,,0,0,2","  22.0","2,,,0,0,2","","","85.5",",,,0","0",",,,0","17.14",",0","23.96",",,,0","10.32",",,,0"
"USC00157510","1994-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","3.0",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","19",",0","0",",0","","","19941027",",,0","19941031","+,,0","19941031","+,,0","","","19941013",",,0","19941001",",,0","-2.2",",0,27,","0",",,0,31,+","0",",,0,31,+","33.0",",,0,13,","28.3",",0,01,","","","  19.4",",,,0,0,2","118.7",",0","  20.0",",,,0,0,2","","","  12.2",",,,0,0,2","  12.8",",,,0,0,2","","","  16.2",",,,0,0,2","  17.2",",,,0,0,2","","","67.5",",,,0","0",",,,0","14.60",",0","21.66",",,,0","7.55",",,,0"
"USC00157510","1994-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","1.7","1,0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0","1,0","12","1,0","0","1,0","","","19941124",",,0","19941130","+,,0","19941130","+,,0","","","19941128",",,0","19941109",",1,0","-7.2",",0,24,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,28,","25.0","1,0,09,","","","  14.4",",,,0,0,2","209.4","1,0","  15.6",",,,0,0,2","","","   8.3",",,,0,0,2","   9.4",",,,0,0,2","","","  12.2",",,,0,0,2","  13.3",",,,0,0,2","","","92.8",",,,0","0",",,,0","11.14","1,0","18.08","1,,,0","4.21",",,,0"
"USC00157510","1994-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","0.0",",0","11",",0","5",",0","2",",0","0",",0","0",",0","0",",0","18",",0","0",",0","0",",0","0",",0","","","19941226","+,,0","19941231","+,,0","19941212",",,0","","","19941210",",,0","19941204","+,,0","-6.7",",0,26,+","0",",,0,31,+","0",",T,0,12,","28.7",",,0,10,","17.8",",0,04,+","","","  11.7",",,,0,0,2","365.6",",0","  12.2",",,,0,0,2","","","   6.1",",,,0,0,2","   6.7",",,,0,0,2","","","   8.2",",,,0,0,2","   9.1",",,,0,0,2","","","78.2",",,,0","0",",T,,0","6.54",",0","12.32",",,,0","0.76",",,,0"
"USC00157510","1995-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","0","0.0","1,0","20",",0","9",",0","2",",0","3","1,0","1","2,0","0","1,0","20","1,0","3",",0","0",",0","0",",0","","","19950105",",1,0","19950130","+,1,0","19950120",",2,0","","","19950106",",,0","19950113",",,0","-16.1","1,0,05,","25","1,,0,30,+","25","2,,0,20,","48.3",",,0,06,","20.6",",0,13,","","","   8.9",",,,0,0,2","477.0",",0","  10.0",",,,0,0,2","","","   2.2",",,,0,0,2","   2.8",",,,0,0,2","","","   5.2",",,,0,0,2","   6.3",",,,0,0,2","","","154.7",",,,0","36","2,,,0","2.62","1,0","7.75",",,,0","-2.51","1,,,0"
"USC00157510","1995-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4","2,a,,0","","","","","","","",""
"USC00157510","1995-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","6",",0","6",",0","1",",0","","","","","0","5,0","9","5,0","","","","","","","","","19950310",",5,0","","","","","","","19950308",",,0","","","-8.9","5,0,10,","","","","","88.9",",,0,08,","","","","","  11.1","5,,,0,0,2","","","  13.9","4,,,0,0,2","","","   2.2","5,,,0,0,2","   6.7","4,,,0,0,2","","","   8.1","5,,,0,0,2","  10.8","4,,,0,0,2","","","131.3",",,,0","","","","","","","1.77","5,,,0"
"USC00157510","1995-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","10","4,0","5","4,0","1","4,0","","","0","4,0","0","3,0","8","3,0","","","","","","","","","19950401",",3,0","","","19950430","+,4,0","","","19950417",",4,0","","","-3.9","3,0,01,","","","0","4,,0,30,+","31.8","4,,0,17,","","","","","  15.6","3,,,0,0,2","","","  18.3","3,,,0,0,2","","","   8.9","3,,,0,0,2","  11.1","3,,,0,0,2","","","  12.6","3,,,0,0,2","  15.9","3,,,0,0,2","","","100.8",",a,,0","0","4,,,0","","","","","6.26","3,,,0"
"USC00157510","1995-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","","","","","","","0",",0","0",",0","0","5,0","0","5,0","","","","","","","","","19950504",",5,0","19950531","+,,0","19950531","+,,0","","","","","","","1.7","5,0,04,","0",",,0,31,+","0",",,0,31,+","","","","","","","  19.4","5,,,0,0,2","","","  21.7","5,,,0,0,2","","","  12.8","5,,,0,0,2","  14.4","5,,,0,0,2","","","  15.8","5,,,0,0,2","  18.4","5,,,0,0,2","","","230.6",",a,,0","0",",,,0","","","","","12.02","5,,,0"
