"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES"
"USC00041194","2004-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","482.4","0","141.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","20040804","+,,0","20040831","+,,0","20040831","+,,0","","","20040831","+,,0","20040831","+,,0","13.9",",0,04,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","35.6",",0,31,+","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","22.90",",0","29.68",",,,0","16.11",",,,0","","","",""
"USC00041194","2004-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","636.6","0","154.2","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","30",",0","18",",0","","","","","20040919",",2,0","20040930","+,,0","20040930","+,,0","","","20040930","+,,0","20040905",",,0","11.1","2,0,19,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","38.3",",0,05,","1.1","0","1.1",",0","0.0",",,,0","0",",,,0","24.00","2,0","32.18",",,,0","15.81","2,,,0","","","",""
"USC00041194","2004-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","662.8","0","26.2","4,0","7",",0","7",",0","2",",0","0",",0","0",",0","0","4,0","0","4,0","0",",0","24",",0","3",",0","","","","","20041030","+,4,0","20041031","+,,0","20041031","+,,0","","","20041019",",,0","20041014",",,0","6.7","4,0,30,+","0",",,0,31,+","0",",,0,31,+","76.2",",,0,19,","34.4",",0,14,","47.1","0","46.0",",0","184.4",",,,0","0",",,,0","17.89","4,0","24.85",",,,0","10.93","4,,,0","","","",""
"USC00041194","2004-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","662.8","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","","","","","20041130",",,0","20041130","+,,0","20041130","+,,0","","","20041120",",,0","20041115","+,,0","-1.1",",0,30,","0",",,0,30,+","0",",,0,30,+","7.9",",,0,20,","26.7",",0,15,+","183.3","0","136.2",",0","15.8",",,,0","0",",,,0","13.79",",0","21.21",",,,0","6.38",",,,0","","","",""
"USC00041194","2004-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","666.2","0","3.4","2,0","8",",0","6",",0","2",",0","0",",0","0",",0","0","2,0","2","2,0","0",",0","13",",0","0",",0","","","","","20041201",",2,0","20041231","+,,0","20041231","+,,0","","","20041228",",,0","20041211","+,,0","-0.6","2,0,01,","0",",,0,31,+","0",",,0,31,+","88.6",",,0,28,","31.7",",0,11,+","334.6","0","151.3",",0","197.0",",,,0","0",",,,0","13.05","2,0","20.67",",,,0","5.42","2,,,0","","","",""
"USC00041194","2005-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","4.7","0","4.7","1,0","10",",0","8",",0","5",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","13",",0","0",",0","","","","","20050113","+,1,0","20050131","+,,0","20050131","+,,0","","","20050109",",,0","20050119",",,0","2.8","1,0,13,+","0",",,0,31,+","0",",,0,31,+","68.8",",,0,09,","31.1",",0,19,","491.2","0","156.6",",0","279.1",",,,0","0",",,,0","13.18","1,0","20.20",",,,0","6.17","1,,,0","","","",""
"USC00041194","2005-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","4.7","0","0.0","2,0","12",",0","8",",0","6",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","11",",0","0",",0","","","","","20050214","+,2,0","20050228","+,,0","20050228","+,,0","","","20050220",",,0","20050204","+,,0","5.6","2,0,14,+","0",",,0,28,+","0",",,0,28,+","86.4",",,0,20,","25.6",",0,04,+","610.9","0","119.7",",0","345.5",",,,0","0",",,,0","13.70","2,0","19.36",",,,0","8.04","2,,,0","","","",""
"USC00041194","2005-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","9.4","0","4.7","2,0","9",",0","5",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","21",",0","0",",0","","","","","20050315","+,2,0","20050331","+,,0","20050331","+,,0","","","20050322",",,0","20050312","+,,0","5.6","2,0,15,+","0",",,0,31,+","0",",,0,31,+","37.1",",,0,22,","28.3",",0,12,+","699.1","0","88.2",",0","70.4",",,,0","0",",,,0","15.42","2,0","22.38",",,,0","8.46","2,,,0","","","",""
"USC00041194","2005-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","12.2","0","2.8","2,0","3",",0","2",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","21",",0","0",",0","","","","","20050423","+,2,0","20050430","+,,0","20050430","+,,0","","","20050427",",,0","20050406",",,0","6.7","2,0,23,+","0",",,0,30,+","0",",,0,30,+","34.0",",,0,27,","31.1",",0,06,","760.2","0","61.1",",0","37.3",",,,0","0",",,,0","16.16","2,0","23.38",",,,0","8.94","2,,,0","","","",""
"USC00041194","2005-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","65.9","0","53.7",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","4",",0","","","","","20050509",",,0","20050531","+,,0","20050531","+,,0","","","20050505",",,0","20050520",",,0","8.3",",0,09,","0",",,0,31,+","0",",,0,31,+","4.8",",,0,05,","33.9",",0,20,","784.9","0","24.7",",0","4.8",",,,0","0",",,,0","19.27",",0","25.62",",,,0","12.92",",,,0","","","",""
"USC00041194","2005-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","111.6","0","45.7","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","30",",0","0",",0","","","","","20050609","+,2,0","20050630","+,,0","20050630","+,,0","","","20050630","+,,0","20050623","+,,0","10.6","2,0,09,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","31.7",",0,23,+","793.7","0","8.8",",0","0.0",",,,0","0",",,,0","19.72","2,0","26.28",",,,0","13.15","2,,,0","","","",""
"USC00041194","2005-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","290.6","0","179.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","20050705","+,,0","20050731","+,,0","20050731","+,,0","","","20050731","+,,0","20050723","+,,0","13.9",",0,05,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","36.1",",0,23,+","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","24.11",",0","30.95",",,,0","17.27",",,,0","","","",""
"USC00041194","2005-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","458.5","0","167.9","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","11",",0","","","","","20050820",",2,0","20050831","+,,0","20050831","+,,0","","","20050831","+,,0","20050827","+,,0","13.3","2,0,20,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","36.7",",0,27,+","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","24.19","2,0","31.50",",,,0","16.89","2,,,0","","","",""
"USC00041194","2005-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","527.9","0","69.4","1,0","2",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","5",",0","","","","","20050925","+,1,0","20050930","+,,0","20050930","+,,0","","","20050920",",,0","20050929",",,0","10.0","1,0,25,+","0",",,0,30,+","0",",,0,30,+","5.3",",,0,20,","36.7",",0,29,","3.2","0","3.2",",0","8.1",",,,0","0",",,,0","20.75","1,0","28.39",",,,0","13.10","1,,,0","","","",""
"USC00041194","2005-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","566.8","0","38.9",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","4",",0","","","","","20051031","+,,0","20051031","+,,0","20051031","+,,0","","","20051016",",,0","20051014",",,0","8.9",",0,31,+","0",",,0,31,+","0",",,0,31,+","43.2",",,0,16,","36.1",",0,14,","29.4","0","26.2",",0","57.2",",,,0","0",",,,0","18.74",",0","25.95",",,,0","11.54",",,,0","","","",""
"USC00041194","2005-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","577.9","0","11.1","1,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","25",",0","1",",0","","","","","20051128",",1,0","20051130","+,,0","20051130","+,,0","","","20051109",",,0","20051101",",,0","3.3","1,0,28,","0",",,0,30,+","0",",,0,30,+","5.8",",,0,09,","32.2",",0,01,","81.2","0","51.8",",0","5.8",",,,0","0",",,,0","16.90","1,0","25.58",",,,0","8.22","1,,,0","","","",""
"USC00041194","2005-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","582.6","0","4.7","2,0","5",",0","2",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","17","1,0","0","1,0","","","","","20051204",",2,0","20051231","+,,0","20051231","+,,0","","","20051231",",,0","20051224",",1,0","1.7","2,0,04,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,31,","30.6","1,0,24,","204.8","0","123.6","1,0","15.3",",,,0","0",",,,0","14.19","2,0","21.73","1,,,0","6.66","2,,,0","","","",""
"USC00041194","2006-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","0.3","0","0.3",",0","3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","","","20060120",",,0","20060131","+,,0","20060131","+,,0","","","20060102",",,0","20060106",",,0","1.1",",0,20,","0",",,0,31,+","0",",,0,31,+","41.1",",,0,02,","30.6",",0,06,","365.1","0","160.3",",0","75.9",",,,0","0",",,,0","13.17",",0","20.95",",,,0","5.39",",,,0","","","",""
"USC00041194","2006-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","2.8","0","2.5","3,0","4",",0","4",",0","1",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","17",",0","0",",0","","","","","20060219",",3,0","20060228","+,,0","20060228","+,,0","","","20060227",",,0","20060212",",,0","1.1","3,0,19,","0",",,0,28,+","0",",,0,28,+","62.2",",,0,27,","31.7",",0,12,","474.7","0","109.6",",0","73.6",",,,0","0",",,,0","14.33","3,0","22.95",",,,0","5.70","3,,,0","","","",""
"USC00041194","2006-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","2.8","0","0.0",",0","10","1,0","9","1,0","1","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","20060311",",,0","20060331","+,,0","20060331","+,,0","","","20060328",",1,0","20060324",",,0","0.6",",0,11,","0",",,0,31,+","0",",,0,31,+","37.1","1,,0,28,","27.8",",0,24,","680.6","0","205.9",",0","92.0","1,,,0","0",",,,0","11.69",",0","17.97",",,,0","5.41",",,,0","","","",""
"USC00041194","2006-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","4.2","0","1.4",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","20060402","+,,0","20060430","+,,0","20060430","+,,0","","","20060404",",,0","20060413",",,0","5.0",",0,02,+","0",",,0,30,+","0",",,0,30,+","36.6",",,0,04,","30.6",",0,13,","801.3","0","120.7",",0","60.7",",,,0","0",",,,0","14.36",",0","20.04",",,,0","8.67",",,,0","","","",""
"USC00041194","2006-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","43.7","0","39.5",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","","","20060522",",,0","20060531","+,,0","20060531","+,,0","","","20060522",",,0","20060531",",,0","10.0",",0,22,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,22,","32.2",",0,31,","824.5","0","23.2",",0","18.8",",,,0","0",",,,0","18.86",",0","24.46",",,,0","13.25",",,,0","","","",""
"USC00041194","2006-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","186.4","0","142.7","1,0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","12",",0","","","","","20060613",",1,0","20060630","+,,0","20060630","+,,0","","","20060609","+,,0","20060616",",,0","12.8","1,0,13,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,09,+","37.2",",0,16,","824.5","0","0.0",",0","0.6",",,,0","0",",,,0","23.36","1,0","30.12",",,,0","16.59","1,,,0","","","",""
"USC00041194","2006-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","441.7","0","255.3","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","23",",0","","","","","20060712","+,1,0","20060731","+,,0","20060731","+,,0","","","20060731","+,,0","20060722",",,0","16.7","1,0,12,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","43.3",",0,22,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","26.89","1,0","34.11",",,,0","19.68","1,,,0","","","",""
"USC00041194","2006-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","567.4","0","125.7","5,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","5,0","0","5,0","0",",0","31",",0","11",",0","","","","","20060814","+,5,0","20060831","+,,0","20060831","+,,0","","","20060831","+,,0","20060822",",,0","13.9","5,0,14,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","36.7",",0,22,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","23.34","5,0","30.57",",,,0","16.11","5,,,0","","","",""
"USC00041194","2006-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","675.6","0","108.2","4,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0",",0","30",",0","11",",0","","","","","20060915",",4,0","20060930","+,,0","20060930","+,,0","","","20060930","+,,0","20060904","+,,0","10.6","4,0,15,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","37.2",",0,04,+","2.5","0","2.5",",0","0.0",",,,0","0",",,,0","22.36","4,0","29.82",",,,0","14.90","4,,,0","","","",""
"USC00041194","2006-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",0","28",",0","3",",0","","","","","","","20061031","+,,0","20061031","+,,0","","","20061013",",,0","20061021",",,0","","","0",",,0,31,+","0",",,0,31,+","2.5",",,0,13,","33.9",",0,21,","","","","","2.5",",,,0","0",",,,0","","","25.53",",,,0","","","","","",""
"USC00041194","2006-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",0","23",",0","5",",0","","","","","","","20061130","+,,0","20061130","+,,0","","","20061127",",,0","20061107","+,,0","","","0",",,0,30,+","0",",,0,30,+","1.8",",,0,27,","35.0",",0,07,+","","","","","2.6",",,,0","0",",,,0","","","25.48",",,,0","","","","","",""
"USC00041194","2006-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","0.0","5,0","2",",0","2",",0","0",",0","0",",0","0",",0","0","5,0","0","5,0","0",",0","15",",0","0",",0","","","","","20061220","+,5,0","20061231","+,,0","20061231","+,,0","","","20061221",",,0","20061207",",,0","0.6","5,0,20,+","0",",,0,31,+","0",",,0,31,+","13.0",",,0,21,","30.0",",0,07,","","","127.7",",0","18.1",",,,0","0",",,,0","13.27","5,0","21.64",",,,0","4.89","5,,,0","","","",""
"USC00041194","2007-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",0","12",",0","0",",0","","","","","","","20070131","+,,0","20070131","+,,0","","","20070127",",,0","20070108",",,0","","","0",",,0,31,+","0",",,0,31,+","4.1",",,0,27,","31.7",",0,08,","","","","","7.4",",,,0","0",",,,0","","","19.50",",,,0","","","","","",""
"USC00041194","2007-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","0",",0","11",",0","0",",0","","","","","","","20070228","+,,0","20070228","+,,0","","","20070226","+,,0","20070216","+,,0","","","0",",,0,28,+","0",",,0,28,+","12.7",",,0,26,+","31.1",",0,16,+","","","","","39.6",",,,0","0",",,,0","","","21.19",",,,0","","","","","",""
"USC00041194","2007-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","4",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",0","23",",0","3",",0","","","","","","","20070331","+,,0","20070331","+,,0","","","20070320",",,0","20070311",",,0","","","0",",,0,31,+","0",",,0,31,+","1.5",",,0,20,","33.9",",0,11,","","","","","3.1",",,,0","0",",,,0","","","23.73",",,,0","","","","","",""
"USC00041194","2007-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","8.1","4,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0",",0","19",",0","1",",0","","","","","20070420",",4,0","20070430","+,,0","20070430","+,,0","","","20070420",",,0","20070428",",,0","5.6","4,0,20,","0",",,0,30,+","0",",,0,30,+","8.4",",,0,20,","32.8",",0,28,","","","61.4",",0","15.2",",,,0","0",",,,0","16.43","4,0","22.24",",,,0","10.62","4,,,0","","","",""
"USC00041194","2007-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","21.0","3,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","29",",0","2",",0","","","","","20070503",",3,0","20070531","+,,0","20070531","+,,0","","","20070531","+,,0","20070508",",,0","10.0","3,0,03,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","34.4",",0,08,","","","29.0",",0","0.0",",,,0","0",",,,0","18.08","3,0","23.90",",,,0","12.26","3,,,0","","","",""
"USC00041194","2007-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","77.6","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","29",",0","1",",0","","","","","20070617",",2,0","20070630","+,,0","20070630","+,,0","","","20070630","+,,0","20070613",",,0","10.0","2,0,17,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","32.2",",0,13,","","","6.6",",0","0.0",",,,0","0",",,,0","20.76","2,0","27.26",",,,0","14.26","2,,,0","","","",""
"USC00041194","2007-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","147.1","4,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0",",0","31",",0","7",",0","","","","","20070711",",4,0","20070731","+,,0","20070731","+,,0","","","20070731","+,,0","20070703",",,0","13.3","4,0,11,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","35.0",",0,03,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","23.79","4,0","30.07",",,,0","17.50","4,,,0","","","",""
"USC00041194","2007-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","189.7","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","15",",0","","","","","20070807",",1,0","20070831","+,,0","20070831","+,,0","","","20070831","+,,0","20070831",",,0","13.9","1,0,07,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","40.0",",0,31,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","24.74","1,0","31.80",",,,0","17.69","1,,,0","","","",""
"USC00041194","2007-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","81.4","5,0","2",",0","2",",0","0",",0","0",",0","0",",0","0","5,0","0","5,0","0",",0","28",",0","7",",0","","","","","20070922","+,5,0","20070930","+,,0","20070930","+,,0","","","20070921",",,0","20070902",",,0","10.0","5,0,22,+","0",",,0,30,+","0",",,0,30,+","19.8",",,0,21,","41.1",",0,02,","11.6","0","11.6",",0","34.5",",,,0","0",",,,0","21.25","5,0","28.47",",,,0","14.04","5,,,0","","","",""
"USC00041194","2007-10","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","51.2","4,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0",",0","29",",0","4",",0","","","","","20071007","+,4,0","20071031","+,,0","20071031","+,,0","","","20071013",",,0","20071023",",,0","8.9","4,0,07,+","0",",,0,31,+","0",",,0,31,+","13.0",",,0,13,","35.0",",0,23,","28.6","0","17.0",",0","13.0",",,,0","0",",,,0","19.42","4,0","26.94",",,,0","11.91","4,,,0","","","",""
"USC00041194","2007-11","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","14.8","5,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","5,0","0","5,0","0",",0","24",",0","3",",0","","","","","20071126",",5,0","20071130","+,,0","20071130","+,,0","","","20071130",",,0","20071115",",,0","4.4","5,0,26,","0",",,0,30,+","0",",,0,30,+","17.8",",,0,30,","33.3",",0,15,","93.1","0","64.5",",0","17.8",",,,0","0",",,,0","16.29","5,0","23.83",",,,0","8.76","5,,,0","","","",""
"USC00041194","2007-12","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","0.6","2,0","5",",0","2",",0","0",",0","0",",0","0",",0","0","2,0","1","2,0","0",",0","10",",0","0",",0","","","","","20071221",",2,0","20071231","+,,0","20071231","+,,0","","","20071218",",,0","20071204",",,0","0.0","2,0,21,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,18,","30.0",",0,04,","283.3","0","190.2",",0","24.7",",,,0","0",",,,0","11.93","2,0","19.72",",,,0","4.14","2,,,0","","","",""
"USC00041194","2008-01","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","8","2,0","6","2,0","2","2,0","0",",0","0",",0","","","","","0","1,0","8","1,0","0","1,0","","","","","","","20080131","+,,0","20080131","+,,0","","","20080124",",2,0","20080113",",1,0","","","0",",,0,31,+","0",",,0,31,+","68.6","2,,0,24,","27.2","1,0,13,","","","","","197.3",",a,,0","0",",,,0","","","18.04","1,,,0","","","","","",""
"USC00041194","2008-02","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","8",",0","5",",0","0",",0","0",",0","0",",0","","","","","0",",0","9",",0","0",",0","","","","","","","20080229","+,,0","20080229","+,,0","","","20080223",",,0","20080227",",,0","","","0",",,0,29,+","0",",,0,29,+","8.9",",,0,23,","29.4",",0,27,","","","","","29.8",",,,0","0",",,,0","","","19.99",",,,0","","","","","",""
"USC00041194","2008-03","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","20080331","+,,0","20080331","+,,0","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","0",",,,0","","","","","","","","","",""
"USC00041194","2008-04","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",0","16",",0","5",",0","","","","","","","20080430","+,,0","20080430","+,,0","","","20080402",",,0","20080413",",,0","","","0",",,0,30,+","0",",,0,30,+","0.8",",,0,02,","35.0",",0,13,","","","","","0.8",",,,0","0",",,,0","","","23.98",",,,0","","","","","",""
"USC00041194","2008-05","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","2",",0","1",",0","0",",0","0",",0","0","1,0","","","","","0","1,0","18","1,0","5","1,0","","","","","","","20080531","+,,0","20080531","+,1,0","","","20080523",",,0","20080518",",1,0","","","0",",,0,31,+","0","1,,0,31,+","3.8",",,0,23,","35.6","1,0,18,","","","","","5.1",",,,0","0","1,,,0","","","24.27","1,,,0","","","","","",""
"USC00041194","2008-06","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","118.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","8",",0","","","","","20080604",",,0","20080630","+,,0","20080630","+,,0","","","20080630","+,,0","20080621",",,0","10.6",",0,04,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","39.4",",0,21,","","","4.4",",0","0.0",",,,0","0",",,,0","22.14",",0","29.10",",,,0","15.18",",,,0","","","",""
"USC00041194","2008-07","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","140.8","3,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","31",",0","4",",0","","","","","20080723",",3,0","20080731","+,,0","20080731","+,,0","","","20080731","+,,0","20080704","+,,0","14.4","3,0,23,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","34.4",",0,04,+","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","23.36","3,0","29.67",",,,0","17.04","3,,,0","","","",""
"USC00041194","2008-08","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",0","31",",0","10",",0","","","","","","","20080831","+,,0","20080831","+,,0","","","20080831","+,,0","20080829","+,,0","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","35.6",",0,29,+","","","","","0.0",",,,0","0",",,,0","","","30.90",",,,0","","","","","",""
"USC00041194","2008-09","34.1866","-118.348","199.6","BURBANK VALLEY PUMP PLANT, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",0","30",",0","15",",0","","","","","","","20080930","+,,0","20080930","+,,0","","","20080930","+,,0","20080930",",,0","","","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","38.3",",0,30,","","","","","0.0",",,,0","0",",,,0","","","30.38",",,,0","","","","","",""
